No,Player,Team,Apps,Min,G,NPG,A,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90
6542,Jurgen Locadia,Brighton,1,20,0,0,0,0.06,0.06,0.0,0.06,0.0,0.25,0.25,0.0,0.25,0.25,0.25,0.0
6736,Ibrahima Diallo,Southampton,23,1008,0,0,2,0.34,0.34,1.04,3.86,2.64,0.03,0.03,0.09,0.12,0.12,0.34,0.24
6756,Dwight McNeil,Burnley,38,3130,0,0,1,2.44,2.44,5.01,10.09,4.55,0.07,0.07,0.14,0.21,0.21,0.29,0.13
6837,Ryan Sessegnon,Tottenham,15,1065,0,0,2,0.38,0.38,3.28,7.32,4.78,0.03,0.03,0.28,0.31,0.31,0.62,0.4
6841,Ken Sema,Watford,18,835,0,0,0,0.15,0.15,1.59,1.75,1.41,0.02,0.02,0.17,0.19,0.19,0.19,0.15
6850,Willy Boly,Wolverhampton Wanderers,10,900,0,0,0,0.09,0.09,0.06,2.55,2.55,0.01,0.01,0.01,0.02,0.02,0.26,0.26
6857,Morgan Gibbs-White,Wolverhampton Wanderers,2,4,0,0,0,0.1,0.1,0.0,0.14,0.04,2.23,2.23,0.0,2.23,2.23,3.09,0.86
6880,Edouard Mendy,Chelsea,34,3060,0,0,0,0.0,0.0,0.0,5.09,5.09,0.0,0.0,0.0,0.0,0.0,0.15,0.15
6891,Ryan Fredericks,West Ham,7,296,0,0,0,0.0,0.0,0.12,0.6,0.55,0.0,0.0,0.04,0.04,0.04,0.18,0.17
6923,Mohammed Salisu,Southampton,34,2972,0,0,0,1.79,1.79,0.54,7.81,7.58,0.05,0.05,0.02,0.07,0.07,0.24,0.23
6947,Samuel Kalu,Watford,4,220,0,0,0,0.39,0.39,0.29,0.71,0.08,0.16,0.16,0.12,0.28,0.28,0.29,0.03
6962,Robin Olsen,Aston Villa,1,90,0,0,0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.08
6996,William Troost-Ekong,Watford,17,1381,0,0,0,0.1,0.1,0.07,2.15,2.07,0.01,0.01,0.0,0.01,0.01,0.14,0.13
7081,Francisco Sierralta,Watford,5,430,0,0,0,0.03,0.03,0.0,0.3,0.3,0.01,0.01,0.0,0.01,0.01,0.06,0.06
7166,Mathias Jensen,Brentford,31,1598,0,0,1,2.7,2.7,3.16,7.24,2.97,0.15,0.15,0.18,0.33,0.33,0.41,0.17
7198,Oliver Skipp,Tottenham,18,1340,0,0,0,0.15,0.15,0.76,6.28,5.45,0.01,0.01,0.05,0.06,0.06,0.42,0.37
7235,Jason Steele,Brighton,1,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7278,Imran Louza,Watford,20,1443,0,0,0,1.17,1.17,0.83,3.55,2.66,0.07,0.07,0.05,0.13,0.13,0.22,0.17
7280,Yan Valery,Southampton,5,368,0,0,0,0.03,0.03,0.26,1.14,1.11,0.01,0.01,0.06,0.07,0.07,0.28,0.27
7281,Diogo Dalot,Manchester United,24,1790,0,0,0,0.66,0.66,0.85,7.87,6.76,0.03,0.03,0.04,0.08,0.08,0.4,0.34
7298,Ben White,Arsenal,32,2880,0,0,0,0.69,0.69,1.19,10.0,9.34,0.02,0.02,0.04,0.06,0.06,0.31,0.29
7338,Bryan Gil Salvatierra,Tottenham,9,76,0,0,0,0.1,0.1,0.1,0.9,0.74,0.12,0.12,0.12,0.24,0.24,1.07,0.88
7376,Ozan Kabak,Norwich,11,926,0,0,0,0.58,0.58,0.03,0.92,0.82,0.06,0.06,0.0,0.06,0.06,0.09,0.08
7546,Harvey Elliott,Liverpool,6,348,0,0,0,0.61,0.61,0.52,3.16,2.21,0.16,0.16,0.13,0.29,0.29,0.82,0.57
7589,Wesley Fofana,Leicester,7,630,0,0,0,0.57,0.57,0.04,3.0,2.98,0.08,0.08,0.01,0.09,0.09,0.43,0.43
7688,Max Aarons,Norwich,34,2882,0,0,2,0.84,0.84,1.79,4.76,2.48,0.03,0.03,0.06,0.08,0.08,0.15,0.08
7689,Ben Godfrey,Everton,23,2034,0,0,0,1.3,1.3,0.71,2.78,2.28,0.06,0.06,0.03,0.09,0.09,0.12,0.1
7691,Jamal Lewis,Newcastle United,5,261,0,0,0,0.0,0.0,0.03,0.27,0.24,0.0,0.0,0.01,0.01,0.01,0.09,0.08
7695,Todd Cantwell,Norwich,8,443,0,0,0,0.12,0.12,0.31,0.64,0.28,0.02,0.02,0.06,0.09,0.09,0.13,0.06
7701,Moussa Djenepo,Southampton,12,449,0,0,0,1.28,1.28,0.27,2.42,1.1,0.26,0.26,0.05,0.31,0.31,0.49,0.22
7722,Trezeguet,Aston Villa,1,8,0,0,0,0.05,0.05,0.0,0.46,0.41,0.57,0.57,0.0,0.57,0.57,5.22,4.66
7724,Wesley,Aston Villa,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7753,James Justin,Leicester,13,993,0,0,0,0.53,0.53,0.85,5.43,4.54,0.05,0.05,0.08,0.13,0.13,0.49,0.41
7817,Zack Steffen,Manchester City,1,90,0,0,0,0.0,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.34,0.34
7904,Caoimhin Kelleher,Liverpool,2,180,0,0,0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.17,0.17
7931,Takehiro Tomiyasu,Arsenal,21,1688,0,0,1,0.39,0.39,1.0,8.34,7.48,0.02,0.02,0.05,0.07,0.07,0.44,0.4
7988,Billy Gilmour,Norwich,24,1864,0,0,1,0.84,0.84,1.05,4.43,3.55,0.04,0.04,0.05,0.09,0.09,0.21,0.17
7990,Christoph Zimmermann,Norwich,3,162,0,0,0,0.04,0.04,0.0,0.26,0.23,0.02,0.02,0.0,0.02,0.02,0.14,0.13
7991,Aaron Connolly,Brighton,4,152,0,0,0,0.6,0.6,0.38,1.01,0.03,0.35,0.35,0.23,0.58,0.58,0.6,0.02
8017,Alex Kral,West Ham,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8020,Steven Alzate,Brighton,9,410,0,0,0,0.08,0.08,0.15,0.92,0.92,0.02,0.02,0.03,0.05,0.05,0.2,0.2
8040,Marvelous Nakamba,Aston Villa,16,905,0,0,0,0.0,0.0,0.05,1.75,1.75,0.0,0.0,0.0,0.0,0.0,0.17,0.17
8075,Brandon Williams,Norwich,26,2120,0,0,1,0.16,0.16,1.92,4.28,3.17,0.01,0.01,0.08,0.09,0.09,0.18,0.13
8179,Luke Cundle,Wolverhampton Wanderers,4,181,0,0,0,0.0,0.0,0.53,0.71,0.23,0.0,0.0,0.27,0.27,0.27,0.35,0.11
8204,Neco Williams,Liverpool,1,6,0,0,1,0.0,0.0,0.6,0.6,0.6,0.0,0.0,8.94,8.94,8.94,8.94,8.94
8214,Tyrick Mitchell,Crystal Palace,36,3100,0,0,2,0.22,0.22,1.91,8.98,7.25,0.01,0.01,0.06,0.06,0.06,0.26,0.21
8222,Japhet Tanganga,Tottenham,11,751,0,0,0,0.45,0.45,0.25,1.51,1.39,0.05,0.05,0.03,0.08,0.08,0.18,0.17
8224,William Smallbone,Southampton,4,136,0,0,0,0.07,0.07,0.05,0.07,0.0,0.04,0.04,0.03,0.08,0.08,0.04,0.0
8226,Tariq Lamptey,Brighton,30,1543,0,0,2,0.99,0.99,2.86,5.93,3.03,0.06,0.06,0.17,0.22,0.22,0.35,0.18
8235,Jeremy Ngakia,Watford,16,895,0,0,0,0.09,0.09,0.86,2.32,2.2,0.01,0.01,0.09,0.1,0.1,0.23,0.22
8351,Ki-Jana Hoever,Wolverhampton Wanderers,8,304,0,0,0,0.03,0.03,0.09,0.57,0.48,0.01,0.01,0.03,0.04,0.04,0.17,0.14
8380,Pablo Mari,Arsenal,2,180,0,0,0,0.03,0.03,0.43,0.38,0.38,0.02,0.02,0.21,0.23,0.23,0.19,0.19
8456,Nathan Tella,Southampton,14,831,0,0,1,0.68,0.68,0.63,1.33,0.22,0.07,0.07,0.07,0.14,0.14,0.14,0.02
8497,Cole Palmer,Manchester City,4,123,0,0,0,0.28,0.28,0.45,2.01,1.31,0.21,0.21,0.33,0.53,0.53,1.47,0.96
8544,Lewis Bate,Leeds,3,152,0,0,0,0.02,0.02,0.0,0.36,0.36,0.01,0.01,0.0,0.01,0.01,0.21,0.21
8562,Luke Thomas,Leicester,22,1915,0,0,1,0.18,0.18,1.42,5.84,4.69,0.01,0.01,0.07,0.08,0.08,0.27,0.22
8582,Ellis Simms,Everton,1,63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8715,Illan Meslier,Leeds,38,3396,0,0,0,0.0,0.0,0.0,4.66,4.66,0.0,0.0,0.0,0.0,0.0,0.12,0.12
8719,Kalvin Phillips,Leeds,20,1598,0,0,1,0.77,0.77,1.16,3.86,3.54,0.04,0.04,0.07,0.11,0.11,0.22,0.2
8721,Jamie Shackleton,Leeds,14,692,0,0,0,0.17,0.17,0.01,1.52,1.34,0.02,0.02,0.0,0.02,0.02,0.2,0.17
8778,Fabio Silva,Wolverhampton Wanderers,22,558,0,0,0,2.74,2.74,0.41,3.17,0.37,0.44,0.44,0.07,0.51,0.51,0.51,0.06
8816,Liam Cooper,Leeds,21,1814,0,0,1,0.28,0.28,0.13,3.4,3.32,0.01,0.01,0.01,0.02,0.02,0.17,0.16
8852,Konstantinos Tsimikas,Liverpool,13,866,0,0,2,0.67,0.67,2.13,6.5,5.58,0.07,0.07,0.22,0.29,0.29,0.68,0.58
8868,Liam Delap,Manchester City,1,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8965,Vladimir Coufal,West Ham,28,2211,0,0,4,0.56,0.56,2.71,10.27,8.43,0.02,0.02,0.11,0.13,0.13,0.42,0.34
9098,Robert Sanchez,Brighton,37,3330,0,0,0,0.0,0.0,0.64,5.04,4.76,0.0,0.0,0.02,0.02,0.02,0.14,0.13
9220,Charlie Cresswell,Leeds,5,130,0,0,0,0.06,0.06,0.0,0.29,0.29,0.04,0.04,0.0,0.04,0.04,0.2,0.2
9284,Jakub Moder,Brighton,28,1709,0,0,3,3.1,3.1,2.58,7.96,3.43,0.16,0.16,0.14,0.3,0.3,0.42,0.18
9287,Tyler Onyango,Everton,3,23,0,0,0,0.03,0.03,0.0,0.03,0.0,0.12,0.12,0.0,0.12,0.12,0.12,0.0
9332,Dane Scarlett,Tottenham,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9356,Carney Chukwuemeka,Aston Villa,12,266,0,0,1,0.63,0.63,0.99,2.2,0.68,0.21,0.21,0.33,0.55,0.55,0.74,0.23
9359,Shola Shoretire,Manchester United,1,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9415,Jaden Philogene-Bidace,Aston Villa,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9461,Jesurun Rak-Sakyi,Crystal Palace,2,80,0,0,0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04
9470,Isaac Price,Everton,1,10,0,0,0,0.27,0.27,0.0,0.27,0.0,2.4,2.4,0.0,2.4,2.4,2.4,0.0
9492,Crysencio Summerville,Leeds,6,124,0,0,0,0.32,0.32,0.05,0.41,0.08,0.23,0.23,0.04,0.27,0.27,0.3,0.06
9493,Sam Greenwood,Leeds,7,222,0,0,2,0.23,0.23,0.43,1.23,0.67,0.09,0.09,0.17,0.27,0.27,0.5,0.27
9499,Cody Drameh,Leeds,3,122,0,0,0,0.0,0.0,0.02,0.34,0.32,0.0,0.0,0.02,0.02,0.02,0.25,0.24
9554,Tim Iroegbunam,Aston Villa,3,91,0,0,0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
9558,Hannibal Mejbri,Manchester United,2,68,0,0,0,0.05,0.05,0.0,0.05,0.0,0.06,0.06,0.0,0.06,0.06,0.06,0.0
9676,David Raya,Brentford,24,2160,0,0,0,0.0,0.0,0.04,4.12,4.12,0.0,0.0,0.0,0.0,0.0,0.17,0.17
9681,Frank Onyeka,Brentford,20,1056,0,0,0,0.77,0.77,0.16,1.59,0.94,0.07,0.07,0.01,0.08,0.08,0.14,0.08
9682,Mads Bidstrup,Brentford,4,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9683,Mads Bech Soerensen,Brentford,11,841,0,0,0,0.07,0.07,0.34,1.57,1.22,0.01,0.01,0.04,0.04,0.04,0.17,0.13
9684,Marcus Forss,Brentford,7,183,0,0,1,0.3,0.3,0.42,0.16,0.0,0.15,0.15,0.21,0.35,0.35,0.08,0.0
9687,Charlie Goode,Brentford,6,446,0,0,0,0.09,0.09,1.04,1.2,0.88,0.02,0.02,0.21,0.23,0.23,0.24,0.18
9689,Albert Sambi Lokonga,Arsenal,19,1125,0,0,0,0.59,0.59,0.84,5.45,4.69,0.05,0.05,0.07,0.11,0.11,0.44,0.38
9690,Folarin Balogun,Arsenal,2,69,0,0,0,0.16,0.16,0.0,0.16,0.0,0.21,0.21,0.0,0.21,0.21,0.21,0.0
9700,Kristoffer Klaesson,Leeds,1,24,0,0,0,0.0,0.0,0.0,0.87,0.87,0.0,0.0,0.0,0.0,0.0,3.25,3.25
9735,Taylor Richards,Brighton,2,17,0,0,0,0.02,0.02,0.01,0.19,0.17,0.11,0.11,0.04,0.15,0.15,1.03,0.87
9740,Jose Sa,Wolverhampton Wanderers,37,3291,0,0,1,0.0,0.0,0.4,2.49,2.1,0.0,0.0,0.01,0.01,0.01,0.07,0.06
9741,Chem Campbell,Wolverhampton Wanderers,1,9,0,0,0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.57,0.57
9745,Dimitris Giannoulis,Norwich,18,1170,0,0,1,0.1,0.1,0.54,2.32,1.9,0.01,0.01,0.04,0.05,0.05,0.18,0.15
9746,Christos Tzolis,Norwich,14,321,0,0,0,0.33,0.33,0.77,1.6,0.64,0.09,0.09,0.22,0.31,0.31,0.45,0.18
9747,Bali Mumba,Norwich,1,43,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9748,Jacob Soerensen,Norwich,10,595,0,0,0,0.19,0.19,0.0,0.52,0.51,0.03,0.03,0.0,0.03,0.03,0.08,0.08
9912,Cameron Archer,Aston Villa,3,20,0,0,0,0.03,0.03,0.0,0.06,0.03,0.13,0.13,0.0,0.13,0.13,0.27,0.14
9915,Dominic Thompson,Brentford,2,154,0,0,0,0.03,0.03,0.0,0.05,0.03,0.01,0.01,0.0,0.01,0.01,0.03,0.02
9916,Finley Stevens,Brentford,1,11,0,0,0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.24,0.24,0.24,0.0,0.0
9933,Liam McCarron,Leeds,1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9957,Ozan Tufan,Watford,7,341,0,0,0,0.35,0.35,0.26,1.24,0.62,0.09,0.09,0.07,0.16,0.16,0.33,0.16
10001,Stuart McKinstry,Leeds,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10027,Lewis Dobbin,Everton,3,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10028,Leo Fuhr Hjelde,Leeds,2,150,0,0,0,0.0,0.0,0.02,0.1,0.08,0.0,0.0,0.01,0.01,0.01,0.06,0.05
10036,Jeremy Sarmiento,Brighton,5,35,0,0,0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.15,0.15
10061,Harrison Ashby,West Ham,1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10091,Tyler Morton,Liverpool,2,68,0,0,0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.04,0.04
10092,Tariqe Fosu-Henry,Brentford,1,15,0,0,0,0.05,0.05,0.0,0.05,0.0,0.32,0.32,0.0,0.32,0.32,0.32,0.0
10097,Przemyslaw Placheta,Norwich,12,513,0,0,0,0.4,0.4,0.59,0.99,0.13,0.07,0.07,0.1,0.17,0.17,0.17,0.02
10118,Kaide Gordon,Liverpool,1,7,0,0,0,0.49,0.49,0.0,0.49,0.0,6.31,6.31,0.0,6.31,6.31,6.31,0.0
10126,James McAtee,Manchester City,2,15,0,0,0,0.09,0.09,0.0,0.09,0.0,0.53,0.53,0.0,0.53,0.53,0.53,0.0
10141,Sonny Perkins,West Ham,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10150,Nathan Young-Coombes,Brentford,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10166,Kasey McAteer,Leicester,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10168,Lewis Brunt,Leicester,1,22,0,0,0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.07,0.07
10172,Jonathan Rowe,Norwich,13,179,0,0,1,0.2,0.2,0.41,0.52,0.23,0.1,0.1,0.2,0.3,0.3,0.26,0.11
10174,CJ Egan-Riley,Manchester City,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10177,Evan Ferguson,Brighton,1,20,0,0,0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.1,0.1
10203,Kayky,Manchester City,1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10290,Edo Kayembe,Watford,13,793,0,0,0,0.14,0.14,0.42,1.83,1.41,0.02,0.02,0.05,0.06,0.06,0.21,0.16
10293,Toti,Wolverhampton Wanderers,4,360,0,0,0,0.04,0.04,0.0,0.29,0.29,0.01,0.01,0.0,0.01,0.01,0.07,0.07
10327,Chiquinho,Wolverhampton Wanderers,8,191,0,0,3,0.56,0.56,1.09,1.76,0.19,0.26,0.26,0.51,0.78,0.78,0.83,0.09
10405,Josh Dasilva,Brentford,9,242,0,0,0,0.1,0.1,0.18,0.45,0.17,0.04,0.04,0.07,0.11,0.11,0.17,0.06
10424,Daniel Chesters,West Ham,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10525,Tony Springett,Norwich,3,138,0,0,0,0.52,0.52,0.51,1.09,0.06,0.34,0.34,0.34,0.67,0.67,0.71,0.04
10552,Alejandro Garnacho,Manchester United,2,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
