No,Player,Team,Apps,Min,G,NPG,A,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90
703,Fikayo Tomori,Chelsea,1,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,Lukasz Fabianski,Swansea,37,3330,0,0,1,0.02,0.02,0.11,3.4,3.29,0.0,0.0,0.0,0.0,0.0,0.09,0.09
707,Angel Rangel,Swansea,23,1824,0,0,0,0.85,0.85,0.65,4.9,4.44,0.04,0.04,0.03,0.07,0.07,0.24,0.22
710,Neil Taylor,Swansea,34,2951,0,0,1,0.22,0.22,1.04,5.1,4.76,0.01,0.01,0.03,0.04,0.04,0.16,0.15
711,Leroy Fer,Swansea,11,758,0,0,2,0.25,0.25,0.46,1.8,1.45,0.03,0.03,0.06,0.08,0.08,0.21,0.17
715,Jefferson Montero,Swansea,23,1355,0,0,2,1.67,1.67,2.94,5.77,1.82,0.11,0.11,0.2,0.31,0.31,0.38,0.12
718,Kyle Naughton,Swansea,27,1750,0,0,3,0.27,0.27,2.02,6.26,4.4,0.01,0.01,0.1,0.12,0.12,0.32,0.23
721,Jordi Amat,Swansea,8,451,0,0,0,0.64,0.64,0.07,0.22,0.22,0.13,0.13,0.01,0.14,0.14,0.04,0.04
722,Kristoffer Nordfeldt,Swansea,1,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,Vito Mannone,Sunderland,19,1710,0,0,0,0.0,0.0,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.01,0.01
727,DeAndre Yedlin,Sunderland,23,1810,0,0,1,0.21,0.21,1.13,2.89,1.67,0.01,0.01,0.06,0.07,0.07,0.14,0.08
729,John O'Shea,Sunderland,28,2000,0,0,0,0.28,0.28,0.58,1.73,1.69,0.01,0.01,0.03,0.04,0.04,0.08,0.08
736,Younes Kaboul,Sunderland,23,2014,0,0,1,0.78,0.78,0.82,2.91,2.7,0.03,0.03,0.04,0.07,0.07,0.13,0.12
738,Lee Cattermole,Sunderland,31,2230,0,0,0,0.48,0.48,1.7,3.79,2.39,0.02,0.02,0.07,0.09,0.09,0.15,0.1
739,Ola Toivonen,Sunderland,12,668,0,0,2,0.82,0.82,1.02,1.34,1.06,0.11,0.11,0.14,0.25,0.25,0.18,0.14
740,Sebastian Larsson,Sunderland,18,531,0,0,1,0.35,0.35,0.73,1.77,1.02,0.06,0.06,0.12,0.18,0.18,0.3,0.17
741,Jordan Pickford,Sunderland,2,180,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,Steven Berghuis,Watford,9,210,0,0,2,0.84,0.84,0.89,1.63,0.77,0.36,0.36,0.38,0.74,0.74,0.7,0.33
745,Kasper Schmeichel,Leicester,38,3420,0,0,0,0.0,0.0,0.37,3.29,2.92,0.0,0.0,0.01,0.01,0.01,0.09,0.08
746,Danny Simpson,Leicester,30,2620,0,0,0,0.76,0.76,0.35,4.7,3.74,0.03,0.03,0.01,0.04,0.04,0.16,0.13
749,Christian Fuchs,Leicester,32,2706,0,0,4,0.85,0.85,4.11,6.2,4.83,0.03,0.03,0.14,0.16,0.16,0.21,0.16
759,Daniel Amartey,Leicester,5,98,0,0,0,0.39,0.39,0.06,1.39,1.0,0.36,0.36,0.05,0.42,0.42,1.28,0.92
760,Marcin Wasilewski,Leicester,4,300,0,0,0,0.03,0.03,0.0,0.13,0.13,0.01,0.01,0.0,0.01,0.01,0.04,0.04
761,Gokhan Inler,Leicester,5,195,0,0,0,0.04,0.04,0.03,0.45,0.38,0.02,0.02,0.01,0.03,0.03,0.21,0.18
762,Demarai Gray,Leicester,12,163,0,0,1,0.54,0.54,1.24,2.5,0.81,0.3,0.3,0.69,0.98,0.98,1.38,0.45
763,Robert Elliot,Newcastle United,21,1890,0,0,0,0.0,0.0,0.02,1.73,1.71,0.0,0.0,0.0,0.0,0.0,0.08,0.08
765,Steven Taylor,Newcastle United,10,810,0,0,0,0.08,0.08,0.11,1.76,1.56,0.01,0.01,0.01,0.02,0.02,0.2,0.17
774,Siem de Jong,Newcastle United,18,434,0,0,1,0.96,0.96,0.07,1.22,0.26,0.2,0.2,0.01,0.21,0.21,0.25,0.05
776,Seydou Doumbia,Newcastle United,3,25,0,0,0,0.07,0.07,0.0,0.13,0.07,0.25,0.25,0.0,0.25,0.25,0.48,0.24
777,Emmanuel Riviere,Newcastle United,3,64,0,0,0,0.24,0.24,0.08,0.45,0.12,0.34,0.34,0.12,0.46,0.46,0.63,0.17
778,Henri Saivet,Newcastle United,4,150,0,0,0,0.0,0.0,0.02,0.23,0.23,0.0,0.0,0.01,0.01,0.01,0.14,0.14
779,Jamie Sterry,Newcastle United,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,Karl Darlow,Newcastle United,9,810,0,0,0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.02,0.02
785,John Ruddy,Norwich,27,2430,0,0,0,0.0,0.0,0.0,0.91,0.91,0.0,0.0,0.0,0.0,0.0,0.03,0.03
786,Ivo Pinto,Norwich,10,811,0,0,0,0.0,0.0,0.12,1.35,1.3,0.0,0.0,0.01,0.01,0.01,0.15,0.14
787,Ryan Bennett,Norwich,22,1842,0,0,0,0.57,0.57,0.28,1.75,1.59,0.03,0.03,0.01,0.04,0.04,0.09,0.08
796,Gary O'Neil,Norwich,27,1738,0,0,0,0.85,0.85,0.6,4.3,3.37,0.04,0.04,0.03,0.08,0.08,0.22,0.17
797,Youssouf Mulumbu,Norwich,7,374,0,0,0,0.15,0.15,0.02,0.39,0.24,0.03,0.03,0.0,0.04,0.04,0.09,0.06
799,Declan Rudd,Norwich,11,990,0,0,0,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.03,0.03
801,Graham Dorrans,Norwich,21,1289,0,0,1,0.56,0.56,1.16,3.57,2.45,0.04,0.04,0.08,0.12,0.12,0.25,0.17
803,Ben Foster,West Bromwich Albion,15,1350,0,0,0,0.0,0.0,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.01,0.01
808,Claudio Yacob,West Bromwich Albion,34,2862,0,0,1,0.17,0.17,0.52,2.27,1.71,0.01,0.01,0.02,0.02,0.02,0.07,0.05
815,Alex Pritchard,Tottenham,3,59,0,0,0,0.08,0.08,0.0,0.07,0.04,0.12,0.12,0.0,0.12,0.12,0.1,0.06
817,Sandro,West Bromwich Albion,12,382,0,0,0,0.05,0.05,0.12,0.2,0.04,0.01,0.01,0.03,0.04,0.04,0.05,0.01
818,Victor Anichebe,West Bromwich Albion,10,355,0,0,0,1.17,1.17,0.31,1.36,0.34,0.3,0.3,0.08,0.38,0.38,0.35,0.09
819,James Chester,West Bromwich Albion,13,965,0,0,0,0.0,0.0,0.26,1.17,1.04,0.0,0.0,0.02,0.02,0.02,0.11,0.1
820,Boaz Myhill,West Bromwich Albion,23,2070,0,0,0,0.0,0.0,0.0,1.01,1.01,0.0,0.0,0.0,0.0,0.0,0.04,0.04
822,Patrick Bamford,Crystal Palace,13,340,0,0,0,0.94,0.94,0.26,1.58,0.74,0.25,0.25,0.07,0.32,0.32,0.42,0.2
823,Vadis Odjidja-Ofoe,Norwich,10,268,0,0,2,0.08,0.08,0.35,0.64,0.34,0.03,0.03,0.12,0.15,0.15,0.22,0.11
827,Juan Iturbe,Bournemouth,2,51,0,0,0,0.03,0.03,0.01,0.04,0.0,0.05,0.05,0.02,0.07,0.07,0.07,0.0
828,Sylvain Distin,Bournemouth,12,841,0,0,0,0.06,0.06,0.01,0.33,0.32,0.01,0.01,0.0,0.01,0.01,0.04,0.03
829,Marvin Emnes,Swansea,2,66,0,0,0,0.02,0.02,0.0,0.02,0.0,0.03,0.03,0.0,0.03,0.03,0.03,0.0
830,Leon Britton,Swansea,25,1532,0,0,0,0.1,0.1,0.1,2.05,1.96,0.01,0.01,0.01,0.01,0.01,0.12,0.12
831,Fraser Forster,Southampton,18,1620,0,0,0,0.0,0.0,0.0,0.54,0.54,0.0,0.0,0.0,0.0,0.0,0.03,0.03
837,Jordy Clasie,Southampton,22,1574,0,0,0,0.49,0.49,0.76,3.81,2.84,0.03,0.03,0.04,0.07,0.07,0.22,0.16
844,Jay Rodriguez,Southampton,12,328,0,0,0,1.69,1.69,0.1,2.27,0.57,0.46,0.46,0.03,0.49,0.49,0.62,0.16
846,Maarten Stekelenburg,Southampton,17,1530,0,0,0,0.0,0.0,0.04,2.5,2.46,0.0,0.0,0.0,0.0,0.0,0.15,0.14
847,Cedric Soares,Southampton,24,1986,0,0,2,0.32,0.32,3.43,7.58,4.79,0.01,0.01,0.16,0.17,0.17,0.34,0.22
849,Chancel Mbemba,Newcastle United,33,2923,0,0,0,0.78,0.78,0.27,4.49,4.2,0.02,0.02,0.01,0.03,0.03,0.14,0.13
851,Gabriel Obertan,Newcastle United,5,279,0,0,1,0.07,0.07,0.19,0.26,0.01,0.02,0.02,0.06,0.09,0.09,0.08,0.0
854,Cheick Tiote,Newcastle United,20,1244,0,0,0,0.02,0.02,0.74,2.95,2.69,0.0,0.0,0.05,0.06,0.06,0.21,0.19
855,Cristian Gamboa,West Bromwich Albion,1,24,0,0,0,0.02,0.02,0.0,0.1,0.08,0.09,0.09,0.0,0.09,0.09,0.38,0.3
856,Jack Butland,Stoke,31,2790,0,0,0,0.0,0.0,0.03,2.1,2.08,0.0,0.0,0.0,0.0,0.0,0.07,0.07
857,Phil Bardsley,Stoke,11,813,0,0,1,0.13,0.13,0.66,2.78,2.59,0.01,0.01,0.07,0.09,0.09,0.31,0.29
858,Philipp Wollscheid,Stoke,31,2681,0,0,0,0.08,0.08,0.32,5.35,5.28,0.0,0.0,0.01,0.01,0.01,0.18,0.18
859,Geoff Cameron,Stoke,30,2361,0,0,0,0.62,0.62,0.69,6.65,6.34,0.02,0.02,0.03,0.05,0.05,0.25,0.24
860,Marc Muniesa,Stoke,15,1113,0,0,0,0.09,0.09,0.22,2.06,1.9,0.01,0.01,0.02,0.03,0.03,0.17,0.15
862,Glenn Whelan,Stoke,37,3189,0,0,1,0.22,0.22,0.93,10.52,9.99,0.01,0.01,0.03,0.03,0.03,0.3,0.28
867,Stephen Ireland,Stoke,13,206,0,0,1,0.55,0.55,1.65,2.24,0.91,0.24,0.24,0.72,0.96,0.96,0.98,0.4
869,Dionatan Teixeira,Stoke,1,42,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,Jakob Haugaard,Stoke,5,402,0,0,0,0.0,0.0,0.0,1.14,1.14,0.0,0.0,0.0,0.0,0.0,0.26,0.26
872,Peter Crouch,Stoke,11,446,0,0,1,0.3,0.3,0.39,1.21,0.61,0.06,0.06,0.08,0.14,0.14,0.24,0.12
874,Andre Green,Aston Villa,2,54,0,0,0,0.02,0.02,0.19,0.12,0.0,0.03,0.03,0.31,0.34,0.34,0.19,0.0
879,Jonathan Leko,West Bromwich Albion,5,272,0,0,1,0.0,0.0,0.56,0.9,0.33,0.0,0.0,0.19,0.19,0.19,0.3,0.11
880,Callum McManaman,West Bromwich Albion,12,267,0,0,1,0.44,0.44,0.25,0.65,0.21,0.15,0.15,0.08,0.23,0.23,0.22,0.07
884,Matt Targett,Southampton,14,1077,0,0,1,0.12,0.12,0.36,3.37,3.01,0.01,0.01,0.03,0.04,0.04,0.28,0.25
886,Ryan Shawcross,Stoke,20,1698,0,0,0,0.72,0.72,0.04,1.8,1.8,0.04,0.04,0.0,0.04,0.04,0.1,0.1
887,Erik Pieters,Stoke,35,3101,0,0,1,0.13,0.13,2.17,9.07,8.08,0.0,0.0,0.06,0.07,0.07,0.26,0.23
889,Shay Given,Stoke,3,228,0,0,0,0.0,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.13,0.13
891,Leon Osman,Everton,9,206,0,0,0,0.14,0.14,0.0,0.28,0.2,0.06,0.06,0.0,0.06,0.06,0.12,0.09
892,Stephen Kingsley,Swansea,4,357,0,0,1,0.02,0.02,0.67,0.92,0.27,0.0,0.0,0.17,0.17,0.17,0.23,0.07
893,Sebastien Pocognoli,West Bromwich Albion,1,33,0,0,1,0.0,0.0,0.17,0.17,0.07,0.0,0.0,0.46,0.46,0.46,0.46,0.2
894,Andre Wisdom,Norwich,10,827,0,0,0,0.15,0.15,0.46,2.58,2.36,0.02,0.02,0.05,0.07,0.07,0.28,0.26
895,Mathieu Flamini,Arsenal,16,1084,0,0,0,1.11,1.11,0.13,4.5,3.28,0.09,0.09,0.01,0.1,0.1,0.37,0.27
896,Jay Fulton,Swansea,2,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,Juanmi,Southampton,12,140,0,0,0,0.36,0.36,0.22,0.99,0.4,0.23,0.23,0.14,0.38,0.38,0.63,0.26
898,Obbi Oulare,Watford,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,Kieran Richardson,Aston Villa,11,722,0,0,1,0.16,0.16,0.16,0.85,0.66,0.02,0.02,0.02,0.04,0.04,0.11,0.08
900,Adama Traore,Aston Villa,10,167,0,0,1,0.13,0.13,0.08,0.34,0.12,0.07,0.07,0.05,0.12,0.12,0.18,0.07
901,Kevin Toner,Aston Villa,4,313,0,0,1,0.05,0.05,0.05,0.12,0.12,0.01,0.01,0.01,0.03,0.03,0.03,0.03
902,Sam Byram,West Ham,4,286,0,0,0,0.0,0.0,0.2,0.27,0.07,0.0,0.0,0.06,0.06,0.06,0.08,0.02
904,Chris Brunt,West Bromwich Albion,22,1802,0,0,3,0.66,0.66,2.36,2.24,1.71,0.03,0.03,0.12,0.15,0.15,0.11,0.09
905,Marouane Chamakh,Crystal Palace,10,239,0,0,0,0.48,0.48,0.18,0.68,0.09,0.18,0.18,0.07,0.25,0.25,0.26,0.03
906,Manu Garcia,Manchester City,1,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,Muhamed Besic,Everton,12,547,0,0,0,0.1,0.1,0.44,0.77,0.34,0.02,0.02,0.07,0.09,0.09,0.13,0.06
909,Brendan Galloway,Everton,15,1230,0,0,1,0.45,0.45,0.58,3.4,2.9,0.03,0.03,0.04,0.08,0.08,0.25,0.21
910,Harrison Reed,Southampton,1,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,Nabil Bentaleb,Tottenham,5,165,0,0,0,0.1,0.1,0.03,0.26,0.16,0.06,0.06,0.02,0.07,0.07,0.14,0.09
916,Yoan Gouffran,Newcastle United,8,220,0,0,0,0.36,0.36,0.02,1.2,0.86,0.15,0.15,0.01,0.16,0.16,0.49,0.35
920,Matthew Pennington,Everton,4,298,0,0,0,0.08,0.08,0.0,0.16,0.15,0.02,0.02,0.0,0.02,0.02,0.05,0.04
921,Darron Gibson,Everton,7,236,0,0,1,0.04,0.04,0.51,2.53,2.01,0.01,0.01,0.19,0.21,0.21,0.97,0.77
922,Andreas Pereira,Manchester United,4,76,0,0,0,0.0,0.0,0.18,0.1,0.1,0.0,0.0,0.21,0.21,0.21,0.11,0.11
924,Steven Pienaar,Everton,4,115,0,0,0,0.07,0.07,0.05,0.27,0.14,0.06,0.06,0.04,0.1,0.1,0.21,0.11
925,Patrick Roberts,Manchester City,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,Sebastian Coates,Sunderland,16,1231,0,0,1,0.48,0.48,0.22,2.01,1.88,0.03,0.03,0.02,0.05,0.05,0.15,0.14
928,Wes Brown,Sunderland,6,540,0,0,0,0.0,0.0,0.0,1.54,1.54,0.0,0.0,0.0,0.0,0.0,0.26,0.26
931,Jordi Gomez,Sunderland,6,363,0,0,0,0.05,0.05,0.08,0.21,0.2,0.01,0.01,0.02,0.03,0.03,0.05,0.05
932,Danny Graham,Sunderland,10,352,0,0,0,0.32,0.32,0.0,1.38,1.15,0.08,0.08,0.0,0.08,0.08,0.35,0.29
933,Brede Hangeland,Crystal Palace,7,630,0,0,0,0.49,0.49,0.0,0.86,0.86,0.07,0.07,0.0,0.07,0.07,0.12,0.12
937,Joao Teixeira,Liverpool,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,Florian Thauvin,Newcastle United,13,412,0,0,0,0.31,0.31,0.61,1.19,0.35,0.07,0.07,0.13,0.2,0.2,0.26,0.08
943,Massadio Haidara,Newcastle United,7,554,0,0,0,0.05,0.05,0.07,0.55,0.45,0.01,0.01,0.01,0.02,0.02,0.09,0.07
944,Glen Johnson,Stoke,25,2191,0,0,3,0.81,0.81,3.1,7.91,5.04,0.03,0.03,0.13,0.16,0.16,0.33,0.21
945,Marc Wilson,Stoke,4,257,0,0,0,0.0,0.0,0.07,0.45,0.39,0.0,0.0,0.02,0.02,0.02,0.16,0.14
946,Marco van Ginkel,Stoke,17,735,0,0,0,1.03,1.03,0.11,2.47,1.58,0.13,0.13,0.01,0.14,0.14,0.3,0.19
947,Victor Ibarbo,Watford,4,60,0,0,0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.03
948,Alessandro Diamanti,Watford,3,60,0,0,0,0.01,0.01,0.2,0.19,0.18,0.02,0.02,0.3,0.32,0.32,0.28,0.26
949,Giedrius Arlauskis,Watford,1,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,Phil Jones,Manchester United,10,524,0,0,0,0.06,0.06,0.0,1.13,1.07,0.01,0.01,0.0,0.01,0.01,0.19,0.18
952,Gaston Ramirez,Southampton,3,25,0,0,1,0.0,0.0,0.97,0.0,0.0,0.0,0.0,3.49,3.49,3.49,0.0,0.0
953,Steven Caulker,Liverpool,6,149,0,0,0,0.19,0.19,0.01,0.28,0.17,0.12,0.12,0.01,0.12,0.12,0.17,0.11
954,Kelvin Davis,Southampton,1,90,0,0,0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09
956,Andrej Kramaric,Leicester,2,18,0,0,0,0.43,0.43,0.02,0.48,0.06,2.13,2.13,0.11,2.24,2.24,2.42,0.29
957,Yann Kermorgant,Bournemouth,7,117,0,0,0,0.03,0.03,0.03,0.44,0.44,0.03,0.03,0.02,0.05,0.05,0.34,0.34
958,Tokelo Rantie,Bournemouth,3,33,0,0,0,0.1,0.1,0.02,0.5,0.38,0.28,0.28,0.05,0.34,0.34,1.36,1.02
960,Clinton N'Jie,Tottenham,8,171,0,0,1,0.4,0.4,0.65,1.14,0.13,0.21,0.21,0.34,0.55,0.55,0.6,0.07
961,Jordan Amavi,Aston Villa,10,835,0,0,2,0.1,0.1,0.84,1.37,0.51,0.01,0.01,0.09,0.1,0.1,0.15,0.06
962,Jose Angel Crespo,Aston Villa,1,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,Eder,Swansea,13,253,0,0,0,0.22,0.22,0.13,0.72,0.55,0.08,0.08,0.04,0.12,0.12,0.26,0.19
964,Kyle Bartley,Swansea,5,283,0,0,0,0.12,0.12,0.08,0.36,0.36,0.04,0.04,0.02,0.06,0.06,0.11,0.11
965,Santiago Cazorla,Arsenal,15,1297,0,0,3,1.87,1.11,4.39,11.92,10.46,0.13,0.08,0.3,0.43,0.38,0.83,0.73
967,Mathieu Debuchy,Arsenal,2,147,0,0,0,0.03,0.03,0.02,0.51,0.48,0.02,0.02,0.01,0.03,0.03,0.31,0.29
970,Mikel Arteta,Arsenal,9,157,0,0,0,0.52,0.52,0.47,1.98,1.47,0.3,0.3,0.27,0.57,0.57,1.14,0.84
973,Paulo Gazzaniga,Southampton,2,180,0,0,0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01
974,Yohan Benalouane,Leicester,4,56,0,0,0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.04,0.04
975,Lee Tomlin,Bournemouth,6,298,0,0,0,0.21,0.21,0.5,0.74,0.1,0.06,0.06,0.15,0.21,0.21,0.22,0.03
977,Tyias Browning,Everton,5,299,0,0,0,0.22,0.22,0.04,0.99,0.95,0.07,0.07,0.01,0.08,0.08,0.3,0.29
981,Kyle Lafferty,Norwich,1,10,0,0,0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.14,0.14
982,Tim Krul,Newcastle United,8,720,0,0,0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.01,0.01
983,Kevin Mbabu,Newcastle United,3,147,0,0,0,0.02,0.02,0.11,0.18,0.16,0.01,0.01,0.07,0.08,0.08,0.11,0.1
987,Joseph Gomez,Liverpool,5,442,0,0,1,0.01,0.01,0.09,0.86,0.79,0.0,0.0,0.02,0.02,0.02,0.18,0.16
988,Jordan Rossiter,Liverpool,1,13,0,0,0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.39,0.39
992,James Wilson,Manchester United,1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,Serge Gnabry,West Bromwich Albion,1,10,0,0,0,0.06,0.06,0.01,0.03,0.0,0.53,0.53,0.13,0.65,0.65,0.28,0.0
998,Ivan Toney,Newcastle United,2,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,Joseph Dodoo,Leicester,1,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,Peter Odemwingie,Stoke,5,89,0,0,0,0.09,0.09,0.0,0.11,0.02,0.09,0.09,0.0,0.09,0.09,0.11,0.02
1006,Luke Shaw,Manchester United,5,450,0,0,1,0.07,0.07,0.68,1.38,0.7,0.01,0.01,0.14,0.15,0.15,0.28,0.14
1007,Steve Sidwell,Stoke,1,10,0,0,0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.8,0.8
1010,Gary Hooper,Norwich,2,9,0,0,0,0.06,0.06,0.0,0.09,0.03,0.58,0.58,0.0,0.58,0.58,0.86,0.28
1011,Bradley Johnson,Norwich,4,144,0,0,0,0.8,0.8,0.05,0.4,0.11,0.5,0.5,0.03,0.53,0.53,0.25,0.07
1013,Sam Field,West Bromwich Albion,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,Tyler Roberts,West Bromwich Albion,1,15,0,0,0,0.15,0.15,0.0,0.0,0.0,0.92,0.92,0.0,0.92,0.92,0.0,0.0
1015,Rushian Hepburn-Murphy,Aston Villa,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,Josh Cullen,West Ham,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,Pedro Chirivella,Liverpool,1,47,0,0,0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.1
1023,Cameron Brannagan,Liverpool,3,110,0,0,0,0.07,0.07,0.67,0.83,0.82,0.06,0.06,0.55,0.61,0.61,0.68,0.67
1024,Tyrone Mings,Bournemouth,1,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,Libor Kozak,Aston Villa,4,255,0,0,0,0.47,0.47,0.12,0.41,0.0,0.17,0.17,0.04,0.21,0.21,0.14,0.0
1028,Kevin Nolan,West Ham,2,59,0,0,0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.13,0.13
1031,Tony Hibbert,Everton,1,43,0,0,0,0.06,0.06,0.0,0.18,0.12,0.12,0.12,0.0,0.12,0.12,0.37,0.25
1032,Kieran Dowell,Everton,2,74,0,0,0,0.0,0.0,0.05,0.08,0.08,0.0,0.0,0.06,0.06,0.06,0.1,0.1
1034,Adam Matthews,Sunderland,1,33,0,0,0,0.0,0.0,0.0,1.04,1.04,0.0,0.0,0.0,0.0,0.0,2.83,2.83
1036,Jack Wilshere,Arsenal,3,141,0,0,0,0.32,0.32,0.12,0.89,0.46,0.2,0.2,0.07,0.28,0.28,0.57,0.29
1037,Cameron Borthwick-Jackson,Manchester United,10,693,0,0,1,0.01,0.01,1.05,4.27,4.1,0.0,0.0,0.14,0.14,0.14,0.56,0.53
1042,Tom Davies,Everton,2,94,0,0,0,0.05,0.05,0.0,0.29,0.23,0.05,0.05,0.0,0.05,0.05,0.27,0.22
1043,Callum Connolly,Everton,1,33,0,0,0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.04
1045,Matt Grimes,Swansea,1,90,0,0,0,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.02,0.04,0.04,0.02,0.0
1046,George Honeyman,Sunderland,1,37,0,0,0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.0
1047,Will Keane,Manchester United,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,Donald Love,Manchester United,1,54,0,0,0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.04
1050,Ryan Allsop,Bournemouth,1,41,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,Bersant Celina,Manchester City,1,11,0,0,1,0.0,0.0,0.26,0.08,0.08,0.0,0.0,2.09,2.09,2.09,0.67,0.67
1059,Hiram Boateng,Crystal Palace,1,17,0,0,0,0.02,0.02,0.0,0.02,0.0,0.12,0.12,0.0,0.12,0.12,0.12,0.0
1060,Jonathan Williams,Crystal Palace,1,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,Charles N'Zogbia,Aston Villa,2,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,Sullay Kaikai,Crystal Palace,1,42,0,0,0,0.13,0.13,0.37,0.19,0.03,0.27,0.27,0.79,1.06,1.06,0.4,0.07
1072,Nick Powell,Manchester United,1,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,Sergi Canos,Liverpool,1,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,Thomas Robson,Sunderland,1,90,0,0,0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09
1080,Rees Greenwood,Sunderland,1,53,0,0,0,0.0,0.0,0.02,0.67,0.67,0.0,0.0,0.04,0.04,0.04,1.14,1.14
1084,Jonjoe Kenny,Everton,1,62,0,0,0,0.09,0.09,0.0,0.09,0.0,0.14,0.14,0.0,0.14,0.14,0.14,0.0
1089,Juan Cuadrado,Chelsea,1,22,0,0,0,0.04,0.04,0.0,0.04,0.0,0.16,0.16,0.0,0.16,0.16,0.16,0.0
