Name,Team,Age,Position,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
Jóhann Gudmundsson,Burnley,32,Midfielder,29,1749,3,6,1.1379310344827587,1.2758620689655173,0.5517241379310345,0.7586206896551724,0.06896551724137931,0.9655172413793104,1.4137931034482758,6.743448275862069
Pablo Zabaleta,West Ham,38,Defender,26,2092,0,1,0.2692307692307692,0.2692307692307692,0.5384615384615384,1.1538461538461537,0.038461538461538464,0.5,0.6923076923076923,6.742692307692307
Naby Keïta,Liverpool,28,Midfielder,25,1394,2,1,1.08,0.36,0.96,0.64,0.0,1.16,1.4,6.7424
Rob Holding,Arsenal,27,Defender,10,807,0,0,0.2,0.2,0.3,0.2,0.0,0.2,0.4,6.74
Angelo Ogbonna,West Ham,35,Defender,24,1871,1,1,0.5833333333333334,0.16666666666666666,0.041666666666666664,0.2916666666666667,0.0,0.16666666666666666,0.16666666666666666,6.73875
Eric Dier,Tottenham,29,Defender,20,1510,3,0,0.45,0.4,0.1,0.45,0.0,0.45,0.6,6.7385
Scott Dann,Crystal Palace,36,Defender,10,661,0,1,0.6,0.2,0.3,0.0,0.0,0.1,0.1,6.7379999999999995
Vicente Guaita,Crystal Palace,36,Goalkeeper,20,1755,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.736
Paul Dummett,Newcastle,31,Defender,26,1987,0,0,0.34615384615384615,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.038461538461538464,0.038461538461538464,0.38461538461538464,6.735769230769231
Aaron Mooy,Huddersfield,32,Midfielder,29,2327,3,1,1.4827586206896552,1.4827586206896552,0.7586206896551724,0.41379310344827586,0.034482758620689655,1.5517241379310345,1.206896551724138,6.733448275862068
Andreas Christensen,Chelsea,27,Defender,8,615,0,0,0.0,0.0,0.125,0.375,0.0,0.0,0.375,6.72625
Artur Boruc,Bournemouth,43,Goalkeeper,12,1080,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.724999999999999
Neil Etheridge,Cardiff,33,Goalkeeper,38,3420,0,0,0.0,0.05263157894736842,0.0,0.13157894736842105,0.0,0.0,0.02631578947368421,6.724999999999998
Will Hughes,Watford,28,Midfielder,32,2436,2,4,0.96875,0.875,0.84375,2.21875,0.0,1.625,1.84375,6.724687499999998
Lewis Dunk,Brighton,31,Defender,36,3153,2,1,0.5555555555555556,0.3055555555555556,0.0,0.3888888888888889,0.0,0.08333333333333333,0.4444444444444444,6.724166666666666
Lucas Torreira,Arsenal,27,Midfielder,34,2381,2,2,0.7352941176470589,0.47058823529411764,0.38235294117647056,2.264705882352941,0.0,0.8235294117647058,0.9411764705882353,6.7214705882352925
Manuel Lanzini,West Ham,30,Midfielder,10,689,1,1,1.1,0.5,1.3,0.7,0.0,1.2,1.5,6.721000000000001
Mamadou Sakho,Crystal Palace,33,Defender,27,2417,0,0,0.14814814814814814,0.2222222222222222,0.3333333333333333,0.48148148148148145,0.0,0.18518518518518517,0.4444444444444444,6.720370370370369
Víctor Camarasa,Cardiff,29,Midfielder,32,2579,5,4,1.28125,1.5625,1.0625,0.90625,0.03125,1.53125,1.90625,6.720312500000001
Maxime Le Marchand,Fulham,33,Defender,26,2252,0,1,0.19230769230769232,0.34615384615384615,0.38461538461538464,0.2692307692307692,0.11538461538461539,0.23076923076923078,0.4230769230769231,6.717307692307691
