No,Player,Team,Apps,Min,G,NPG,A,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90
492,Héctor Bellerín,Arsenal,15,1164,1,1,0,0.43,0.43,0.45,4.19,3.45,0.03,0.03,0.03,0.07,0.07,0.32,0.27
499,Mesut Özil,Arsenal,18,1472,1,1,2,1.71,1.71,2.29,8.40,6.21,0.10,0.10,0.14,0.24,0.24,0.51,0.38
500,Alex Iwobi,Everton,25,1637,1,1,0,2.48,2.48,2.22,7.12,3.30,0.14,0.14,0.12,0.26,0.26,0.39,0.18
508,Calum Chambers,Arsenal,14,1102,1,1,1,0.63,0.63,2.24,4.41,3.21,0.05,0.05,0.18,0.23,0.23,0.36,0.26
519,Connor Wickham,Crystal Palace,6,78,1,1,1,1.12,1.12,0.42,1.45,0.02,1.29,1.29,0.49,1.78,1.78,1.67,0.02
530,James Tomkins,Crystal Palace,18,1589,1,1,1,1.05,1.05,0.12,2.65,2.53,0.06,0.06,0.01,0.07,0.07,0.15,0.14
532,Cheikhou Kouyaté,Crystal Palace,35,2560,1,1,1,2.12,2.12,0.77,3.46,1.34,0.07,0.07,0.03,0.10,0.10,0.12,0.05
558,Jesse Lingard,Manchester United,22,919,1,1,0,2.33,2.33,1.11,7.16,3.93,0.23,0.23,0.11,0.34,0.34,0.70,0.38
592,Ross Barkley,Chelsea,21,1100,1,1,4,2.84,2.84,2.86,10.34,6.37,0.23,0.23,0.23,0.47,0.47,0.85,0.52
596,Tom Cleverley,Watford,18,952,1,1,0,1.78,1.78,0.72,4.65,2.59,0.17,0.17,0.07,0.24,0.24,0.44,0.24
638,Kyle Walker,Manchester City,29,2407,1,1,4,1.31,1.31,1.93,17.88,16.14,0.05,0.05,0.07,0.12,0.12,0.67,0.60
640,Jan Vertonghen,Tottenham,23,1651,1,1,1,0.64,0.64,1.02,4.37,3.72,0.03,0.03,0.06,0.09,0.09,0.24,0.20
687,Pedro,Chelsea,11,661,1,1,1,2.47,2.47,1.07,4.75,1.56,0.34,0.34,0.15,0.48,0.48,0.65,0.21
703,Fikayo Tomori,Chelsea,15,1299,1,1,0,0.56,0.56,0.12,5.06,5.00,0.04,0.04,0.01,0.05,0.05,0.35,0.35
727,DeAndre Yedlin,Newcastle United,16,935,1,1,0,0.75,0.75,0.27,2.29,1.34,0.07,0.07,0.03,0.10,0.10,0.22,0.13
766,Jamaal Lascelles,Newcastle United,24,2084,1,1,0,0.44,0.44,0.14,3.00,2.85,0.02,0.02,0.01,0.03,0.03,0.13,0.12
775,Andros Townsend,Crystal Palace,24,1272,1,1,1,0.40,0.40,1.71,2.36,1.20,0.03,0.03,0.12,0.15,0.15,0.17,0.08
789,Robbie Brady,Burnley,17,436,1,1,2,1.00,1.00,0.32,1.50,0.89,0.21,0.21,0.07,0.27,0.27,0.31,0.18
791,Alexander Tettey,Norwich,30,2372,1,1,1,0.68,0.68,0.49,5.79,5.04,0.03,0.03,0.02,0.04,0.04,0.22,0.19
807,Jonny Evans,Leicester,38,3390,1,1,1,2.48,2.48,0.38,10.94,10.73,0.07,0.07,0.01,0.08,0.08,0.29,0.28
835,Ryan Bertrand,Southampton,32,2742,1,1,1,2.06,2.06,3.52,8.07,5.93,0.07,0.07,0.12,0.18,0.18,0.27,0.19
847,Cédric Soares,Arsenal,21,1567,1,1,1,0.66,0.66,0.83,3.04,2.00,0.04,0.04,0.05,0.09,0.09,0.17,0.11
882,Glenn Murray,Brighton,23,761,1,1,1,2.61,2.61,0.87,3.27,0.60,0.31,0.31,0.10,0.41,0.41,0.39,0.07
884,Matt Targett,Aston Villa,28,2305,1,1,2,0.39,0.39,3.30,7.99,6.49,0.02,0.02,0.13,0.14,0.14,0.31,0.25
888,Xherdan Shaqiri,Liverpool,7,175,1,1,0,0.54,0.54,0.18,0.72,0.04,0.28,0.28,0.09,0.37,0.37,0.37,0.02
922,Andreas Pereira,Manchester United,25,1501,1,1,3,2.29,2.29,3.71,8.95,4.53,0.14,0.14,0.22,0.36,0.36,0.54,0.27
1042,Tom Davies,Everton,30,2025,1,1,0,1.64,1.64,0.53,6.30,5.53,0.07,0.07,0.02,0.10,0.10,0.28,0.25
1208,Felipe Anderson,West Ham,25,1531,1,1,4,2.63,2.63,2.65,8.10,3.81,0.15,0.15,0.16,0.31,0.31,0.48,0.22
1227,Lucas Torreira,Arsenal,29,1496,1,1,1,1.46,1.46,0.83,6.48,4.91,0.09,0.09,0.05,0.14,0.14,0.39,0.30
1234,Dennis Praet,Leicester,27,1124,1,1,2,1.21,1.21,1.49,6.81,5.09,0.10,0.10,0.12,0.22,0.22,0.55,0.41
1441,Adam Masina,Watford,26,1818,1,1,0,0.85,0.85,0.42,2.98,2.15,0.04,0.04,0.02,0.06,0.06,0.15,0.11
1654,Ben Mee,Burnley,32,2880,1,1,1,1.30,1.30,1.78,1.88,1.74,0.04,0.04,0.06,0.10,0.10,0.06,0.05
1663,Johann Berg Gudmundsson,Burnley,12,629,1,1,1,0.72,0.72,0.92,1.57,1.01,0.10,0.10,0.13,0.23,0.23,0.22,0.14
1678,Michy Batshuayi,Chelsea,16,194,1,1,1,3.04,3.04,0.20,3.13,0.22,1.41,1.41,0.09,1.50,1.50,1.45,0.10
1683,Ryan Fraser,Bournemouth,28,2054,1,1,4,3.46,3.46,3.60,9.42,4.50,0.15,0.15,0.16,0.31,0.31,0.41,0.20
1685,Ahmed Elmohamady,Aston Villa,18,1007,1,1,1,0.20,0.20,2.22,3.63,2.73,0.02,0.02,0.20,0.22,0.22,0.32,0.24
1687,Harry Maguire,Manchester United,38,3420,1,1,0,2.77,2.77,0.45,12.03,11.71,0.07,0.07,0.01,0.08,0.08,0.32,0.31
1735,Jack Stephens,Southampton,28,2456,1,1,3,0.93,0.93,1.17,5.81,4.65,0.03,0.03,0.04,0.08,0.08,0.21,0.17
1740,Paul Pogba,Manchester United,16,1206,1,1,3,2.15,1.39,3.06,8.77,7.23,0.16,0.10,0.23,0.39,0.33,0.65,0.54
1776,Jarrod Bowen,West Ham,13,935,1,1,4,2.32,2.32,2.61,5.65,2.03,0.22,0.22,0.25,0.47,0.47,0.54,0.20
2182,Jefferson Lerma,Bournemouth,33,2724,1,1,2,0.82,0.82,1.53,8.76,8.17,0.03,0.03,0.05,0.08,0.08,0.29,0.27
2203,Emiliano Buendía,Norwich,36,2462,1,1,7,2.17,2.17,7.19,12.55,7.51,0.08,0.08,0.26,0.34,0.34,0.46,0.27
2254,Mateo Kovacic,Chelsea,31,2086,1,1,3,0.97,0.97,1.85,10.11,9.04,0.04,0.04,0.08,0.12,0.12,0.44,0.39
2498,Aymeric Laporte,Manchester City,15,1112,1,1,0,0.72,0.72,0.18,7.43,7.25,0.06,0.06,0.01,0.07,0.07,0.60,0.59
3422,João Moutinho,Wolverhampton Wanderers,38,3100,1,1,6,0.69,0.69,6.78,11.93,10.86,0.02,0.02,0.20,0.22,0.22,0.35,0.32
3600,Serge Aurier,Tottenham,33,2716,1,1,5,0.48,0.48,3.60,10.13,6.80,0.02,0.02,0.12,0.14,0.14,0.34,0.23
4068,Florin Andone,Brighton,3,69,1,1,0,0.36,0.36,0.06,0.36,0.00,0.48,0.48,0.08,0.55,0.55,0.48,0.00
4476,Callum Robinson,Sheffield United,16,674,1,1,1,1.56,1.56,0.65,2.84,0.70,0.21,0.21,0.09,0.30,0.30,0.38,0.09
5264,Caglar Söyüncü,Leicester,34,3042,1,1,1,1.43,1.43,0.31,6.56,6.46,0.04,0.04,0.01,0.05,0.05,0.19,0.19
5553,Declan Rice,West Ham,38,3420,1,1,3,1.27,1.27,1.31,8.69,7.64,0.03,0.03,0.03,0.07,0.07,0.23,0.20
5609,Yves Bissouma,Brighton,22,1270,1,1,0,0.41,0.41,0.14,3.37,2.93,0.03,0.03,0.01,0.04,0.04,0.24,0.21
6034,Philip Billing,Bournemouth,34,2542,1,1,1,2.27,2.27,1.43,7.00,5.09,0.08,0.08,0.05,0.13,0.13,0.25,0.18
6042,Jan Bednarek,Southampton,34,3059,1,1,1,1.06,1.06,1.09,4.89,4.87,0.03,0.03,0.03,0.06,0.06,0.14,0.14
6047,Shane Duffy,Brighton,19,1226,1,1,0,1.26,1.26,0.13,2.05,1.91,0.09,0.09,0.01,0.10,0.10,0.15,0.14
6050,Davy Pröpper,Brighton,35,2826,1,1,2,1.87,1.87,2.98,11.89,8.67,0.06,0.06,0.09,0.15,0.15,0.38,0.28
6062,Isaac Hayden,Newcastle United,29,2224,1,1,2,1.39,1.39,2.53,7.83,4.89,0.06,0.06,0.10,0.16,0.16,0.32,0.20
6080,Victor Lindelöf,Manchester United,35,3100,1,1,0,0.18,0.18,0.37,8.88,8.87,0.01,0.01,0.01,0.02,0.02,0.26,0.26
6104,Will Hughes,Watford,30,2300,1,1,1,2.39,2.39,2.18,6.43,3.40,0.09,0.09,0.09,0.18,0.18,0.25,0.13
6352,Valentino Lazaro,Newcastle United,13,455,1,1,0,0.49,0.49,0.18,1.67,1.19,0.10,0.10,0.04,0.13,0.13,0.33,0.24
6418,Hamza Choudhury,Leicester,20,879,1,1,1,0.34,0.34,0.11,2.75,2.53,0.03,0.03,0.01,0.05,0.05,0.28,0.26
6456,Callum Hudson-Odoi,Chelsea,22,816,1,1,5,2.02,2.02,2.71,7.25,3.85,0.22,0.22,0.30,0.52,0.52,0.80,0.42
6492,Reiss Nelson,Arsenal,17,621,1,1,0,1.27,1.27,0.36,1.93,0.76,0.18,0.18,0.05,0.24,0.24,0.28,0.11
6630,Joe Willock,Arsenal,29,819,1,1,1,2.32,2.32,1.05,5.56,3.18,0.26,0.26,0.12,0.37,0.37,0.61,0.35
6665,Curtis Jones,Liverpool,6,108,1,1,0,0.81,0.81,0.00,1.37,0.93,0.68,0.68,0.00,0.68,0.68,1.14,0.78
6820,David Brooks,Bournemouth,9,533,1,1,0,0.43,0.43,0.53,0.86,0.13,0.07,0.07,0.09,0.16,0.16,0.15,0.02
6859,Kortney Hause,Aston Villa,18,1541,1,1,0,2.82,2.82,0.49,1.74,1.74,0.16,0.16,0.03,0.19,0.19,0.10,0.10
6892,Fabián Balbuena,West Ham,17,1174,1,1,0,1.34,1.34,0.46,1.55,1.55,0.10,0.10,0.04,0.14,0.14,0.12,0.12
7078,Sean Longstaff,Newcastle United,23,1354,1,1,1,1.18,1.18,0.93,2.81,2.14,0.08,0.08,0.06,0.14,0.14,0.19,0.14
7152,Björn Engels,Aston Villa,17,1447,1,1,0,0.78,0.78,0.14,3.80,3.75,0.05,0.05,0.01,0.06,0.06,0.24,0.23
7322,Bukayo Saka,Arsenal,26,1769,1,1,5,1.14,1.14,3.68,7.81,5.02,0.06,0.06,0.19,0.25,0.25,0.40,0.26
7384,Chris Mepham,Bournemouth,12,909,1,1,0,1.05,1.05,0.08,0.94,0.75,0.10,0.10,0.01,0.11,0.11,0.09,0.07
7691,Jamal Lewis,Norwich,28,2311,1,1,0,0.35,0.35,1.01,4.07,2.89,0.01,0.01,0.04,0.05,0.05,0.16,0.11
7693,Kenny McLean,Norwich,37,2955,1,1,1,1.21,1.21,2.62,8.08,6.27,0.04,0.04,0.08,0.12,0.12,0.25,0.19
7697,Onel Hernández,Norwich,26,1377,1,1,2,1.91,1.91,0.92,3.51,0.90,0.12,0.12,0.06,0.18,0.18,0.23,0.06
7710,Oliver Norwood,Sheffield United,38,3119,1,0,1,1.34,0.58,3.88,9.95,9.05,0.04,0.02,0.11,0.15,0.13,0.29,0.26
7726,Ezri Konsa Ngoyo,Aston Villa,25,2054,1,1,2,1.67,1.67,0.89,2.95,2.55,0.07,0.07,0.04,0.11,0.11,0.13,0.11
7822,Dennis Srbeny,Norwich,8,29,1,1,0,0.48,0.48,0.00,0.43,0.00,1.50,1.50,0.00,1.50,1.50,1.35,0.00
8075,Brandon Williams,Manchester United,17,1005,1,1,0,1.00,1.00,0.67,5.71,4.35,0.09,0.09,0.06,0.15,0.15,0.51,0.39
8089,Kieran Tierney,Arsenal,15,996,1,1,1,0.23,0.23,0.75,2.88,2.31,0.02,0.02,0.07,0.09,0.09,0.26,0.21
8285,Sander Berge,Sheffield United,14,957,1,1,1,0.60,0.60,0.71,2.36,1.21,0.06,0.06,0.07,0.12,0.12,0.22,0.11
8287,Mbwana Samatta,Aston Villa,14,962,1,1,0,2.53,2.53,0.31,3.42,1.35,0.24,0.24,0.03,0.27,0.27,0.32,0.13
8291,Daniel Podence,Wolverhampton Wanderers,9,284,1,1,0,1.36,1.36,0.77,2.38,0.60,0.43,0.43,0.24,0.68,0.68,0.76,0.19
47,Yoshinori Muto,Newcastle United,8,193,0,0,0,0.08,0.08,0.01,0.21,0.11,0.04,0.04,0.01,0.05,0.05,0.10,0.05
62,Lukas Rupp,Norwich,12,701,0,0,0,0.86,0.86,0.78,2.55,0.92,0.11,0.11,0.10,0.21,0.21,0.33,0.12
162,Timm Klose,Norwich,7,591,0,0,0,0.24,0.24,0.00,0.47,0.47,0.04,0.04,0.00,0.04,0.04,0.07,0.07
181,Bernd Leno,Arsenal,30,2649,0,0,0,0.00,0.00,0.00,4.04,4.04,0.00,0.00,0.00,0.00,0.00,0.14,0.14
200,Andreas Christensen,Chelsea,21,1758,0,0,0,0.61,0.61,0.85,6.60,6.25,0.03,0.03,0.04,0.08,0.08,0.34,0.32
250,Ørjan Nyland,Aston Villa,7,536,0,0,0,0.00,0.00,0.00,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.03,0.03
317,Henrikh Mkhitaryan,Arsenal,3,109,0,0,0,0.43,0.43,0.27,0.87,0.29,0.35,0.35,0.23,0.58,0.58,0.72,0.24
330,Ralf Fährmann,Norwich,1,21,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
337,Leroy Sané,Manchester City,1,6,0,0,0,0.10,0.10,0.00,0.17,0.12,1.47,1.47,0.00,1.47,1.47,2.58,1.82
338,Max Meyer,Crystal Palace,17,641,0,0,0,0.46,0.46,0.20,0.86,0.38,0.06,0.06,0.03,0.09,0.09,0.12,0.05
342,Sead Kolasinac,Arsenal,26,1687,0,0,2,0.25,0.25,1.33,8.03,7.04,0.01,0.01,0.07,0.08,0.08,0.43,0.38
343,Pierre-Emile Højbjerg,Southampton,33,2740,0,0,1,3.18,3.18,1.86,11.66,8.35,0.10,0.10,0.06,0.17,0.17,0.38,0.27
456,Simon Francis,Bournemouth,15,956,0,0,0,0.15,0.15,0.42,1.76,1.68,0.01,0.01,0.04,0.05,0.05,0.17,0.16
459,Charlie Daniels,Bournemouth,2,126,0,0,0,0.00,0.00,0.14,0.49,0.42,0.00,0.00,0.10,0.10,0.10,0.35,0.30
460,Andrew Surman,Bournemouth,5,230,0,0,0,0.03,0.03,0.05,0.94,0.89,0.01,0.01,0.02,0.03,0.03,0.37,0.35
481,Jordon Ibe,Bournemouth,2,39,0,0,0,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.05,0.05
485,Mamadou Sakho,Crystal Palace,14,928,0,0,0,0.00,0.00,0.03,1.74,1.71,0.00,0.00,0.00,0.00,0.00,0.17,0.17
495,Nacho Monreal,Arsenal,3,270,0,0,0,0.04,0.04,0.46,0.67,0.58,0.01,0.01,0.15,0.17,0.17,0.22,0.19
509,Wayne Hennessey,Crystal Palace,3,270,0,0,0,0.00,0.00,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.04,0.04
510,Joel Ward,Crystal Palace,29,2383,0,0,0,0.20,0.20,0.25,2.55,2.21,0.01,0.01,0.01,0.02,0.02,0.10,0.08
512,Scott Dann,Crystal Palace,16,1263,0,0,1,0.47,0.47,0.36,1.34,1.24,0.03,0.03,0.03,0.06,0.06,0.10,0.09
524,Adrian Mariappa,Watford,20,1503,0,0,0,0.17,0.17,0.25,2.85,2.56,0.01,0.01,0.01,0.02,0.02,0.17,0.15
525,Martin Kelly,Crystal Palace,19,1554,0,0,1,0.06,0.06,0.83,2.38,2.18,0.00,0.00,0.05,0.05,0.05,0.14,0.13
527,Adrián,Liverpool,11,873,0,0,0,0.00,0.00,0.00,2.57,2.57,0.00,0.00,0.00,0.00,0.00,0.27,0.27
535,Manuel Lanzini,West Ham,24,1372,0,0,2,2.14,2.14,2.08,5.77,3.43,0.14,0.14,0.14,0.28,0.28,0.38,0.23
537,Andy Carroll,Newcastle United,19,582,0,0,4,1.49,1.49,0.91,2.19,1.05,0.23,0.23,0.14,0.37,0.37,0.34,0.16
540,Darren Randolph,West Ham,2,180,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
546,David de Gea,Manchester United,38,3420,0,0,0,0.00,0.00,0.00,4.70,4.70,0.00,0.00,0.00,0.00,0.00,0.12,0.12
549,Timothy Fosu-Mensah,Manchester United,3,139,0,0,0,0.09,0.09,0.13,0.60,0.48,0.06,0.06,0.08,0.14,0.14,0.39,0.31
550,Marcos Rojo,Manchester United,3,119,0,0,0,0.13,0.13,0.00,0.03,0.03,0.10,0.10,0.00,0.10,0.10,0.02,0.02
551,Morgan Schneiderlin,Everton,15,1014,0,0,0,0.34,0.34,0.13,3.29,3.03,0.03,0.03,0.01,0.04,0.04,0.29,0.27
554,Juan Mata,Manchester United,19,740,0,0,2,1.22,1.22,2.10,4.75,3.06,0.15,0.15,0.26,0.40,0.40,0.58,0.37
566,Sebastian Prödl,Watford,1,57,0,0,0,0.06,0.06,0.00,0.00,0.00,0.09,0.09,0.00,0.09,0.09,0.00,0.00
568,José Holebas,Watford,14,1019,0,0,0,0.24,0.24,0.54,2.61,2.24,0.02,0.02,0.05,0.07,0.07,0.23,0.20
572,Etienne Capoue,Watford,30,2643,0,0,3,0.64,0.64,2.54,8.07,6.26,0.02,0.02,0.09,0.11,0.11,0.27,0.21
573,Odion Ighalo,Manchester United,11,69,0,0,0,2.46,2.46,0.09,2.62,0.08,3.20,3.20,0.11,3.32,3.32,3.42,0.10
581,Craig Cathcart,Watford,29,2490,0,0,0,0.19,0.19,0.08,2.23,2.20,0.01,0.01,0.00,0.01,0.01,0.08,0.08
585,Seamus Coleman,Everton,27,1847,0,0,1,0.85,0.85,1.52,6.01,4.16,0.04,0.04,0.07,0.12,0.12,0.29,0.20
586,John Stones,Manchester City,16,1114,0,0,0,0.55,0.55,0.06,6.49,6.47,0.04,0.04,0.00,0.05,0.05,0.52,0.52
587,Phil Jagielka,Sheffield United,6,233,0,0,0,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.04,0.04
588,Leighton Baines,Everton,8,399,0,0,0,0.04,0.04,0.76,1.68,1.68,0.01,0.01,0.17,0.18,0.18,0.38,0.38
589,James McCarthy,Crystal Palace,33,1641,0,0,0,0.42,0.42,1.40,3.68,2.97,0.02,0.02,0.08,0.10,0.10,0.20,0.16
593,Aaron Lennon,Burnley,16,466,0,0,0,0.02,0.02,0.16,0.29,0.11,0.00,0.00,0.03,0.04,0.04,0.06,0.02
599,Oumar Niasse,Everton,3,17,0,0,0,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.17,0.17
602,Dejan Lovren,Liverpool,10,774,0,0,1,0.20,0.20,0.30,3.09,3.09,0.02,0.02,0.04,0.06,0.06,0.36,0.36
610,Pablo Zabaleta,West Ham,10,585,0,0,0,0.00,0.00,0.60,2.18,2.18,0.00,0.00,0.09,0.09,0.09,0.33,0.33
614,Fernandinho,Manchester City,30,2401,0,0,1,0.76,0.76,0.45,16.46,16.19,0.03,0.03,0.02,0.05,0.05,0.62,0.61
624,Willy Caballero,Chelsea,5,450,0,0,0,0.00,0.00,0.00,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.03,0.03
631,Ashley Young,Manchester United,12,956,0,0,0,0.08,0.08,1.67,3.16,2.88,0.01,0.01,0.16,0.16,0.16,0.30,0.27
633,James McArthur,Crystal Palace,37,3145,0,0,3,1.81,1.81,3.00,7.99,4.76,0.05,0.05,0.09,0.14,0.14,0.23,0.14
635,Alex McCarthy,Southampton,28,2520,0,0,0,0.00,0.00,0.02,3.15,3.13,0.00,0.00,0.00,0.00,0.00,0.11,0.11
637,Hugo Lloris,Tottenham,21,1808,0,0,0,0.00,0.00,0.00,0.61,0.61,0.00,0.00,0.00,0.00,0.00,0.03,0.03
641,Danny Rose,Newcastle United,23,1766,0,0,0,0.09,0.09,0.88,2.99,2.68,0.00,0.00,0.04,0.05,0.05,0.15,0.14
643,Eric Dier,Tottenham,19,1339,0,0,2,1.03,1.03,0.28,5.15,4.25,0.07,0.07,0.02,0.09,0.09,0.35,0.29
660,Ben Davies,Tottenham,18,1434,0,0,0,0.22,0.22,0.96,4.07,3.52,0.01,0.01,0.06,0.07,0.07,0.26,0.22
667,Carlos Sánchez,West Ham,6,107,0,0,0,0.00,0.00,0.00,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.21,0.21
688,Ruben Loftus-Cheek,Chelsea,7,195,0,0,1,0.54,0.54,0.52,1.62,0.55,0.25,0.25,0.24,0.49,0.49,0.75,0.25
697,Nemanja Matic,Manchester United,21,1586,0,0,2,0.23,0.23,0.89,9.28,8.35,0.01,0.01,0.05,0.06,0.06,0.53,0.47
699,Gary Cahill,Crystal Palace,25,2167,0,0,1,1.61,1.61,0.43,1.81,1.75,0.07,0.07,0.02,0.08,0.08,0.08,0.07
706,Lukasz Fabianski,West Ham,25,2117,0,0,0,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04
710,Neil Taylor,Aston Villa,14,1085,0,0,0,0.13,0.13,0.47,2.89,2.39,0.01,0.01,0.04,0.05,0.05,0.24,0.20
712,Jack Cork,Burnley,30,2627,0,0,0,1.35,1.35,1.17,6.31,4.83,0.05,0.05,0.04,0.09,0.09,0.22,0.17
723,Ki Sung-yueng,Newcastle United,3,137,0,0,0,0.00,0.00,0.06,0.04,0.00,0.00,0.00,0.04,0.04,0.04,0.03,0.00
733,Jack Rodwell,Sheffield United,1,13,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
741,Jordan Pickford,Everton,38,3420,0,0,0,0.00,0.00,0.04,3.22,3.22,0.00,0.00,0.00,0.00,0.00,0.08,0.08
745,Kasper Schmeichel,Leicester,38,3420,0,0,0,0.02,0.02,0.36,3.88,3.52,0.00,0.00,0.01,0.01,0.01,0.10,0.09
748,Wes Morgan,Leicester,11,418,0,0,0,0.60,0.60,0.00,1.20,0.75,0.13,0.13,0.00,0.13,0.13,0.26,0.16
749,Christian Fuchs,Leicester,11,760,0,0,0,0.18,0.18,0.10,4.19,4.12,0.02,0.02,0.01,0.03,0.03,0.50,0.49
752,Daniel Drinkwater,Aston Villa,5,331,0,0,0,0.10,0.10,0.04,0.84,0.74,0.03,0.03,0.01,0.04,0.04,0.23,0.20
753,Marc Albrighton,Leicester,20,860,0,0,3,0.45,0.45,2.29,4.42,2.38,0.05,0.05,0.24,0.29,0.29,0.46,0.25
764,Daryl Janmaat,Watford,8,611,0,0,1,0.33,0.33,0.40,1.80,1.27,0.05,0.05,0.06,0.11,0.11,0.27,0.19
787,Ryan Bennett,Leicester,16,941,0,0,0,0.02,0.02,0.09,2.27,2.18,0.00,0.00,0.01,0.01,0.01,0.22,0.21
803,Ben Foster,Watford,38,3420,0,0,0,0.35,0.35,0.04,1.58,1.54,0.01,0.01,0.00,0.01,0.01,0.04,0.04
825,Adam Smith,Bournemouth,24,2078,0,0,1,0.69,0.69,1.27,5.35,4.60,0.03,0.03,0.06,0.09,0.09,0.23,0.20
836,Victor Wanyama,Tottenham,2,21,0,0,0,0.00,0.00,0.00,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.55,0.55
842,Oriol Romeu,Southampton,30,1865,0,0,0,0.20,0.20,1.72,4.21,3.24,0.01,0.01,0.08,0.09,0.09,0.20,0.16
845,Maya Yoshida,Southampton,8,555,0,0,0,0.94,0.94,0.07,0.67,0.59,0.15,0.15,0.01,0.16,0.16,0.11,0.10
853,Paul Dummett,Newcastle United,16,1229,0,0,0,0.02,0.02,0.20,1.70,1.57,0.00,0.00,0.01,0.02,0.02,0.12,0.12
857,Phil Bardsley,Burnley,21,1890,0,0,1,0.29,0.29,1.58,3.42,1.85,0.01,0.01,0.08,0.09,0.09,0.16,0.09
876,Fabian Delph,Everton,16,1194,0,0,0,0.05,0.05,0.48,5.09,4.88,0.00,0.00,0.04,0.04,0.04,0.38,0.37
885,Kyle Walker-Peters,Southampton,13,946,0,0,0,0.12,0.12,0.75,2.34,1.65,0.01,0.01,0.07,0.08,0.08,0.22,0.16
887,Erik Pieters,Burnley,24,1880,0,0,4,0.45,0.45,2.70,5.00,2.33,0.02,0.02,0.13,0.15,0.15,0.24,0.11
902,Sam Byram,Norwich,17,1292,0,0,0,2.19,2.19,0.36,2.70,1.79,0.15,0.15,0.03,0.18,0.18,0.19,0.12
908,Muhamed Besic,Sheffield United,9,236,0,0,0,0.15,0.15,0.09,1.20,0.98,0.06,0.06,0.03,0.09,0.09,0.46,0.38
914,Nabil Bentaleb,Newcastle United,12,750,0,0,0,0.06,0.06,0.20,1.95,1.76,0.01,0.01,0.02,0.03,0.03,0.23,0.21
925,Patrick Roberts,Norwich,3,19,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
934,Axel Tuanzebe,Manchester United,5,186,0,0,0,0.00,0.00,0.00,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.08,0.08
935,Kurt Zouma,Chelsea,28,2340,0,0,0,1.47,1.47,0.12,9.40,9.39,0.06,0.06,0.00,0.06,0.06,0.36,0.36
951,Phil Jones,Manchester United,2,137,0,0,0,0.11,0.11,0.00,0.35,0.35,0.08,0.08,0.00,0.08,0.08,0.23,0.23
971,Harry Winks,Tottenham,31,2236,0,0,0,0.39,0.39,0.90,8.00,7.14,0.02,0.02,0.04,0.05,0.05,0.32,0.29
973,Paulo Gazzaniga,Tottenham,18,1612,0,0,0,0.00,0.00,0.40,2.30,1.90,0.00,0.00,0.02,0.02,0.02,0.13,0.11
982,Tim Krul,Norwich,36,3240,0,0,0,0.00,0.00,0.00,3.52,3.52,0.00,0.00,0.00,0.00,0.00,0.10,0.10
985,Mason Holgate,Everton,27,2047,0,0,3,1.41,1.41,1.12,6.36,5.71,0.06,0.06,0.05,0.11,0.11,0.28,0.25
987,Joseph Gomez,Liverpool,28,1996,0,0,0,0.02,0.02,0.16,8.47,8.30,0.00,0.00,0.01,0.01,0.01,0.38,0.37
1006,Luke Shaw,Manchester United,24,1735,0,0,0,0.72,0.72,1.38,7.26,6.28,0.04,0.04,0.07,0.11,0.11,0.38,0.33
1036,Jack Wilshere,West Ham,8,197,0,0,0,0.00,0.00,0.00,0.51,0.51,0.00,0.00,0.00,0.00,0.00,0.23,0.23
1040,Angelino,Manchester City,6,417,0,0,0,0.21,0.21,1.92,2.76,2.37,0.05,0.05,0.42,0.46,0.46,0.60,0.51
1053,Keinan Davis,Aston Villa,18,514,0,0,0,1.99,1.99,0.18,2.64,1.31,0.35,0.35,0.03,0.38,0.38,0.46,0.23
1217,Moritz Leitner,Norwich,9,689,0,0,0,0.22,0.22,0.36,4.28,3.83,0.03,0.03,0.05,0.08,0.08,0.56,0.50
1245,Emerson,Chelsea,15,1019,0,0,0,1.10,1.10,1.69,6.99,5.52,0.10,0.10,0.15,0.25,0.25,0.62,0.49
1257,Alisson,Liverpool,29,2545,0,0,1,0.00,0.00,0.26,6.83,6.57,0.00,0.00,0.01,0.01,0.01,0.24,0.23
