Name,Team,Age,Position,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating
Ben Davies,Tottenham,30,Defender,18,1432,1.5555555555555556,1.2222222222222223,1.5,0.3888888888888889,2.2777777777777777,0.7777777777777778,0.6666666666666666,6.767222222222222
Sam Byram,Norwich,29,Defender,17,1294,2.3529411764705883,1.5294117647058822,0.9411764705882353,0.0,3.588235294117647,1.1176470588235294,0.47058823529411764,6.767058823529411
Mason Holgate,Everton,26,Defender,27,2084,1.6296296296296295,1.2592592592592593,0.6296296296296297,0.2962962962962963,3.4814814814814814,0.37037037037037035,0.48148148148148145,6.765185185185187
Joshua King,Bournemouth,31,Forward,26,2020,0.6153846153846154,0.3076923076923077,1.4230769230769231,0.0,0.3076923076923077,0.46153846153846156,0.11538461538461539,6.7642307692307675
Ben Johnson,West Ham,23,Defender,3,270,2.6666666666666665,1.0,2.6666666666666665,0.0,3.3333333333333335,1.0,0.6666666666666666,6.763333333333333
Harvey Barnes,Leicester,25,Midfielder,36,2094,0.4444444444444444,0.2222222222222222,0.5555555555555556,0.0,0.1111111111111111,0.5,0.08333333333333333,6.7622222222222215
Diogo Jota,Wolves,26,Forward,34,2298,0.8235294117647058,0.2647058823529412,1.2352941176470589,0.0,0.2647058823529412,1.0588235294117647,0.0,6.760000000000002
Jean-Philippe Gbamin,Everton,27,Midfielder,2,135,2.0,0.5,1.0,0.0,2.0,0.5,0.0,6.76
Wesley,Aston Villa,26,Forward,21,1790,0.7142857142857143,0.19047619047619047,2.0476190476190474,0.047619047619047616,1.0952380952380953,0.23809523809523808,0.09523809523809523,6.759047619047619
Cédric Soares,Southampton,31,Defender,16,1310,2.8125,1.1875,0.625,0.1875,2.75,1.0,0.25,6.758125
Ashley Young,Man Utd,38,Defender,12,954,1.1666666666666667,0.9166666666666666,1.1666666666666667,0.08333333333333333,1.8333333333333333,1.0,0.16666666666666666,6.756666666666665
Patrick van Aanholt,Crystal Palace,33,Defender,29,2511,1.4827586206896552,1.5517241379310345,0.3103448275862069,0.06896551724137931,1.5172413793103448,0.9310344827586207,0.3103448275862069,6.755517241379308
Fabian Schär,Newcastle,31,Defender,22,1634,1.7727272727272727,2.1363636363636362,1.3181818181818181,0.3181818181818182,3.272727272727273,0.9545454545454546,0.8181818181818182,6.748181818181817
Nathan Aké,Bournemouth,28,Defender,29,2505,1.0689655172413792,1.2413793103448276,0.3103448275862069,0.7241379310344828,5.068965517241379,0.3103448275862069,1.0,6.747241379310345
Andreas Christensen,Chelsea,27,Defender,21,1754,1.8095238095238095,1.380952380952381,0.8095238095238095,0.38095238095238093,2.6666666666666665,0.2857142857142857,0.38095238095238093,6.746190476190477
Angelo Ogbonna,West Ham,35,Defender,31,2787,1.2258064516129032,0.8709677419354839,0.7096774193548387,0.8064516129032258,4.193548387096774,0.45161290322580644,1.032258064516129,6.736451612903227
Chris Mepham,Bournemouth,25,Defender,12,911,1.6666666666666667,1.4166666666666667,0.9166666666666666,0.5,5.166666666666667,0.25,0.9166666666666666,6.732500000000001
Daryl Janmaat,Watford,34,Defender,8,608,1.75,0.875,0.625,0.375,2.375,0.875,0.25,6.728750000000001
Mason Greenwood,Man Utd,21,Forward,31,1313,0.5483870967741935,0.1935483870967742,0.3870967741935484,0.0,0.16129032258064516,0.4838709677419355,0.0,6.728387096774194
Moussa Sissoko,Tottenham,34,Midfielder,29,2455,1.3448275862068966,0.9310344827586207,1.5172413793103448,0.06896551724137931,1.206896551724138,0.9655172413793104,0.13793103448275862,6.727241379310344
Federico Fernández,Newcastle,34,Defender,32,2618,1.3125,0.75,0.53125,0.34375,5.78125,0.71875,0.875,6.727187499999998
Ondrej Duda,Norwich,28,Midfielder,10,729,1.8,0.6,0.9,0.0,0.7,0.9,0.2,6.723999999999999
Kasper Schmeichel,Leicester,36,Goalkeeper,38,3420,0.02631578947368421,0.02631578947368421,0.0,0.0,0.3157894736842105,0.02631578947368421,0.0,6.723421052631579
Chris Wood,Burnley,31,Forward,32,2446,0.21875,0.125,1.0625,0.0,0.5625,0.3125,0.0625,6.7228125
Martin Dúbravka,Newcastle,34,Goalkeeper,38,3420,0.02631578947368421,0.02631578947368421,0.0,0.0,0.9210526315789473,0.02631578947368421,0.0,6.7213157894736835
Steve Cook,Bournemouth,32,Defender,29,2430,0.7586206896551724,1.5172413793103448,0.5517241379310345,0.7241379310344828,5.206896551724138,0.41379310344827586,0.7931034482758621,6.717586206896553
Dean Henderson,Sheff Utd,26,Goalkeeper,36,3240,0.0,0.027777777777777776,0.0,0.0,0.8055555555555556,0.0,0.0,6.716666666666668
Isaac Hayden,Newcastle,28,Midfielder,29,2226,1.896551724137931,1.3103448275862069,0.8620689655172413,0.0,1.1379310344827587,1.0344827586206897,0.2413793103448276,6.71551724137931
Craig Dawson,Watford,33,Defender,29,2361,1.0,1.1724137931034482,1.0689655172413792,0.5862068965517241,3.8275862068965516,0.4827586206896552,1.103448275862069,6.715172413793105
Ismaïla Sarr,Watford,25,Forward,28,2030,0.39285714285714285,0.6428571428571429,0.7857142857142857,0.03571428571428571,0.21428571428571427,0.6428571428571429,0.03571428571428571,6.714285714285715
Yves Bissouma,Brighton,26,Midfielder,22,1263,2.227272727272727,0.9545454545454546,1.4090909090909092,0.0,0.9545454545454546,1.0454545454545454,0.09090909090909091,6.712727272727275
Alex McCarthy,Southampton,33,Goalkeeper,28,2520,0.03571428571428571,0.0,0.03571428571428571,0.0,0.8928571428571429,0.0,0.0,6.712142857142859
Mesut Özil,Arsenal,34,Midfielder,18,1449,0.9444444444444444,0.2777777777777778,0.7777777777777778,0.0,0.05555555555555555,1.0555555555555556,0.0,6.711111111111111
Josh Brownhill,Burnley,27,Midfielder,10,806,1.4,1.4,0.6,0.0,1.7,0.8,0.4,6.709999999999999
Shane Duffy,Brighton,31,Defender,19,1232,0.9473684210526315,1.105263157894737,0.7368421052631579,0.3684210526315789,3.6842105263157894,0.5789473684210527,0.3684210526315789,6.708947368421053
Eric Dier,Tottenham,29,Defender,19,1342,1.105263157894737,1.105263157894737,1.0,0.21052631578947367,3.210526315789474,0.5263157894736842,0.47368421052631576,6.707894736842106
Victor Lindelöf,Man Utd,29,Defender,35,3124,0.8285714285714286,0.7428571428571429,0.6285714285714286,0.5714285714285714,3.4857142857142858,0.08571428571428572,0.45714285714285713,6.707428571428573
Emerson,Chelsea,29,Defender,15,1026,1.5333333333333334,1.2,0.26666666666666666,0.2,0.9333333333333333,0.3333333333333333,0.06666666666666667,6.707333333333335
Brandon Williams,Man Utd,22,Defender,17,1037,1.2352941176470589,0.8823529411764706,0.7647058823529411,0.35294117647058826,0.8235294117647058,1.1764705882352942,0.23529411764705882,6.706470588235295
Tanguy Ndombélé,Tottenham,26,Midfielder,21,1011,1.1428571428571428,0.6666666666666666,0.6666666666666666,0.0,0.2857142857142857,0.6190476190476191,0.14285714285714285,6.7057142857142855
Jefferson Lerma,Bournemouth,28,Midfielder,33,2709,1.6363636363636365,1.7272727272727273,1.2727272727272727,0.030303030303030304,1.5454545454545454,0.7878787878787878,0.36363636363636365,6.704848484848483
Ilkay Gündogan,Man City,32,Midfielder,31,2017,0.8709677419354839,1.0,0.5161290322580645,0.0,0.41935483870967744,1.032258064516129,0.16129032258064516,6.704193548387095
Oleksandr Zinchenko,Man City,26,Defender,19,1273,1.631578947368421,0.8947368421052632,0.6842105263157895,0.2631578947368421,1.0,0.7894736842105263,0.0,6.703684210526316
John Lundstram,Sheff Utd,29,Midfielder,34,2456,1.3529411764705883,0.9705882352941176,0.8235294117647058,0.058823529411764705,1.2647058823529411,1.3235294117647058,0.11764705882352941,6.703529411764707
Christian Kabasele,Watford,32,Defender,27,2253,1.3703703703703705,1.3333333333333333,0.8148148148148148,0.8148148148148148,4.592592592592593,0.5555555555555556,0.8518518518518519,6.7014814814814825
Miguel Almirón,Newcastle,29,Midfielder,36,3034,1.6666666666666667,0.8611111111111112,0.8333333333333334,0.0,0.4444444444444444,0.9166666666666666,0.027777777777777776,6.698888888888891
Jamaal Lascelles,Newcastle,29,Defender,24,2079,0.5833333333333334,1.1666666666666667,0.9166666666666666,0.375,4.791666666666667,0.20833333333333334,0.8333333333333334,6.698750000000001
Conor Hourihane,Aston Villa,32,Midfielder,27,1539,0.5925925925925926,0.3333333333333333,0.5185185185185185,0.0,0.9629629629629629,0.5555555555555556,0.14814814814814814,6.692222222222223
Aaron Ramsdale,Bournemouth,25,Goalkeeper,37,3330,0.10810810810810811,0.0,0.0,0.0,1.135135135135135,0.0,0.0,6.691351351351353
Mattéo Guendouzi,Arsenal,24,Midfielder,24,1748,1.2916666666666667,1.2083333333333333,0.7083333333333334,0.041666666666666664,1.4166666666666667,1.2083333333333333,0.2916666666666667,6.691250000000001
Gary Cahill,Crystal Palace,37,Defender,25,2168,0.6,0.72,0.56,0.24,4.44,0.32,1.0,6.69
Eric García,Man City,22,Defender,13,791,0.46153846153846156,1.3846153846153846,0.6923076923076923,0.8461538461538461,2.3846153846153846,0.3076923076923077,0.0,6.68923076923077
Vicente Guaita,Crystal Palace,36,Goalkeeper,35,3150,0.02857142857142857,0.0,0.0,0.0,1.1428571428571428,0.02857142857142857,0.0,6.6888571428571435
Steven Alzate,Brighton,24,Midfielder,19,1183,1.736842105263158,0.7368421052631579,0.8947368421052632,0.10526315789473684,0.5789473684210527,0.5263157894736842,0.15789473684210525,6.686842105263158
Leander Dendoncker,Wolves,28,Midfielder,38,2795,1.7894736842105263,1.0,0.8157894736842105,0.13157894736842105,1.605263157894737,1.0263157894736843,0.3157894736842105,6.678684210526316
John Stones,Man City,29,Defender,16,1119,1.0,0.5625,0.3125,0.625,1.9375,0.125,0.1875,6.675625
Luka Milivojevic,Crystal Palace,32,Midfielder,31,2514,1.967741935483871,1.3548387096774193,1.6129032258064515,0.03225806451612903,1.1935483870967742,1.5806451612903225,0.22580645161290322,6.67483870967742
Scott Dann,Crystal Palace,36,Defender,16,1265,0.5,0.875,0.3125,0.1875,4.0,0.375,0.4375,6.6743749999999995
Ashley Barnes,Burnley,33,Forward,19,1362,0.5263157894736842,0.3157894736842105,1.8421052631578947,0.0,0.42105263157894735,0.3157894736842105,0.10526315789473684,6.67421052631579
Joelinton,Newcastle,27,Forward,38,2699,0.8947368421052632,0.2894736842105263,0.8421052631578947,0.0,0.7894736842105263,0.6052631578947368,0.15789473684210525,6.674210526315788
Matthew Lowton,Burnley,34,Defender,17,1530,2.411764705882353,1.588235294117647,0.8235294117647058,0.29411764705882354,3.0588235294117645,0.6470588235294118,0.35294117647058826,6.674117647058823
Jeremy Ngakia,West Ham,22,Defender,5,441,3.0,1.4,0.8,0.4,3.0,2.4,0.2,6.674000000000001
Mark Noble,West Ham,36,Midfielder,33,2686,1.5757575757575757,0.6060606060606061,0.8484848484848485,0.0,0.30303030303030304,1.2727272727272727,0.18181818181818182,6.672121212121211
Abdoulaye Doucouré,Watford,30,Midfielder,37,3167,1.7297297297297298,0.8378378378378378,1.3783783783783783,0.0,0.8378378378378378,1.1081081081081081,0.21621621621621623,6.671351351351351
Cheikhou Kouyaté,Crystal Palace,33,Midfielder,35,2538,1.9142857142857144,1.2285714285714286,0.9428571428571428,0.0,1.5714285714285714,0.6285714285714286,0.3142857142857143,6.671142857142859
Shane Long,Southampton,36,Forward,26,1399,0.7307692307692307,0.15384615384615385,1.2307692307692308,0.11538461538461539,0.6153846153846154,0.46153846153846156,0.0,6.668846153846153
Aaron Mooy,Brighton,32,Midfielder,31,2090,1.1935483870967742,0.7419354838709677,0.41935483870967744,0.0,0.8709677419354839,1.096774193548387,0.22580645161290322,6.668064516129031
Mathew Ryan,Brighton,31,Goalkeeper,38,3420,0.02631578947368421,0.05263157894736842,0.0,0.02631578947368421,0.631578947368421,0.07894736842105263,0.0,6.666842105263159
Davinson Sánchez,Tottenham,27,Defender,29,2432,1.5172413793103448,1.1724137931034482,0.9310344827586207,0.3103448275862069,4.172413793103448,0.7586206896551724,0.9655172413793104,6.664482758620691
Joel Ward,Crystal Palace,33,Defender,29,2383,2.3793103448275863,1.6551724137931034,0.8275862068965517,0.20689655172413793,2.8275862068965516,0.5862068965517241,0.20689655172413793,6.662068965517242
Stuart Armstrong,Southampton,31,Midfielder,30,1716,1.0666666666666667,0.36666666666666664,0.8333333333333334,0.0,0.7333333333333333,0.9666666666666667,0.13333333333333333,6.659333333333334
Neal Maupay,Brighton,27,Forward,37,2770,0.5405405405405406,0.10810810810810811,1.027027027027027,0.0,0.21621621621621623,0.5405405405405406,0.0,6.658108108108108
Martin Kelly,Crystal Palace,33,Defender,19,1550,1.2105263157894737,0.8421052631578947,0.42105263157894735,0.10526315789473684,3.8947368421052633,0.8947368421052632,0.5263157894736842,6.65736842105263
Adam Masina,Watford,29,Defender,26,1819,1.4615384615384615,1.0769230769230769,1.0,0.19230769230769232,2.269230769230769,0.8846153846153846,0.46153846153846156,6.656538461538462
Kevin Long,Burnley,33,Defender,8,562,0.875,0.5,1.125,0.5,3.75,0.625,0.875,6.6537500000000005
Gylfi Sigurdsson,Everton,33,Midfielder,35,2595,1.4285714285714286,1.0571428571428572,0.9714285714285714,0.0,0.42857142857142855,1.457142857142857,0.11428571428571428,6.653714285714287
Jarrad Branthwaite,Everton,21,Defender,4,299,2.0,0.5,1.0,0.25,2.75,0.5,0.75,6.652500000000001
Pascal Groß,Brighton,32,Midfielder,29,1804,1.2413793103448276,0.3103448275862069,0.7931034482758621,0.0,0.2413793103448276,0.8620689655172413,0.10344827586206896,6.650689655172414
Bukayo Saka,Arsenal,21,Midfielder,26,1755,1.3846153846153846,0.46153846153846156,0.8461538461538461,0.2692307692307692,0.4230769230769231,0.6923076923076923,0.11538461538461539,6.650384615384615
Davy Pröpper,Brighton,31,Midfielder,35,2830,1.8285714285714285,1.0857142857142856,0.8857142857142857,0.0,0.9428571428571428,1.457142857142857,0.22857142857142856,6.6497142857142855
Dale Stephens,Brighton,34,Midfielder,33,2529,2.212121212121212,1.7575757575757576,1.2727272727272727,0.030303030303030304,1.1818181818181819,1.5151515151515151,0.3333333333333333,6.6490909090909085
Erik Pieters,Burnley,35,Defender,24,1880,2.25,1.1666666666666667,0.875,0.125,2.0,1.7083333333333333,0.16666666666666666,6.648333333333333
Paulo Gazzaniga,Tottenham,31,Goalkeeper,18,1612,0.0,0.05555555555555555,0.05555555555555555,0.0,0.3888888888888889,0.0,0.0,6.645555555555556
Kieran Tierney,Arsenal,26,Defender,15,993,1.3333333333333333,0.6,0.5333333333333333,0.3333333333333333,2.0,0.26666666666666666,0.26666666666666666,6.644666666666666
Kenny McLean,Norwich,31,Midfielder,37,2966,1.1891891891891893,1.027027027027027,0.6486486486486487,0.05405405405405406,1.7297297297297298,0.7567567567567568,0.1891891891891892,6.6440540540540525
Neco Williams,Liverpool,22,Defender,6,231,0.8333333333333334,1.5,0.8333333333333334,0.5,0.5,0.16666666666666666,0.16666666666666666,6.6433333333333335
Héctor Bellerín,Arsenal,28,Defender,15,1159,1.3333333333333333,1.2666666666666666,1.0,0.13333333333333333,1.6,1.2,0.26666666666666666,6.640666666666666
Paul Dummett,Newcastle,31,Defender,16,1229,1.6875,1.4375,0.25,0.3125,3.8125,0.375,0.5625,6.638750000000001
Erik Lamela,Tottenham,31,Midfielder,25,1212,0.96,0.32,1.2,0.0,0.36,0.76,0.12,6.636800000000001
Nacho Monreal,Arsenal,37,Defender,3,270,0.3333333333333333,1.0,0.3333333333333333,0.0,3.3333333333333335,0.6666666666666666,0.3333333333333333,6.636666666666667
Craig Cathcart,Watford,34,Defender,29,2490,1.4137931034482758,0.8620689655172413,0.4482758620689655,0.6206896551724138,4.586206896551724,0.4827586206896552,0.5517241379310345,6.632758620689654
Ainsley Maitland-Niles,Arsenal,26,Midfielder,20,1383,2.05,1.4,0.75,0.15,1.6,1.05,0.15,6.631
Kelechi Iheanacho,Leicester,26,Forward,20,963,0.15,0.15,1.2,0.0,0.35,0.4,0.05,6.631
Alex Oxlade Chamberlain,Liverpool,30,Midfielder,30,1493,0.6,0.7333333333333333,0.5666666666666667,0.0,0.26666666666666666,0.5333333333333333,0.03333333333333333,6.627999999999999
Tyrone Mings,Aston Villa,30,Defender,33,2903,0.45454545454545453,0.9090909090909091,0.6060606060606061,0.48484848484848486,5.7272727272727275,0.09090909090909091,1.4545454545454546,6.62757575757576
Douglas Luiz,Aston Villa,25,Midfielder,36,2608,1.2777777777777777,1.0,1.4166666666666667,0.0,1.3055555555555556,1.2777777777777777,0.4166666666666667,6.625833333333332
Rui Patrício,Wolves,35,Goalkeeper,38,3420,0.0,0.05263157894736842,0.0,0.0,0.2631578947368421,0.05263157894736842,0.0,6.625789473684212
Will Hughes,Watford,28,Midfielder,30,2263,2.5,1.2333333333333334,1.7666666666666666,0.0,0.8666666666666667,1.4,0.26666666666666666,6.625000000000001
Jeffrey Schlupp,Crystal Palace,30,Midfielder,17,1035,1.0588235294117647,0.7647058823529411,1.0,0.0,0.5882352941176471,0.5882352941176471,0.17647058823529413,6.6247058823529406
Issa Diop,West Ham,26,Defender,32,2766,0.84375,1.46875,0.96875,1.0,5.125,0.28125,0.65625,6.624374999999999
Jóhann Gudmundsson,Burnley,32,Midfielder,12,623,0.3333333333333333,0.5833333333333334,0.75,0.0,0.5,0.5833333333333334,0.08333333333333333,6.623333333333334
Giovani Lo Celso,Tottenham,27,Midfielder,28,1489,1.8214285714285714,0.32142857142857145,1.0,0.03571428571428571,0.6071428571428571,1.6785714285714286,0.14285714285714285,6.623214285714285
Alisson Becker,Liverpool,30,Goalkeeper,29,2545,0.0,0.034482758620689655,0.034482758620689655,0.0,0.7586206896551724,0.06896551724137931,0.0,6.620344827586205
Lukasz Fabianski,West Ham,38,Goalkeeper,25,2119,0.08,0.04,0.04,0.0,0.8,0.08,0.0,6.620000000000001
Cédric Soares,Arsenal,31,Defender,5,250,1.6,0.6,1.2,0.0,0.2,0.4,0.0,6.619999999999999
Ederson,Man City,30,Goalkeeper,35,3072,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.0,0.6857142857142857,0.08571428571428572,0.0,6.617999999999999
Aaron Cresswell,West Ham,33,Defender,31,2730,1.3870967741935485,1.1290322580645162,0.5161290322580645,0.3548387096774194,1.903225806451613,0.7419354838709677,0.3225806451612903,6.617096774193549
Tim Krul,Norwich,35,Goalkeeper,36,3240,0.0,0.027777777777777776,0.027777777777777776,0.0,0.9166666666666666,0.027777777777777776,0.0,6.614166666666668
Daniel James,Man Utd,25,Midfielder,33,2292,0.6060606060606061,0.21212121212121213,0.42424242424242425,0.0,0.18181818181818182,1.1515151515151516,0.12121212121212122,6.6136363636363615
Steven Bergwijn,Tottenham,25,Forward,14,705,0.7142857142857143,0.07142857142857142,0.5,0.0,0.35714285714285715,0.5714285714285714,0.0,6.609285714285714
Björn Engels,Aston Villa,28,Defender,17,1447,0.6470588235294118,1.6470588235294117,0.29411764705882354,0.4117647058823529,5.0,0.29411764705882354,1.0,6.608823529411765
Jack Cork,Burnley,34,Midfielder,30,2618,1.1666666666666667,0.9333333333333333,1.1,0.0,1.5,1.6666666666666667,0.4,6.6066666666666665
Jack Robinson,Sheff Utd,29,Defender,6,505,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.5,3.6666666666666665,0.8333333333333334,0.8333333333333334,6.605
Jack Stephens,Southampton,29,Defender,28,2453,1.5714285714285714,1.1071428571428572,0.5,0.5357142857142857,4.071428571428571,0.7857142857142857,0.7857142857142857,6.601071428571428
Christoph Zimmermann,Norwich,30,Defender,17,1431,1.8823529411764706,1.1176470588235294,0.5294117647058824,0.5294117647058824,5.117647058823529,0.5294117647058824,1.0588235294117647,6.6005882352941185
Andy Carroll,Newcastle,34,Forward,19,618,0.2631578947368421,0.10526315789473684,0.8947368421052632,0.05263157894736842,1.263157894736842,0.3157894736842105,0.05263157894736842,6.600526315789473
Ryan Bertrand,Southampton,34,Defender,32,2744,1.46875,1.15625,0.84375,0.15625,0.875,1.0,0.375,6.600312500000001
Arthur Masuaku,West Ham,29,Defender,17,935,2.411764705882353,0.8235294117647058,0.5882352941176471,0.35294117647058826,1.2941176470588236,0.9411764705882353,0.29411764705882354,6.595882352941176
Sebastian Prödl,Watford,36,Defender,1,57,0.0,0.0,1.0,0.0,4.0,0.0,0.0,6.59
Tariq Lamptey,Chelsea,22,Defender,1,31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59
Trézéguet,Aston Villa,28,Midfielder,34,1951,1.1176470588235294,0.7352941176470589,1.0294117647058822,0.0,0.4117647058823529,1.0294117647058822,0.058823529411764705,6.588823529411765
Séamus Coleman,Everton,34,Defender,27,1839,1.5555555555555556,0.8888888888888888,0.7037037037037037,0.3333333333333333,1.3333333333333333,0.2222222222222222,0.3333333333333333,6.587407407407408
Javier Manquillo,Newcastle,29,Defender,21,1602,1.8571428571428572,0.8571428571428571,0.8571428571428571,0.14285714285714285,2.2857142857142856,0.6666666666666666,0.09523809523809523,6.587142857142858
Todd Cantwell,Norwich,25,Midfielder,37,2504,1.3783783783783783,0.4864864864864865,0.8918918918918919,0.0,0.7567567567567568,1.2702702702702702,0.05405405405405406,6.586486486486488
Solly March,Brighton,29,Midfielder,19,1147,1.3157894736842106,1.0526315789473684,0.5263157894736842,0.05263157894736842,0.5263157894736842,0.5263157894736842,0.21052631578947367,6.586315789473685
Jay Rodríguez,Burnley,34,Forward,36,2011,0.8055555555555556,0.1388888888888889,0.7222222222222222,0.0,0.3055555555555556,0.6944444444444444,0.16666666666666666,6.585
Rúben Vinagre,Wolves,24,Defender,16,646,1.4375,0.6875,0.4375,0.125,0.9375,0.1875,0.125,6.58375
Wayne Hennessey,Crystal Palace,36,Goalkeeper,3,270,0.0,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,6.583333333333333
David Luiz,Arsenal,36,Defender,33,2811,0.8484848484848485,0.9696969696969697,0.9090909090909091,0.5151515151515151,3.8181818181818183,0.3333333333333333,1.121212121212121,6.581818181818179
Jack Stacey,Bournemouth,27,Defender,19,1541,1.105263157894737,0.9473684210526315,0.5263157894736842,0.05263157894736842,2.8421052631578947,0.7368421052631579,0.5789473684210527,6.578947368421052
Christian Fuchs,Leicester,37,Defender,11,771,1.2727272727272727,1.5454545454545454,0.18181818181818182,0.2727272727272727,2.090909090909091,1.0,0.2727272727272727,6.578181818181818
Tom Heaton,Aston Villa,37,Goalkeeper,20,1795,0.15,0.0,0.05,0.0,0.6,0.05,0.0,6.572999999999999
Ryan Fraser,Bournemouth,29,Midfielder,28,2063,0.42857142857142855,0.5357142857142857,0.35714285714285715,0.0,0.6071428571428571,0.5357142857142857,0.10714285714285714,6.5707142857142875
David de Gea,Man Utd,32,Goalkeeper,38,3450,0.0,0.0,0.0,0.0,0.42105263157894735,0.0,0.0,6.570263157894736
Maximilian Kilman,Wolves,26,Defender,3,184,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.0,0.3333333333333333,6.57
Harry Winks,Tottenham,27,Midfielder,31,2230,1.2903225806451613,1.1612903225806452,0.7741935483870968,0.0,0.967741935483871,1.1935483870967742,0.25806451612903225,6.5690322580645155
James Milner,Liverpool,37,Midfielder,22,927,0.7272727272727273,0.3181818181818182,0.5,0.18181818181818182,0.7272727272727273,0.9090909090909091,0.13636363636363635,6.5609090909090915
Alex Iwobi,Everton,27,Forward,25,1604,1.0,0.56,0.48,0.04,0.4,0.84,0.08,6.5607999999999995
Bernard,Everton,30,Midfielder,27,1311,1.1481481481481481,0.5925925925925926,0.7037037037037037,0.0,0.25925925925925924,1.1481481481481481,0.07407407407407407,6.55925925925926
Adam Smith,Bournemouth,32,Defender,24,2060,1.9583333333333333,1.0416666666666667,1.0416666666666667,0.16666666666666666,2.0,1.125,0.25,6.557916666666667
Roberto Jiménez,West Ham,37,Goalkeeper,8,686,0.0,0.0,0.0,0.0,1.25,0.0,0.0,6.55625
Callum Hudson-Odoi,Chelsea,22,Forward,22,852,0.45454545454545453,0.22727272727272727,0.5,0.0,0.18181818181818182,0.2727272727272727,0.0,6.555454545454544
Andros Townsend,Crystal Palace,32,Midfielder,24,1290,1.4166666666666667,0.625,0.375,0.0,0.25,0.9166666666666666,0.0,6.555000000000001
Nampalys Mendy,Leicester,31,Midfielder,7,291,1.0,0.8571428571428571,0.5714285714285714,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,6.554285714285713
Marc Albrighton,Leicester,33,Midfielder,20,864,1.2,0.5,0.35,0.0,0.35,1.05,0.1,6.553999999999999
Oriol Romeu,Southampton,31,Midfielder,30,1860,1.8333333333333333,1.1333333333333333,1.3,0.03333333333333333,1.0,1.6,0.43333333333333335,6.5539999999999985
Manuel Lanzini,West Ham,30,Midfielder,24,1378,0.5833333333333334,0.4166666666666667,0.25,0.0,0.125,1.3333333333333333,0.041666666666666664,6.55125
Rob Holding,Arsenal,27,Defender,8,581,0.5,0.625,0.5,0.25,5.375,0.25,0.75,6.55125
Ahmed El Mohamady,Aston Villa,35,Defender,18,1027,1.0555555555555556,0.7222222222222222,0.7222222222222222,0.0,1.2222222222222223,0.6111111111111112,0.2777777777777778,6.5505555555555555
Andreas Pereira,Man Utd,27,Midfielder,25,1490,1.0,0.28,1.08,0.0,0.2,1.16,0.0,6.55
Max Aarons,Norwich,23,Defender,36,3240,1.3333333333333333,1.0277777777777777,0.8055555555555556,0.19444444444444445,2.0277777777777777,0.5,0.8055555555555556,6.547777777777779
Jeff Hendrick,Burnley,31,Midfielder,24,1935,0.75,0.8333333333333334,0.7083333333333334,0.0,0.625,0.8333333333333334,0.3333333333333333,6.5474999999999985
Leandro Trossard,Brighton,28,Forward,31,2016,0.7096774193548387,0.2903225806451613,0.45161290322580644,0.0,0.1935483870967742,1.032258064516129,0.03225806451612903,6.540967741935486
Anwar El Ghazi,Aston Villa,28,Forward,34,2062,0.5882352941176471,0.38235294117647056,0.5882352941176471,0.0,0.35294117647058826,0.5294117647058824,0.029411764705882353,6.538823529411766
Simon Francis,Bournemouth,38,Defender,15,965,0.8666666666666667,1.3333333333333333,0.4666666666666667,0.3333333333333333,4.4,0.6666666666666666,0.8,6.538666666666667
Phil Jagielka,Sheff Utd,41,Defender,6,240,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,3.1666666666666665,0.3333333333333333,0.8333333333333334,6.538333333333334
Teemu Pukki,Norwich,33,Forward,36,2894,0.3333333333333333,0.16666666666666666,0.6388888888888888,0.0,0.16666666666666666,0.6111111111111112,0.0,6.534166666666667
Leighton Baines,Everton,38,Defender,8,432,1.25,0.625,0.125,0.25,1.25,0.25,0.25,6.52625
Kiko Femenía,Watford,32,Defender,28,2244,2.4285714285714284,1.2857142857142858,0.9285714285714286,0.17857142857142858,1.6428571428571428,1.3214285714285714,0.07142857142857142,6.525714285714287
Lucas Torreira,Arsenal,27,Midfielder,29,1510,1.0689655172413792,1.1724137931034482,0.8275862068965517,0.0,0.7586206896551724,0.7931034482758621,0.27586206896551724,6.5248275862068965
Sofiane Boufal,Southampton,29,Forward,20,760,0.8,0.2,1.25,0.0,0.0,0.45,0.0,6.524500000000001
Ben Foster,Watford,40,Goalkeeper,38,3420,0.02631578947368421,0.0,0.05263157894736842,0.0,0.7631578947368421,0.05263157894736842,0.0,6.519473684210525
Harry Wilson,Bournemouth,26,Midfielder,31,1654,0.7419354838709677,0.3548387096774194,0.3870967741935484,0.0,0.3548387096774194,0.7419354838709677,0.06451612903225806,6.516774193548388
Martín Montoya,Brighton,32,Defender,27,1901,2.111111111111111,0.8888888888888888,1.0,0.2222222222222222,1.1481481481481481,0.9629629629629629,0.18518518518518517,6.515185185185185
