Name,Team,Age,Position,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating
Kieran Tierney,Arsenal,26,Defender,22,1919,0.8181818181818182,0.6818181818181818,0.22727272727272727,0.22727272727272727,2.227272727272727,0.045454545454545456,0.22727272727272727,6.765454545454546
Eric Dier,Tottenham,29,Defender,35,3072,0.42857142857142855,0.7714285714285715,0.34285714285714286,0.2571428571428571,4.0285714285714285,0.2,0.9142857142857143,6.76542857142857
Pontus Jansson,Brentford,32,Defender,37,3322,1.0810810810810811,1.4054054054054055,0.40540540540540543,0.5675675675675675,5.027027027027027,0.32432432432432434,0.7297297297297297,6.763243243243241
Lukasz Fabianski,West Ham,38,Goalkeeper,37,3330,0.0,0.0,0.02702702702702703,0.0,0.5945945945945946,0.0,0.0,6.758378378378379
Jonny Evans,Leicester,35,Defender,18,1350,1.3333333333333333,1.1111111111111112,0.8333333333333334,0.5,3.2777777777777777,0.4444444444444444,0.7222222222222222,6.7555555555555555
Alexis Mac Allister,Brighton,24,Midfielder,33,2118,1.9696969696969697,0.3939393939393939,0.9090909090909091,0.0,0.48484848484848486,1.1818181818181819,0.21212121212121213,6.753939393939393
Marçal,Wolves,34,Defender,18,1453,2.3333333333333335,1.5555555555555556,1.6111111111111112,0.2222222222222222,2.1666666666666665,0.8888888888888888,0.2222222222222222,6.752222222222221
Tyrick Mitchell,Crystal Palace,23,Defender,36,3103,2.888888888888889,1.1388888888888888,0.4444444444444444,0.19444444444444445,2.3055555555555554,0.5833333333333334,0.1388888888888889,6.747777777777779
Jonny Otto,Wolves,29,Defender,13,1023,1.9230769230769231,1.0,0.7692307692307693,0.07692307692307693,0.6153846153846154,0.6923076923076923,0.23076923076923078,6.747692307692308
Aaron Cresswell,West Ham,33,Defender,31,2728,0.9032258064516129,1.1290322580645162,0.45161290322580644,0.0967741935483871,2.064516129032258,0.3870967741935484,0.5806451612903226,6.745806451612903
Emiliano Buendía,Aston Villa,26,Midfielder,35,1902,1.0857142857142856,0.2571428571428571,0.4857142857142857,0.0,0.2571428571428571,0.8571428571428571,0.08571428571428572,6.7451428571428576
Gabriel Magalhães,Arsenal,25,Defender,35,3068,1.4285714285714286,0.37142857142857144,0.6571428571428571,0.5714285714285714,3.1142857142857143,0.3142857142857143,0.7428571428571429,6.744000000000001
Kurt Zouma,West Ham,28,Defender,24,2080,0.4583333333333333,1.4166666666666667,0.4583333333333333,0.2916666666666667,5.5,0.125,1.0833333333333333,6.743333333333332
Emile Smith Rowe,Arsenal,23,Midfielder,33,1922,0.42424242424242425,0.45454545454545453,0.15151515151515152,0.030303030303030304,0.30303030303030304,0.48484848484848486,0.030303030303030304,6.741515151515152
Cheikhou Kouyaté,Crystal Palace,33,Midfielder,27,1978,1.9259259259259258,1.4074074074074074,1.0740740740740742,0.037037037037037035,1.2222222222222223,0.7777777777777778,0.5185185185185185,6.741111111111111
Çaglar Söyüncü,Leicester,27,Defender,28,2498,1.6785714285714286,1.1428571428571428,0.8571428571428571,0.6785714285714286,4.0,0.5714285714285714,0.9642857142857143,6.74107142857143
Pierre-Emerick Aubameyang,Arsenal,34,Forward,14,1040,0.7857142857142857,0.0,1.0714285714285714,0.0,0.2857142857142857,0.5,0.07142857142857142,6.740714285714286
Asmir Begovic,Everton,36,Goalkeeper,3,270,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.739999999999999
Bryan Mbeumo,Brentford,24,Midfielder,35,2916,0.8,0.3142857142857143,0.5714285714285714,0.0,0.4,0.4,0.17142857142857143,6.739428571428572
Tyrone Mings,Aston Villa,30,Defender,36,3188,0.6388888888888888,1.2777777777777777,0.75,0.25,4.166666666666667,0.2222222222222222,0.8333333333333334,6.737500000000001
Alexandre Lacazette,Arsenal,32,Forward,30,1789,0.9,0.16666666666666666,1.0666666666666667,0.0,0.16666666666666666,0.4666666666666667,0.03333333333333333,6.737
Tino Livramento,Southampton,20,Defender,28,2203,1.9285714285714286,1.6785714285714286,0.42857142857142855,0.10714285714285714,1.6785714285714286,0.6428571428571429,0.32142857142857145,6.733928571428571
Lewis Dunk,Brighton,31,Defender,29,2574,0.3448275862068966,0.9310344827586207,0.3103448275862069,0.2413793103448276,3.8275862068965516,0.20689655172413793,0.9655172413793104,6.732758620689654
Kasper Schmeichel,Leicester,36,Goalkeeper,37,3330,0.0,0.02702702702702703,0.0,0.0,0.7297297297297297,0.05405405405405406,0.0,6.732432432432432
Kristoffer Ajer,Brentford,25,Defender,24,1987,1.2083333333333333,1.0833333333333333,0.5,0.375,2.9583333333333335,0.3333333333333333,0.4583333333333333,6.730833333333336
Vitaly Janelt,Brentford,25,Midfielder,31,2309,1.967741935483871,0.9032258064516129,0.8387096774193549,0.0,0.967741935483871,0.8387096774193549,0.22580645161290322,6.730645161290322
Grant Hanley,Norwich,31,Defender,33,2899,1.3333333333333333,1.696969696969697,0.6666666666666666,0.3939393939393939,5.242424242424242,0.5151515151515151,1.3636363636363635,6.729090909090908
Luke Thomas,Leicester,22,Defender,22,1912,2.272727272727273,1.8181818181818181,0.6818181818181818,0.22727272727272727,2.1363636363636362,1.6818181818181819,0.6363636363636364,6.7281818181818185
Jeffrey Schlupp,Crystal Palace,30,Midfielder,32,1846,1.4375,0.5625,0.8125,0.0625,0.96875,0.8125,0.28125,6.725312500000001
Abdoulaye Doucouré,Everton,30,Midfielder,30,2538,2.5,0.9333333333333333,1.3,0.0,1.0,1.3,0.26666666666666666,6.723666666666668
Francisco Sierralta,Watford,26,Defender,5,428,1.4,1.2,0.8,0.6,6.8,0.6,0.4,6.7219999999999995
Joel Ward,Crystal Palace,33,Defender,28,2486,1.5714285714285714,1.1428571428571428,0.7857142857142857,0.25,3.392857142857143,0.9642857142857143,0.39285714285714285,6.720357142857141
Ché Adams,Southampton,27,Forward,30,2043,0.43333333333333335,0.26666666666666666,0.9666666666666667,0.03333333333333333,0.5333333333333333,0.4666666666666667,0.06666666666666667,6.718333333333334
Michael Keane,Everton,30,Defender,32,2793,1.4375,1.9375,0.5,0.3125,4.0,0.53125,0.875,6.717812500000002
Chris Wood,Newcastle,31,Forward,17,1328,0.11764705882352941,0.11764705882352941,1.1176470588235294,0.0,0.5294117647058824,0.058823529411764705,0.11764705882352941,6.717647058823529
Adam Webster,Brighton,28,Defender,22,1432,1.1818181818181819,0.7727272727272727,0.7272727272727273,0.45454545454545453,2.8181818181818183,0.3181818181818182,0.7727272727272727,6.715454545454546
Kyle Walker,Man City,33,Defender,20,1756,0.75,0.7,0.35,0.4,0.75,0.45,0.2,6.715000000000001
Matt Targett,Aston Villa,27,Defender,17,1434,2.0,1.3529411764705883,0.8823529411764706,0.17647058823529413,1.2941176470588236,1.2352941176470589,0.5294117647058824,6.71470588235294
Fraser Forster,Southampton,35,Goalkeeper,19,1710,0.05263157894736842,0.0,0.0,0.0,1.8421052631578947,0.05263157894736842,0.0,6.712631578947369
Andros Townsend,Everton,32,Midfielder,21,1459,1.4761904761904763,0.6666666666666666,0.47619047619047616,0.0,0.19047619047619047,1.1904761904761905,0.09523809523809523,6.710476190476191
Erik Pieters,Burnley,35,Defender,12,727,2.3333333333333335,0.8333333333333334,1.1666666666666667,0.16666666666666666,3.0833333333333335,0.9166666666666666,0.5833333333333334,6.708333333333333
Joshua King,Watford,31,Forward,32,2251,0.59375,0.25,1.34375,0.0,0.90625,0.40625,0.125,6.704374999999999
Fabian Schär,Newcastle,31,Defender,25,2161,0.64,1.28,0.96,0.36,3.8,0.32,0.72,6.704
James Justin,Leicester,25,Defender,13,997,1.6923076923076923,1.3076923076923077,0.5384615384615384,0.23076923076923078,2.4615384615384617,0.6153846153846154,0.3076923076923077,6.703846153846153
Timothy Castagne,Leicester,27,Defender,27,2126,2.4814814814814814,1.0740740740740742,0.5555555555555556,0.2222222222222222,1.7037037037037037,0.5925925925925926,0.3333333333333333,6.702592592592593
Craig Dawson,West Ham,33,Defender,34,2754,0.8529411764705882,0.8529411764705882,1.1470588235294117,0.4411764705882353,4.0588235294117645,0.3235294117647059,1.5294117647058822,6.700294117647058
Vicente Guaita,Crystal Palace,36,Goalkeeper,30,2656,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.7333333333333333,0.0,0.0,6.699333333333334
Moussa Sissoko,Watford,34,Midfielder,36,3221,1.4722222222222223,0.8333333333333334,0.9722222222222222,0.0,1.6666666666666667,0.3888888888888889,0.3611111111111111,6.697777777777776
Fernandinho,Man City,38,Midfielder,19,960,1.105263157894737,0.42105263157894735,0.7368421052631579,0.15789473684210525,0.6842105263157895,0.9473684210526315,0.10526315789473684,6.697368421052632
Anthony Gordon,Everton,22,Forward,35,2285,1.542857142857143,0.6285714285714286,0.7142857142857143,0.0,0.22857142857142856,1.0857142857142856,0.08571428571428572,6.696857142857142
Leo Hjelde,Leeds,20,Defender,2,148,2.5,2.0,0.5,0.5,3.5,0.0,1.5,6.695
Vitalii Mykolenko,Everton,24,Defender,13,1056,1.9230769230769231,1.2307692307692308,1.0,0.23076923076923078,2.076923076923077,0.6923076923076923,0.15384615384615385,6.6938461538461524
Danny Welbeck,Brighton,32,Forward,25,1477,0.56,0.2,0.68,0.08,0.72,0.28,0.08,6.693200000000001
João Moutinho,Wolves,36,Midfielder,35,2975,2.1142857142857143,0.9714285714285714,1.0285714285714285,0.0,0.9142857142857143,2.1714285714285713,0.22857142857142856,6.693142857142857
Ederson,Man City,30,Goalkeeper,37,3330,0.05405405405405406,0.0,0.02702702702702703,0.0,0.5675675675675675,0.05405405405405406,0.0,6.692972972972975
Maxwel Cornet,Burnley,26,Forward,26,1778,0.6153846153846154,0.38461538461538464,0.7692307692307693,0.0,0.5,0.3076923076923077,0.15384615384615385,6.685000000000001
Ryan Sessegnon,Tottenham,23,Midfielder,15,1054,1.6666666666666667,0.4666666666666667,1.2666666666666666,0.13333333333333333,1.4666666666666666,0.7333333333333333,0.2,6.682
Édouard Mendy,Chelsea,31,Goalkeeper,34,3060,0.029411764705882353,0.0,0.029411764705882353,0.0,0.7058823529411765,0.058823529411764705,0.0,6.6788235294117655
Jordan Ayew,Crystal Palace,31,Forward,31,2024,1.5161290322580645,0.4838709677419355,1.2258064516129032,0.0,0.3870967741935484,0.45161290322580644,0.0967741935483871,6.676129032258065
Arthur Masuaku,West Ham,29,Defender,13,645,2.3846153846153846,0.6923076923076923,0.6153846153846154,0.0,1.1538461538461537,0.6923076923076923,0.07692307692307693,6.674615384615385
Joachim Andersen,Crystal Palace,27,Defender,34,2915,0.8823529411764706,1.088235294117647,0.5588235294117647,0.20588235294117646,3.6176470588235294,0.3235294117647059,0.5588235294117647,6.672058823529413
Christian Pulisic,Chelsea,24,Midfielder,22,1286,0.45454545454545453,0.22727272727272727,0.6818181818181818,0.0,0.36363636363636365,0.6363636363636364,0.0,6.671363636363637
Granit Xhaka,Arsenal,30,Midfielder,27,2331,1.1851851851851851,0.7777777777777778,1.0740740740740742,0.1111111111111111,1.037037037037037,0.9259259259259259,0.2222222222222222,6.666296296296296
Jack Harrison,Leeds,26,Midfielder,35,2652,1.6285714285714286,0.6,0.8285714285714286,0.08571428571428572,0.45714285714285713,1.2857142857142858,0.02857142857142857,6.663999999999999
Kiernan Dewsbury-Hall,Leicester,24,Midfielder,28,2106,1.3928571428571428,0.75,0.7142857142857143,0.0,0.8214285714285714,0.75,0.2857142857142857,6.662499999999997
Martin Dúbravka,Newcastle,34,Goalkeeper,26,2340,0.038461538461538464,0.0,0.0,0.0,0.46153846153846156,0.038461538461538464,0.0,6.661923076923076
Angelo Ogbonna,West Ham,35,Defender,11,922,0.6363636363636364,1.0,0.45454545454545453,0.36363636363636365,2.3636363636363638,0.36363636363636365,0.36363636363636365,6.661818181818182
Enock Mwepu,Brighton,25,Midfielder,18,997,1.2222222222222223,0.6666666666666666,1.0,0.0,0.8888888888888888,1.2222222222222223,0.1111111111111111,6.6611111111111105
Michael Olise,Crystal Palace,21,Midfielder,26,1138,0.8461538461538461,0.23076923076923078,0.6153846153846154,0.0,0.23076923076923078,0.6538461538461539,0.0,6.660769230769231
Odsonne Édouard,Crystal Palace,25,Forward,28,1567,0.5714285714285714,0.0,0.8928571428571429,0.0,0.6428571428571429,0.5,0.17857142857142858,6.6607142857142865
Jadon Sancho,Man Utd,23,Forward,29,1904,0.4827586206896552,0.5172413793103449,0.13793103448275862,0.0,0.1724137931034483,0.4827586206896552,0.0,6.659999999999999
Christian Benteke,Crystal Palace,32,Forward,25,1136,0.12,0.08,0.64,0.0,1.32,0.16,0.12,6.6572
Adam Masina,Watford,29,Defender,15,1077,1.6,1.2,0.9333333333333333,0.2,2.6666666666666665,1.1333333333333333,0.4,6.656000000000001
Chris Wood,Burnley,31,Forward,17,1378,0.4117647058823529,0.0,0.8235294117647058,0.058823529411764705,0.17647058823529413,0.4117647058823529,0.23529411764705882,6.655882352941177
Raúl Jiménez,Wolves,32,Forward,34,2640,0.8529411764705882,0.38235294117647056,1.2647058823529411,0.0,0.7647058823529411,0.7058823529411765,0.14705882352941177,6.653823529411765
Pablo Marí,Arsenal,29,Defender,2,180,2.5,1.5,0.5,0.5,5.0,1.5,2.0,6.65
Ben Johnson,West Ham,23,Defender,20,1401,1.65,1.1,0.5,0.1,2.45,0.35,0.4,6.649500000000001
Aaron Ramsdale,Arsenal,25,Goalkeeper,34,3060,0.058823529411764705,0.0,0.0,0.0,1.1176470588235294,0.029411764705882353,0.0,6.648823529411764
Conor Coady,Wolves,30,Defender,38,3364,0.8157894736842105,0.7368421052631579,0.5263157894736842,0.9210526315789473,3.6578947368421053,0.3157894736842105,1.0526315789473684,6.6468421052631586
Harry Maguire,Man Utd,30,Defender,30,2514,1.1333333333333333,1.0666666666666667,0.7,0.43333333333333335,3.3333333333333335,0.4,0.9666666666666667,6.646333333333334
Danny Ings,Aston Villa,31,Forward,30,1906,0.7666666666666667,0.2,0.5333333333333333,0.0,0.6666666666666666,0.8,0.06666666666666667,6.645333333333332
Juraj Kucka,Watford,36,Midfielder,26,1924,2.269230769230769,1.0384615384615385,1.7692307692307692,0.038461538461538464,1.6923076923076923,1.7692307692307692,0.34615384615384615,6.642692307692308
David de Gea,Man Utd,32,Goalkeeper,38,3420,0.0,0.0,0.0,0.0,0.5526315789473685,0.0,0.0,6.642105263157893
Jean-Philippe Mateta,Crystal Palace,26,Forward,22,1152,0.36363636363636365,0.18181818181818182,0.7272727272727273,0.0,0.5909090909090909,0.6818181818181818,0.13636363636363635,6.639545454545455
Manuel Lanzini,West Ham,30,Midfielder,30,1789,0.9333333333333333,0.6333333333333333,0.36666666666666664,0.0,0.3333333333333333,0.8333333333333334,0.0,6.638333333333334
Luke Shaw,Man Utd,28,Defender,20,1603,1.05,0.45,1.6,0.2,0.85,0.45,0.55,6.6370000000000005
Robert Sánchez,Brighton,25,Goalkeeper,37,3330,0.05405405405405406,0.0,0.02702702702702703,0.0,0.5675675675675675,0.0,0.0,6.634594594594593
Nemanja Matic,Man Utd,35,Midfielder,23,1384,1.3478260869565217,1.3478260869565217,1.1304347826086956,0.08695652173913043,0.782608695652174,0.6956521739130435,0.2608695652173913,6.63391304347826
Emiliano Martínez,Aston Villa,30,Goalkeeper,36,3240,0.027777777777777776,0.0,0.0,0.0,0.25,0.05555555555555555,0.0,6.630555555555555
Ademola Lookman,Leicester,25,Forward,26,1459,1.2307692307692308,0.38461538461538464,1.0384615384615385,0.0,0.07692307692307693,0.6923076923076923,0.038461538461538464,6.628846153846155
Alex McCarthy,Southampton,33,Goalkeeper,17,1530,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,6.625294117647059
Wout Weghorst,Burnley,31,Forward,20,1457,0.85,0.3,1.5,0.0,0.65,0.65,0.25,6.618499999999999
Mohamed Elyounoussi,Southampton,29,Midfielder,30,2046,1.2,0.4,0.9333333333333333,0.03333333333333333,0.8666666666666667,0.9333333333333333,0.06666666666666667,6.617000000000001
Illan Meslier,Leeds,23,Goalkeeper,38,3385,0.02631578947368421,0.0,0.0,0.0,1.1842105263157894,0.0,0.0,6.615000000000001
Yerry Mina,Everton,28,Defender,13,847,0.9230769230769231,0.8461538461538461,0.38461538461538464,0.23076923076923078,2.8461538461538463,0.23076923076923078,0.6923076923076923,6.613076923076923
Fabian Delph,Everton,33,Midfielder,11,666,1.6363636363636365,1.2727272727272727,0.7272727272727273,0.0,0.9090909090909091,1.1818181818181819,0.45454545454545453,6.611818181818182
Séamus Coleman,Everton,34,Defender,30,2658,2.033333333333333,1.0666666666666667,0.4666666666666667,0.2,2.466666666666667,0.6,0.36666666666666664,6.610666666666665
Connor Roberts,Burnley,27,Defender,21,1693,0.9523809523809523,1.0476190476190477,0.3333333333333333,0.19047619047619047,2.4761904761904763,0.23809523809523808,0.23809523809523808,6.607619047619047
Dimitris Giannoulis,Norwich,27,Defender,18,1169,2.0,1.0555555555555556,0.8888888888888888,0.16666666666666666,1.8333333333333333,0.6666666666666666,0.3333333333333333,6.605
Jordan Pickford,Everton,29,Goalkeeper,35,3150,0.02857142857142857,0.02857142857142857,0.0,0.0,1.0285714285714285,0.02857142857142857,0.0,6.604857142857142
Eddie Nketiah,Arsenal,24,Forward,21,825,0.42857142857142855,0.19047619047619047,0.8095238095238095,0.0,0.23809523809523808,0.14285714285714285,0.09523809523809523,6.604761904761905
James Milner,Liverpool,37,Midfielder,24,851,1.1666666666666667,0.7083333333333334,0.7083333333333334,0.041666666666666664,0.7916666666666666,0.7083333333333334,0.20833333333333334,6.602499999999999
Willy Boly,Wolves,32,Defender,10,900,2.5,1.4,0.7,0.9,3.5,0.7,0.6,6.601999999999999
Divock Origi,Liverpool,28,Forward,7,127,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,6.6000000000000005
Benjamin Mendy,Man City,29,Defender,1,79,2.0,0.0,2.0,0.0,0.0,4.0,0.0,6.6
Nathan Redmond,Southampton,29,Midfielder,27,1834,0.8148148148148148,0.2962962962962963,0.5925925925925926,0.037037037037037035,0.48148148148148145,0.8518518518518519,0.07407407407407407,6.598518518518518
Armando Broja,Southampton,21,Forward,32,1981,0.375,0.09375,0.90625,0.03125,0.34375,0.21875,0.03125,6.5931250000000015
Diego Llorente,Leeds,30,Defender,28,2344,1.8928571428571428,1.4285714285714286,0.8214285714285714,0.32142857142857145,2.6785714285714284,0.5,0.6071428571428571,6.591785714285715
Matthew Lowton,Burnley,34,Defender,25,1772,1.52,1.04,0.52,0.12,2.48,0.68,0.44,6.589600000000001
Solly March,Brighton,29,Midfielder,31,1739,0.967741935483871,0.5483870967741935,1.0,0.03225806451612903,0.7419354838709677,0.4838709677419355,0.0967741935483871,6.588387096774195
Emil Krafth,Newcastle,29,Defender,20,1638,1.85,1.25,1.1,0.35,2.45,0.45,0.5,6.588000000000001
Joe Willock,Newcastle,24,Midfielder,29,2047,2.206896551724138,0.7241379310344828,1.1724137931034482,0.0,0.27586206896551724,1.3448275862068966,0.20689655172413793,6.583793103448276
Ismaïla Sarr,Watford,25,Forward,22,1865,0.5454545454545454,0.4090909090909091,0.7727272727272727,0.0,0.4090909090909091,0.6363636363636364,0.045454545454545456,6.579090909090908
Alex Iwobi,Everton,27,Forward,28,2037,1.4285714285714286,0.7142857142857143,0.5714285714285714,0.03571428571428571,0.8928571428571429,1.1071428571428572,0.10714285714285714,6.578928571428571
Daniel Bachmann,Watford,29,Goalkeeper,12,1080,0.0,0.08333333333333333,0.08333333333333333,0.0,0.6666666666666666,0.0,0.0,6.577500000000001
Kortney Hause,Aston Villa,28,Defender,7,397,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.2857142857142857,1.7142857142857142,0.14285714285714285,0.7142857142857143,6.575714285714286
Callum Wilson,Newcastle,31,Forward,18,1395,0.5,0.16666666666666666,1.5,0.0,0.5555555555555556,0.16666666666666666,0.1111111111111111,6.573888888888889
Rodrigo,Leeds,32,Forward,31,2275,0.6451612903225806,0.3548387096774194,0.6774193548387096,0.0,0.8387096774193549,0.9032258064516129,0.0,6.573548387096774
Hamza Choudhury,Leicester,25,Midfielder,6,287,1.5,2.0,0.6666666666666666,0.0,1.6666666666666667,0.3333333333333333,0.0,6.573333333333333
Trincão,Wolves,23,Forward,28,1340,1.0,0.42857142857142855,0.4642857142857143,0.0,0.0,0.5714285714285714,0.03571428571428571,6.571428571428571
Jonjo Shelvey,Newcastle,31,Midfielder,24,1986,1.25,0.9166666666666666,0.75,0.0,0.7916666666666666,0.8333333333333334,0.2916666666666667,6.570000000000001
Oliver Skipp,Tottenham,22,Midfielder,18,1349,1.8333333333333333,0.6666666666666666,0.8888888888888888,0.0,0.4444444444444444,0.8888888888888888,0.3888888888888889,6.57
Nathaniel Clyne,Crystal Palace,32,Defender,16,1351,1.3125,0.9375,0.1875,0.3125,1.875,0.625,0.125,6.56625
Yan Valery,Southampton,24,Defender,5,369,1.6,1.2,0.6,0.4,3.2,1.0,0.6,6.566
Kalvin Phillips,Leeds,27,Midfielder,20,1596,2.7,1.2,1.65,0.15,0.9,1.65,0.45,6.5655
Harvey Elliott,Liverpool,20,Midfielder,6,346,0.5,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,0.16666666666666666,6.565
Angus Gunn,Norwich,27,Goalkeeper,9,810,0.0,0.0,0.0,0.0,1.4444444444444444,0.0,0.0,6.562222222222222
Vladimír Coufal,West Ham,31,Defender,28,2211,1.6071428571428572,0.7857142857142857,1.0357142857142858,0.03571428571428571,2.0357142857142856,0.6428571428571429,0.32142857142857145,6.561785714285714
Joe Gomez,Liverpool,26,Defender,8,331,1.25,0.625,0.625,0.25,0.75,0.5,0.125,6.5600000000000005
Alphonse Areola,West Ham,30,Goalkeeper,1,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.56
Anthony Elanga,Man Utd,21,Forward,21,1217,1.2380952380952381,0.42857142857142855,0.38095238095238093,0.0,0.23809523809523808,0.6666666666666666,0.047619047619047616,6.558571428571427
Mathias Normann,Norwich,27,Midfielder,23,1653,1.4782608695652173,0.8260869565217391,1.608695652173913,0.0,1.7391304347826086,1.2608695652173914,0.34782608695652173,6.556521739130435
Alex Oxlade Chamberlain,Liverpool,30,Midfielder,17,787,0.8823529411764706,0.35294117647058826,0.5882352941176471,0.0,0.29411764705882354,0.6470588235294118,0.11764705882352941,6.552352941176473
Imrân Louza,Watford,24,Midfielder,20,1423,2.05,2.1,1.2,0.0,1.0,1.1,0.3,6.549000000000001
Charlie Goode,Brentford,28,Defender,6,448,1.1666666666666667,0.3333333333333333,0.8333333333333334,0.5,1.3333333333333333,0.0,0.3333333333333333,6.546666666666667
Brandon Williams,Norwich,22,Defender,26,2123,2.1153846153846154,1.6923076923076923,0.8846153846153846,0.23076923076923078,1.7307692307692308,1.0769230769230769,0.23076923076923078,6.543846153846152
Marc Albrighton,Leicester,33,Midfielder,17,1128,1.8235294117647058,0.8235294117647058,0.35294117647058826,0.0,0.8235294117647058,2.176470588235294,0.17647058823529413,6.541176470588236
Rico Henry,Brentford,26,Defender,34,2784,0.8235294117647058,0.7647058823529411,0.5882352941176471,0.14705882352941177,1.6470588235294117,0.6470588235294118,0.29411764705882354,6.537647058823531
Tariq Lamptey,Brighton,22,Defender,30,1558,1.2,0.7,0.9,0.03333333333333333,0.6666666666666666,0.3333333333333333,0.1,6.537333333333334
Mason Holgate,Everton,26,Defender,25,2134,1.4,1.04,1.04,0.2,3.72,0.6,0.68,6.5312
Samir,Watford,28,Defender,19,1676,1.263157894736842,2.263157894736842,0.8947368421052632,0.42105263157894735,4.2631578947368425,0.5789473684210527,0.5789473684210527,6.530526315789473
Daniel James,Man Utd,25,Midfielder,2,128,1.0,0.0,0.5,0.0,0.5,0.0,0.0,6.53
Dele Alli,Tottenham,27,Midfielder,10,658,1.4,0.6,1.2,0.0,1.4,1.2,0.5,6.529999999999999
Will Hughes,Crystal Palace,28,Midfielder,16,1058,1.8125,0.5,1.125,0.0,0.5625,0.5625,0.4375,6.529375
Andrew Omobamidele,Norwich,21,Defender,5,381,1.6,1.0,0.6,0.4,2.6,1.2,1.6,6.5280000000000005
Cédric Soares,Arsenal,31,Defender,21,1487,1.8095238095238095,0.7619047619047619,0.7142857142857143,0.047619047619047616,1.4285714285714286,0.42857142857142855,0.3333333333333333,6.527142857142857
Hwang Hee-Chan,Wolves,27,Forward,30,1822,0.9,0.43333333333333335,0.9666666666666667,0.0,0.23333333333333334,1.0,0.0,6.523333333333335
Yoane Wissa,Brentford,26,Midfielder,30,1275,0.4,0.26666666666666666,0.26666666666666666,0.0,0.16666666666666666,0.5,0.16666666666666666,6.523333333333334
Eberechi Eze,Crystal Palace,25,Midfielder,13,603,0.7692307692307693,0.38461538461538464,0.38461538461538464,0.0,0.07692307692307693,0.38461538461538464,0.07692307692307693,6.523076923076922
Chiquinho,Wolves,23,Midfielder,8,204,1.125,0.25,1.125,0.0,0.125,0.125,0.0,6.5225
Timo Werner,Chelsea,27,Forward,21,1286,0.38095238095238093,0.09523809523809523,0.5238095238095238,0.0,0.19047619047619047,0.8571428571428571,0.0,6.521428571428572
Japhet Tanganga,Tottenham,24,Defender,11,740,1.2727272727272727,0.8181818181818182,1.7272727272727273,0.0,2.727272727272727,0.9090909090909091,0.45454545454545453,6.517272727272727
Paul Dummett,Newcastle,31,Defender,3,194,2.3333333333333335,1.0,1.0,0.3333333333333333,1.6666666666666667,1.0,0.0,6.516666666666667
Kelechi Iheanacho,Leicester,26,Forward,26,1263,0.38461538461538464,0.15384615384615385,0.6538461538461539,0.0,0.38461538461538464,0.4230769230769231,0.0,6.5161538461538475
Cucho Hernández,Watford,24,Forward,25,1143,0.52,0.2,0.52,0.0,0.36,0.88,0.04,6.516
Stuart Armstrong,Southampton,31,Midfielder,25,1470,1.08,0.32,0.44,0.04,0.52,0.56,0.04,6.511599999999999
Ben Godfrey,Everton,25,Defender,23,2031,2.0434782608695654,0.6521739130434783,0.7391304347826086,0.30434782608695654,3.9565217391304346,0.6521739130434783,0.8260869565217391,6.5095652173913034
Albert Sambi Lokonga,Arsenal,23,Midfielder,19,1133,1.1578947368421053,0.6842105263157895,0.631578947368421,0.05263157894736842,0.5789473684210527,0.10526315789473684,0.3684210526315789,6.505789473684211
Adam Lallana,Brighton,35,Midfielder,24,1561,1.4166666666666667,0.6666666666666666,0.4583333333333333,0.0,0.5416666666666666,1.2083333333333333,0.25,6.504166666666666
Jamaal Lascelles,Newcastle,29,Defender,26,2055,0.5769230769230769,0.8461538461538461,0.6538461538461539,0.6153846153846154,4.653846153846154,0.3076923076923077,1.0769230769230769,6.499230769230769
Allan,Everton,32,Midfielder,28,2188,2.642857142857143,0.8214285714285714,1.0714285714285714,0.0,1.2857142857142858,2.5357142857142856,0.32142857142857145,6.497142857142856
Jack Stephens,Southampton,29,Defender,11,811,1.7272727272727273,1.7272727272727273,0.7272727272727273,0.36363636363636365,3.727272727272727,0.9090909090909091,0.6363636363636364,6.495454545454546
Victor Lindelöf,Man Utd,29,Defender,28,2355,0.5714285714285714,0.8928571428571429,0.6785714285714286,0.42857142857142855,3.357142857142857,0.17857142857142858,0.6071428571428571,6.495357142857144
Junior Firpo,Leeds,27,Defender,24,1716,2.5,1.0,1.625,0.125,1.3333333333333333,1.1666666666666667,0.25,6.4925
Liam Delap,Man City,20,Forward,1,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.49
Saúl Ñíguez,Chelsea,28,Midfielder,10,480,2.0,0.7,0.9,0.0,0.9,0.7,0.3,6.489999999999999
Sergi Canós,Brentford,26,Forward,31,2094,1.8064516129032258,0.7096774193548387,0.9032258064516129,0.12903225806451613,1.1290322580645162,0.8709677419354839,0.0967741935483871,6.488387096774194
