No,Player,Team,Apps,Min,G,NPG,A,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90
1828,Alex Telles,Manchester United,9,696,0,0,2,0.15,0.15,0.78,3.63,3.52,0.02,0.02,0.10,0.12,0.12,0.47,0.46
2164,Pablo Hernández,Leeds,16,403,0,0,2,1.42,1.42,0.86,4.21,2.02,0.32,0.32,0.19,0.51,0.51,0.94,0.45
2190,Vicente Guaita,Crystal Palace,37,3330,0,0,0,0.00,0.00,0.00,1.43,1.43,0.00,0.00,0.00,0.00,0.00,0.04,0.04
2254,Mateo Kovacic,Chelsea,27,1833,0,0,1,0.93,0.93,1.92,14.81,13.04,0.05,0.05,0.09,0.14,0.14,0.73,0.64
2259,Kiko Casilla,Leeds,3,270,0,0,0,0.00,0.00,0.00,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.09,0.09
2280,Jonny,Wolverhampton Wanderers,7,505,0,0,0,0.05,0.05,0.05,0.33,0.23,0.01,0.01,0.01,0.02,0.02,0.06,0.04
2310,Alphonse Areola,Fulham,36,3240,0,0,0,0.00,0.00,0.00,3.56,3.56,0.00,0.00,0.00,0.00,0.00,0.10,0.10
2328,Thomas Partey,Arsenal,24,1543,0,0,2,1.16,1.16,1.12,7.27,5.84,0.07,0.07,0.07,0.13,0.13,0.42,0.34
2383,André Gomes,Everton,28,1574,0,0,1,0.43,0.43,1.05,5.51,4.38,0.02,0.02,0.06,0.08,0.08,0.31,0.25
2385,Mat Ryan,Arsenal,14,1260,0,0,0,0.00,0.00,0.06,1.66,1.66,0.00,0.00,0.00,0.00,0.00,0.12,0.12
2446,Dani Ceballos,Arsenal,25,1613,0,0,3,0.66,0.66,2.58,9.28,8.12,0.04,0.04,0.14,0.18,0.18,0.52,0.45
2498,Aymeric Laporte,Manchester City,16,1335,0,0,0,0.84,0.84,0.58,6.24,6.24,0.06,0.06,0.04,0.10,0.10,0.42,0.42
2958,Oleksandr Zinchenko,Manchester City,20,1473,0,0,0,0.66,0.66,1.09,9.49,8.72,0.04,0.04,0.07,0.11,0.11,0.58,0.53
3231,Kamil Grosicki,West Bromwich Albion,3,151,0,0,1,0.11,0.11,0.57,0.17,0.02,0.07,0.07,0.34,0.40,0.40,0.10,0.01
3303,Ricardo Pereira,Leicester,15,954,0,0,1,0.36,0.36,0.76,4.41,3.74,0.03,0.03,0.07,0.11,0.11,0.42,0.35
3304,Maxime Le Marchand,Fulham,2,118,0,0,0,0.01,0.01,0.00,0.25,0.25,0.01,0.01,0.00,0.01,0.01,0.19,0.19
3420,Fabinho,Liverpool,30,2563,0,0,0,0.36,0.36,0.30,11.81,11.56,0.01,0.01,0.01,0.02,0.02,0.41,0.41
3696,Morgan Sanson,Aston Villa,9,291,0,0,0,0.03,0.03,0.11,0.30,0.19,0.01,0.01,0.03,0.04,0.04,0.09,0.06
3979,Ahmed Hegazy,West Bromwich Albion,1,90,0,0,0,0.00,0.00,0.00,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.18,0.18
4401,Emiliano Martinez,Aston Villa,38,3420,0,0,0,0.00,0.00,0.12,3.73,3.61,0.00,0.00,0.00,0.00,0.00,0.10,0.09
4764,Jean-Philippe Gbamin,Everton,1,9,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4866,Aboubakar Kamara,Fulham,11,303,0,0,0,0.65,0.65,0.33,1.10,0.18,0.19,0.19,0.10,0.29,0.29,0.33,0.05
4918,Patrick Cutrone,Wolverhampton Wanderers,2,21,0,0,0,0.07,0.07,0.00,0.07,0.00,0.31,0.31,0.00,0.31,0.31,0.31,0.00
5061,Kepa,Chelsea,7,582,0,0,0,0.00,0.00,0.00,0.31,0.31,0.00,0.00,0.00,0.00,0.00,0.05,0.05
5245,Bernardo,Brighton,3,201,0,0,0,0.32,0.32,0.17,0.27,0.09,0.14,0.14,0.08,0.22,0.22,0.12,0.04
5247,Naby Keita,Liverpool,10,525,0,0,0,0.39,0.39,0.91,3.59,2.33,0.07,0.07,0.16,0.22,0.22,0.62,0.40
5274,Michael Hector,Fulham,4,266,0,0,0,0.09,0.09,0.02,0.47,0.45,0.03,0.03,0.01,0.04,0.04,0.16,0.15
5552,Nick Pope,Burnley,32,2880,0,0,0,0.00,0.00,0.09,1.18,1.09,0.00,0.00,0.00,0.00,0.00,0.04,0.03
5562,Rekeem Harper,West Bromwich Albion,2,27,0,0,0,0.03,0.03,0.00,0.04,0.01,0.10,0.10,0.00,0.10,0.10,0.13,0.03
5569,Rhian Brewster,Sheffield United,27,1102,0,0,0,1.93,1.93,1.77,3.99,0.72,0.16,0.16,0.14,0.30,0.30,0.33,0.06
5590,Tosin Adarabioyo,Fulham,33,2955,0,0,0,1.56,1.56,0.31,5.67,5.61,0.05,0.05,0.01,0.06,0.06,0.17,0.17
5603,Aaron Ramsdale,Sheffield United,38,3420,0,0,0,0.00,0.00,0.08,2.90,2.82,0.00,0.00,0.00,0.00,0.00,0.08,0.07
5708,Fernando Marçal,Wolverhampton Wanderers,13,611,0,0,0,0.07,0.07,0.14,2.08,1.90,0.01,0.01,0.02,0.03,0.03,0.31,0.28
5973,Kenny Tete,Fulham,22,1483,0,0,1,0.21,0.21,0.91,3.74,2.76,0.01,0.01,0.06,0.07,0.07,0.23,0.17
6044,Charlie Taylor,Burnley,29,2430,0,0,1,0.11,0.11,1.59,4.61,4.19,0.00,0.00,0.06,0.06,0.06,0.17,0.16
6050,Davy Pröpper,Brighton,7,201,0,0,0,0.14,0.14,0.00,0.27,0.19,0.06,0.06,0.00,0.06,0.06,0.12,0.09
6051,Dale Stephens,Burnley,7,258,0,0,0,0.08,0.08,0.00,0.24,0.16,0.03,0.03,0.00,0.03,0.03,0.08,0.06
6054,Ederson,Manchester City,36,3240,0,0,1,0.00,0.00,0.30,7.63,7.33,0.00,0.00,0.01,0.01,0.01,0.21,0.20
6062,Isaac Hayden,Newcastle United,24,1946,0,0,0,0.61,0.61,0.24,4.56,4.09,0.03,0.03,0.01,0.04,0.04,0.21,0.19
6067,Terence Kongolo,Fulham,1,90,0,0,0,0.00,0.00,0.00,0.37,0.37,0.00,0.00,0.00,0.00,0.00,0.37,0.37
6122,Douglas Luiz,Aston Villa,33,2807,0,0,2,1.32,1.32,2.42,9.62,7.11,0.04,0.04,0.08,0.12,0.12,0.31,0.23
6162,Cengiz Ünder,Leicester,9,259,0,0,2,0.25,0.25,1.66,2.69,1.02,0.09,0.09,0.58,0.67,0.67,0.93,0.36
6231,José Izquierdo,Brighton,1,7,0,0,0,0.02,0.02,0.00,0.07,0.05,0.22,0.22,0.00,0.22,0.22,0.86,0.64
6249,Davinson Sánchez,Tottenham,18,1488,0,0,0,0.80,0.80,0.02,5.35,5.35,0.05,0.05,0.00,0.05,0.05,0.32,0.32
6273,Robin Koch,Leeds,17,1124,0,0,0,0.51,0.51,0.13,4.68,4.52,0.04,0.04,0.01,0.05,0.05,0.37,0.36
6274,Andriy Yarmolenko,West Ham,15,343,0,0,1,0.31,0.31,0.78,1.45,0.93,0.08,0.08,0.21,0.29,0.29,0.38,0.24
6350,Jayson Molumby,Brighton,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6369,Ethan Ampadu,Sheffield United,25,2095,0,0,0,0.19,0.19,0.98,3.26,3.00,0.01,0.01,0.04,0.05,0.05,0.14,0.13
6377,Joe Rodon,Tottenham,12,730,0,0,0,0.02,0.02,0.00,1.42,1.42,0.00,0.00,0.00,0.00,0.00,0.18,0.18
6418,Hamza Choudhury,Leicester,10,312,0,0,0,0.45,0.45,0.00,2.33,1.95,0.13,0.13,0.00,0.13,0.13,0.67,0.56
6434,Franck Zambo,Fulham,36,2582,0,0,3,1.44,1.44,2.30,8.77,6.62,0.05,0.05,0.08,0.13,0.13,0.31,0.23
6477,Cenk Tosun,Everton,5,37,0,0,0,0.00,0.00,0.07,0.11,0.03,0.00,0.00,0.18,0.18,0.18,0.26,0.08
6492,Reiss Nelson,Arsenal,2,59,0,0,0,0.06,0.06,0.00,0.35,0.29,0.09,0.09,0.00,0.09,0.09,0.53,0.44
6504,Michael Obafemi,Southampton,4,52,0,0,0,0.00,0.00,0.05,0.15,0.15,0.00,0.00,0.10,0.10,0.10,0.26,0.26
6532,Martin Dubravka,Newcastle United,13,1170,0,0,0,0.00,0.00,0.00,2.12,2.12,0.00,0.00,0.00,0.00,0.00,0.16,0.16
6736,Ibrahima Diallo,Southampton,22,999,0,0,0,0.61,0.61,0.64,3.30,2.57,0.05,0.05,0.06,0.11,0.11,0.30,0.23
6822,Lee Peltier,West Bromwich Albion,4,230,0,0,0,0.00,0.00,0.02,0.18,0.16,0.00,0.00,0.01,0.01,0.01,0.07,0.06
6840,Neeskens Kebano,Fulham,5,112,0,0,0,0.27,0.27,0.00,0.24,0.02,0.22,0.22,0.00,0.22,0.22,0.19,0.02
6842,Alireza Jahanbakhsh,Brighton,21,512,0,0,1,1.87,1.87,3.23,5.39,2.52,0.33,0.33,0.57,0.90,0.90,0.95,0.44
6843,David Button,West Bromwich Albion,1,90,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6849,Rui Patrício,Wolverhampton Wanderers,37,3330,0,0,0,0.00,0.00,0.00,1.23,1.23,0.00,0.00,0.00,0.00,0.00,0.03,0.03
6852,Matt Doherty,Tottenham,17,1228,0,0,2,0.36,0.36,0.76,4.37,3.79,0.03,0.03,0.06,0.08,0.08,0.32,0.28
6856,Rúben Vinagre,Wolverhampton Wanderers,2,173,0,0,0,0.00,0.00,0.00,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.09,0.09
6875,Rúnar Alex Rúnarsson,Arsenal,1,11,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6880,Edouard Mendy,Chelsea,31,2748,0,0,0,0.00,0.00,0.00,4.78,4.78,0.00,0.00,0.00,0.00,0.00,0.16,0.16
6923,Mohammed Salisu,Southampton,12,836,0,0,0,0.48,0.48,0.17,2.20,2.15,0.05,0.05,0.02,0.07,0.07,0.24,0.23
6932,Okay Yokuslu,West Bromwich Albion,16,1328,0,0,1,0.72,0.72,0.44,2.79,2.36,0.05,0.05,0.03,0.08,0.08,0.19,0.16
6962,Robin Olsen,Everton,7,630,0,0,0,0.00,0.00,0.00,0.82,0.82,0.00,0.00,0.00,0.00,0.00,0.12,0.12
7077,Denis Odoi,Fulham,3,270,0,0,0,0.04,0.04,0.05,0.43,0.39,0.01,0.01,0.02,0.03,0.03,0.14,0.13
7078,Sean Longstaff,Newcastle United,22,1391,0,0,1,0.83,0.83,0.94,3.00,1.71,0.05,0.05,0.06,0.11,0.11,0.19,0.11
7184,Tim Ream,Fulham,7,630,0,0,0,0.00,0.00,0.00,0.81,0.81,0.00,0.00,0.00,0.00,0.00,0.12,0.12
7187,Sergio Reguilón,Tottenham,27,2258,0,0,3,1.16,1.16,2.10,8.53,6.11,0.05,0.05,0.08,0.13,0.13,0.34,0.24
7280,Yan Valery,Southampton,3,95,0,0,0,0.29,0.29,0.09,0.47,0.18,0.28,0.28,0.09,0.36,0.36,0.45,0.17
7298,Ben White,Brighton,36,3208,0,0,0,0.48,0.48,0.94,8.35,7.91,0.01,0.01,0.03,0.04,0.04,0.23,0.22
7326,Kayne Ramsay,Southampton,1,90,0,0,0,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.02,0.02
7332,Max Kilman,Wolverhampton Wanderers,18,1291,0,0,1,0.31,0.31,0.31,2.03,1.84,0.02,0.02,0.02,0.04,0.04,0.14,0.13
7376,Ozan Kabak,Liverpool,9,807,0,0,0,0.09,0.09,0.03,1.86,1.86,0.01,0.01,0.00,0.01,0.01,0.21,0.21
7383,Josh Benson,Burnley,6,257,0,0,0,0.20,0.20,0.00,0.16,0.13,0.07,0.07,0.00,0.07,0.07,0.06,0.05
7459,Will Norris,Burnley,2,180,0,0,0,0.00,0.00,0.05,0.09,0.05,0.00,0.00,0.02,0.02,0.02,0.05,0.02
7589,Wesley Fofana,Leicester,28,2274,0,0,0,1.38,1.38,0.28,7.29,7.20,0.05,0.05,0.01,0.07,0.07,0.29,0.28
7689,Ben Godfrey,Everton,31,2682,0,0,2,0.79,0.79,0.98,5.55,4.87,0.03,0.03,0.03,0.06,0.06,0.19,0.16
7691,Jamal Lewis,Newcastle United,24,1824,0,0,1,0.12,0.12,0.99,4.69,3.73,0.01,0.01,0.05,0.05,0.05,0.23,0.18
7702,Dean Henderson,Manchester United,13,1122,0,0,0,0.00,0.00,0.00,1.28,1.28,0.00,0.00,0.00,0.00,0.00,0.10,0.10
7703,John Egan,Sheffield United,31,2628,0,0,1,0.49,0.49,0.62,4.39,3.75,0.02,0.02,0.02,0.04,0.04,0.15,0.13
7704,Chris Basham,Sheffield United,31,2602,0,0,1,0.62,0.62,1.07,7.37,6.05,0.02,0.02,0.04,0.06,0.06,0.25,0.21
7705,Jack O'Connell,Sheffield United,2,180,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7706,George Baldock,Sheffield United,32,2787,0,0,2,1.33,1.33,2.63,6.62,4.47,0.04,0.04,0.09,0.13,0.13,0.21,0.14
7707,Enda Stevens,Sheffield United,30,2700,0,0,1,1.45,1.45,1.61,8.23,6.43,0.05,0.05,0.05,0.10,0.10,0.27,0.21
7708,John Lundstram,Sheffield United,28,2034,0,0,2,1.88,1.11,1.46,7.17,5.26,0.08,0.05,0.06,0.15,0.11,0.32,0.23
7709,John Fleck,Sheffield United,31,2576,0,0,2,0.50,0.50,2.39,6.44,4.76,0.02,0.02,0.08,0.10,0.10,0.22,0.17
7710,Oliver Norwood,Sheffield United,32,2239,0,0,0,0.43,0.43,1.27,5.10,4.40,0.02,0.02,0.05,0.07,0.07,0.20,0.18
7724,Wesley,Aston Villa,3,14,0,0,0,0.03,0.03,0.00,0.12,0.09,0.21,0.21,0.00,0.21,0.21,0.76,0.55
7817,Zack Steffen,Manchester City,1,90,0,0,0,0.00,0.00,0.00,0.35,0.35,0.00,0.00,0.00,0.00,0.00,0.35,0.35
7904,Caoimhin Kelleher,Liverpool,2,180,0,0,0,0.00,0.00,0.00,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.22,0.22
7983,Daniel N'Lundulu,Southampton,13,82,0,0,0,0.03,0.03,0.03,0.06,0.03,0.03,0.03,0.03,0.06,0.06,0.06,0.03
7988,Billy Gilmour,Chelsea,5,256,0,0,0,0.05,0.05,0.12,0.54,0.41,0.02,0.02,0.04,0.06,0.06,0.19,0.14
8016,Matthew Longstaff,Newcastle United,5,376,0,0,0,0.00,0.00,0.31,0.42,0.11,0.00,0.00,0.08,0.08,0.08,0.10,0.03
8040,Marvelous Nakamba,Aston Villa,13,757,0,0,0,0.03,0.03,0.06,0.89,0.81,0.00,0.00,0.01,0.01,0.01,0.11,0.10
8045,Eric Garcia,Manchester City,6,378,0,0,0,0.07,0.07,0.01,0.86,0.78,0.02,0.02,0.00,0.02,0.02,0.20,0.19
8075,Brandon Williams,Manchester United,4,185,0,0,0,0.27,0.27,0.03,1.08,0.81,0.13,0.13,0.02,0.15,0.15,0.52,0.39
8109,Niels Nkounkou,Everton,2,80,0,0,0,0.02,0.02,0.00,0.03,0.01,0.02,0.02,0.00,0.02,0.02,0.03,0.02
8127,Amad Diallo Traore,Manchester United,3,172,0,0,1,0.04,0.04,0.42,0.87,0.41,0.02,0.02,0.22,0.24,0.24,0.46,0.22
8150,Anthony Gordon,Everton,3,87,0,0,0,0.00,0.00,0.02,0.19,0.19,0.00,0.00,0.02,0.02,0.02,0.20,0.20
8158,Scott Carson,Manchester City,1,90,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8180,Owen Otasowie,Wolverhampton Wanderers,6,186,0,0,1,0.75,0.75,0.39,1.38,0.30,0.36,0.36,0.19,0.55,0.55,0.67,0.15
8204,Neco Williams,Liverpool,6,252,0,0,0,0.09,0.09,0.19,1.07,0.80,0.03,0.03,0.07,0.10,0.10,0.38,0.28
8222,Japhet Tanganga,Tottenham,6,496,0,0,0,0.20,0.20,0.58,1.40,0.82,0.04,0.04,0.11,0.14,0.14,0.25,0.15
8224,William Smallbone,Southampton,3,174,0,0,0,0.05,0.05,0.00,0.19,0.14,0.02,0.02,0.00,0.02,0.02,0.10,0.07
8227,Oskar Buur,Wolverhampton Wanderers,1,20,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8286,Jack Robinson,Sheffield United,11,879,0,0,1,0.70,0.70,0.67,1.97,1.95,0.07,0.07,0.07,0.14,0.14,0.20,0.20
8323,Josh Brownhill,Burnley,33,2818,0,0,1,1.52,1.52,0.88,6.00,4.79,0.05,0.05,0.03,0.08,0.08,0.19,0.15
8351,Ki-Jana Hoever,Wolverhampton Wanderers,12,568,0,0,0,0.06,0.06,0.18,1.22,1.02,0.01,0.01,0.03,0.04,0.04,0.19,0.16
8366,João Virgínia,Everton,1,48,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8380,Pablo Marí,Arsenal,10,900,0,0,0,0.04,0.04,0.05,3.60,3.59,0.00,0.00,0.01,0.01,0.01,0.36,0.36
8482,Bailey Peacock-Farrell,Burnley,4,360,0,0,0,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8493,Jake Vokins,Southampton,1,69,0,0,0,0.00,0.00,0.04,0.17,0.14,0.00,0.00,0.05,0.05,0.05,0.23,0.18
8511,Alexandre Jankewitz,Southampton,2,2,0,0,0,0.00,0.00,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.00,4.14,4.14
8566,Joel Mumbongo,Burnley,4,33,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8704,Marek Rodák,Fulham,2,180,0,0,0,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.01
8715,Illan Meslier,Leeds,35,3150,0,0,0,0.00,0.00,0.04,5.93,5.89,0.00,0.00,0.00,0.00,0.00,0.17,0.17
8716,Luke Ayling,Leeds,38,3400,0,0,0,1.44,1.44,2.99,14.20,11.88,0.04,0.04,0.08,0.12,0.12,0.38,0.31
8721,Jamie Shackleton,Leeds,13,446,0,0,0,0.00,0.00,0.12,2.19,2.19,0.00,0.00,0.02,0.02,0.02,0.44,0.44
8723,Ian Poveda-Ocampo,Leeds,14,322,0,0,0,0.66,0.66,1.26,2.02,0.10,0.18,0.18,0.35,0.54,0.54,0.57,0.03
8756,Dara O'Shea,West Bromwich Albion,28,2098,0,0,0,0.06,0.06,0.12,1.90,1.84,0.00,0.00,0.01,0.01,0.01,0.08,0.08
8757,Romaine Sawyers,West Bromwich Albion,19,1495,0,0,0,0.15,0.15,0.68,1.84,1.19,0.01,0.01,0.04,0.05,0.05,0.11,0.07
8758,Kyle Edwards,West Bromwich Albion,5,110,0,0,0,0.12,0.12,0.02,0.19,0.05,0.10,0.10,0.02,0.11,0.11,0.16,0.04
8777,Vitinha,Wolverhampton Wanderers,19,500,0,0,1,0.66,0.66,0.72,1.95,1.48,0.12,0.12,0.13,0.25,0.25,0.35,0.27
8852,Konstantinos Tsimikas,Liverpool,2,4,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8864,Matthew Cash,Aston Villa,28,2389,0,0,2,0.25,0.25,1.91,6.59,5.03,0.01,0.01,0.07,0.08,0.08,0.25,0.19
8868,Liam Delap,Manchester City,1,39,0,0,0,0.06,0.06,0.00,0.06,0.00,0.15,0.15,0.00,0.15,0.15,0.15,0.00
8905,Conor Townsend,West Bromwich Albion,25,2237,0,0,2,0.82,0.82,2.65,6.12,3.79,0.03,0.03,0.11,0.14,0.14,0.25,0.15
8918,Max Lowe,Sheffield United,8,554,0,0,0,0.09,0.09,0.19,1.30,1.03,0.01,0.01,0.03,0.04,0.04,0.21,0.17
8919,Leif Davis,Leeds,2,28,0,0,0,0.00,0.00,0.00,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.75,0.75
8940,Antonee Robinson,Fulham,28,2158,0,0,0,0.47,0.47,2.03,7.80,6.40,0.02,0.02,0.08,0.10,0.10,0.33,0.27
8941,Jacob Ramsey,Aston Villa,22,593,0,0,0,0.57,0.57,0.21,2.23,1.69,0.09,0.09,0.03,0.12,0.12,0.34,0.26
8965,Vladimir Coufal,West Ham,34,3056,0,0,7,1.40,1.40,6.39,14.98,8.58,0.04,0.04,0.19,0.23,0.23,0.44,0.25
8966,Filip Krovinovic,West Bromwich Albion,11,537,0,0,0,0.22,0.22,0.17,0.70,0.48,0.04,0.04,0.03,0.06,0.06,0.12,0.08
9082,Lewis Richardson,Burnley,2,2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9086,Rhys Williams,Liverpool,9,661,0,0,0,0.55,0.55,0.22,2.31,2.19,0.08,0.08,0.03,0.11,0.11,0.31,0.30
9098,Robert Sánchez,Brighton,27,2430,0,0,0,0.00,0.00,0.03,3.15,3.12,0.00,0.00,0.00,0.00,0.00,0.12,0.12
9099,Andi Zeqiri,Brighton,9,138,0,0,0,1.03,1.03,0.11,0.83,0.49,0.67,0.67,0.07,0.74,0.74,0.54,0.32
9154,Elliot Anderson,Newcastle United,1,3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9209,Theo Corbeanu,Wolverhampton Wanderers,1,7,0,0,0,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.30,0.30,0.30,0.30,0.00
9219,Niall Huggins,Leeds,1,35,0,0,0,0.00,0.00,0.00,0.43,0.43,0.00,0.00,0.00,0.00,0.00,1.10,1.10
9222,Antwoine Hackford,Sheffield United,1,4,0,0,0,0.10,0.10,0.00,0.11,0.01,2.33,2.33,0.00,2.33,2.33,2.52,0.19
9249,Percy Tau,Brighton,3,100,0,0,1,0.00,0.00,0.37,0.44,0.09,0.00,0.00,0.33,0.33,0.33,0.40,0.08
9250,Reda Khadra,Brighton,1,3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9256,Caleb Watts,Southampton,3,30,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9257,Allan Tchaptchet,Southampton,1,10,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9284,Jakub Moder,Brighton,12,643,0,0,0,0.92,0.92,0.21,1.86,1.19,0.13,0.13,0.03,0.16,0.16,0.26,0.17
9307,Iliman Ndiaye,Sheffield United,1,10,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9311,Thakgalo Leshabela,Leicester,1,8,0,0,0,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,11.28,11.28
9332,Dane Scarlett,Tottenham,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9356,Carney Chukwuemeka,Aston Villa,2,16,0,0,0,0.06,0.06,0.00,0.06,0.00,0.32,0.32,0.00,0.32,0.32,0.32,0.00
9359,Shola Shoretire,Manchester United,2,4,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9395,Sidnei Tavares,Leicester,2,84,0,0,0,0.02,0.02,0.00,0.02,0.00,0.02,0.02,0.00,0.02,0.02,0.02,0.00
9406,Nathan Broadhead,Everton,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9415,Jaden Philogene-Bidace,Aston Villa,1,1,0,0,0,0.00,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.00,5.04,5.04
9423,Gaetano Berardi,Leeds,2,113,0,0,0,0.07,0.07,0.00,0.23,0.23,0.06,0.06,0.00,0.06,0.06,0.18,0.18
9540,Femi Seriki,Sheffield United,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9552,Tyrese Francois,Fulham,1,13,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9557,William Fish,Manchester United,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9558,Hannibal Mejbri,Manchester United,1,3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
