No,Player,Team,Apps,Min,G,NPG,A,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90
723,Ki Sung-yueng,Swansea,23,1286,0,0,1,0.32,0.32,0.42,2.51,2.08,0.02,0.02,0.03,0.05,0.05,0.18,0.15
725,Ola Aina,Chelsea,3,20,0,0,0,0.04,0.04,0.00,0.07,0.03,0.18,0.18,0.00,0.18,0.18,0.30,0.12
726,Vito Mannone,Sunderland,9,810,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
729,John O'Shea,Sunderland,28,2162,0,0,1,0.17,0.17,0.48,1.36,1.36,0.01,0.01,0.02,0.03,0.03,0.06,0.06
733,Jack Rodwell,Sunderland,20,1497,0,0,1,1.15,1.15,0.73,2.18,0.72,0.07,0.07,0.04,0.11,0.11,0.13,0.04
738,Lee Cattermole,Sunderland,8,652,0,0,0,0.07,0.07,0.03,0.44,0.39,0.01,0.01,0.00,0.01,0.01,0.06,0.05
740,Sebastian Larsson,Sunderland,21,1472,0,0,1,0.71,0.71,1.95,2.19,1.44,0.04,0.04,0.12,0.16,0.16,0.13,0.09
741,Jordan Pickford,Sunderland,29,2610,0,0,0,0.00,0.00,0.54,1.38,0.84,0.00,0.00,0.02,0.02,0.02,0.05,0.03
745,Kasper Schmeichel,Leicester,30,2668,0,0,0,0.00,0.00,0.00,0.95,0.95,0.00,0.00,0.00,0.00,0.00,0.03,0.03
746,Danny Simpson,Leicester,35,2994,0,0,2,0.11,0.11,0.84,4.84,4.30,0.00,0.00,0.03,0.03,0.03,0.15,0.13
757,Jeffrey Schlupp,Crystal Palace,19,1129,0,0,0,0.10,0.10,0.39,2.76,2.63,0.01,0.01,0.03,0.04,0.04,0.22,0.21
760,Marcin Wasilewski,Leicester,1,90,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
772,Moussa Sissoko,Tottenham,25,878,0,0,2,0.87,0.87,1.04,4.68,3.23,0.09,0.09,0.11,0.20,0.20,0.48,0.33
781,Jeremain Lens,Sunderland,2,64,0,0,0,0.13,0.13,0.19,0.53,0.26,0.18,0.18,0.27,0.45,0.45,0.74,0.37
783,Nathan Dyer,Swansea,8,203,0,0,1,0.09,0.09,0.13,0.29,0.17,0.04,0.04,0.06,0.10,0.10,0.13,0.08
795,Dieumerci Mbokani,Hull,12,765,0,0,1,1.55,1.55,0.45,1.70,0.38,0.18,0.18,0.05,0.24,0.24,0.20,0.04
803,Ben Foster,West Bromwich Albion,38,3420,0,0,0,0.03,0.03,0.09,0.67,0.67,0.00,0.00,0.00,0.00,0.00,0.02,0.02
805,Jonas Olsson,West Bromwich Albion,7,593,0,0,0,0.20,0.20,0.00,0.74,0.74,0.03,0.03,0.00,0.03,0.03,0.11,0.11
808,Claudio Yacob,West Bromwich Albion,33,2416,0,0,0,0.63,0.63,0.32,2.96,2.64,0.02,0.02,0.01,0.04,0.04,0.11,0.10
811,Saido Berahino,Stoke,17,974,0,0,0,2.91,2.91,0.57,3.66,1.16,0.27,0.27,0.05,0.32,0.32,0.34,0.11
812,Craig Gardner,West Bromwich Albion,9,207,0,0,1,0.11,0.11,1.54,0.45,0.31,0.05,0.05,0.67,0.72,0.72,0.20,0.14
816,Rickie Lambert,West Bromwich Albion,1,9,0,0,0,0.17,0.17,0.13,0.17,0.00,1.73,1.73,1.35,3.08,3.08,1.73,0.00
830,Leon Britton,Swansea,16,1201,0,0,0,0.00,0.00,0.06,2.62,2.61,0.00,0.00,0.00,0.00,0.00,0.20,0.20
831,Fraser Forster,Southampton,38,3420,0,0,0,0.00,0.00,0.34,3.66,3.66,0.00,0.00,0.01,0.01,0.01,0.10,0.10
832,Cuco Martina,Southampton,9,595,0,0,0,0.03,0.03,0.22,1.14,0.91,0.01,0.01,0.03,0.04,0.04,0.17,0.14
834,José Fonte,Southampton,33,2937,0,0,0,0.82,0.82,0.40,6.18,6.02,0.03,0.03,0.01,0.04,0.04,0.19,0.18
846,Maarten Stekelenburg,Everton,19,1685,0,0,0,0.00,0.00,0.00,1.21,1.21,0.00,0.00,0.00,0.00,0.00,0.06,0.06
847,Cédric Soares,Southampton,30,2524,0,0,3,0.65,0.65,3.08,9.60,7.32,0.02,0.02,0.11,0.13,0.13,0.34,0.26
856,Jack Butland,Stoke,5,450,0,0,0,0.00,0.00,0.00,1.26,1.26,0.00,0.00,0.00,0.00,0.00,0.25,0.25
857,Phil Bardsley,Stoke,15,1177,0,0,0,0.21,0.21,1.05,3.44,2.36,0.02,0.02,0.08,0.10,0.10,0.26,0.18
858,Philipp Wollscheid,Stoke,2,180,0,0,0,0.01,0.01,0.00,0.13,0.13,0.01,0.01,0.00,0.01,0.01,0.06,0.06
859,Geoff Cameron,Stoke,19,1626,0,0,1,1.25,1.25,0.84,6.05,4.40,0.07,0.07,0.05,0.12,0.12,0.34,0.24
861,Giannelli Imbula,Stoke,12,800,0,0,0,0.34,0.34,0.29,1.72,1.28,0.04,0.04,0.03,0.07,0.07,0.19,0.14
862,Glenn Whelan,Stoke,30,2285,0,0,1,0.11,0.11,1.35,9.22,8.18,0.00,0.00,0.05,0.06,0.06,0.36,0.32
864,Ibrahim Afellay,Stoke,12,363,0,0,0,0.65,0.65,0.33,1.30,0.96,0.16,0.16,0.08,0.24,0.24,0.32,0.24
877,Samir Nasri,Manchester City,1,13,0,0,0,0.54,0.54,0.11,0.92,0.28,3.71,3.71,0.74,4.45,4.45,6.39,1.93
879,Jonathan Leko,West Bromwich Albion,9,99,0,0,1,0.00,0.00,0.14,0.25,0.12,0.00,0.00,0.13,0.13,0.13,0.23,0.11
883,Steven Davis,Southampton,32,2643,0,0,3,2.51,2.51,2.83,13.41,10.17,0.09,0.09,0.10,0.18,0.18,0.46,0.35
884,Matt Targett,Southampton,5,373,0,0,0,0.08,0.08,0.29,0.58,0.41,0.02,0.02,0.07,0.09,0.09,0.14,0.10
887,Erik Pieters,Stoke,36,3151,0,0,1,0.76,0.76,1.56,9.09,7.22,0.02,0.02,0.04,0.07,0.07,0.26,0.21
889,Shay Given,Stoke,5,450,0,0,0,0.00,0.00,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.07,0.07
892,Stephen Kingsley,Swansea,13,1038,0,0,0,0.10,0.10,0.14,1.18,1.05,0.01,0.01,0.01,0.02,0.02,0.10,0.09
895,Mathieu Flamini,Crystal Palace,10,272,0,0,0,0.03,0.03,0.08,0.11,0.00,0.01,0.01,0.03,0.04,0.04,0.04,0.00
896,Jay Fulton,Swansea,11,700,0,0,0,0.09,0.09,0.08,1.19,1.05,0.01,0.01,0.01,0.02,0.02,0.15,0.14
900,Adama Traoré,Middlesbrough,27,1530,0,0,1,0.95,0.95,1.44,3.72,1.46,0.06,0.06,0.08,0.14,0.14,0.22,0.09
902,Sam Byram,West Ham,18,1237,0,0,1,0.26,0.26,0.92,5.04,4.58,0.02,0.02,0.07,0.09,0.09,0.37,0.33
909,Brendan Galloway,West Bromwich Albion,3,251,0,0,0,0.08,0.08,0.07,0.93,0.84,0.03,0.03,0.03,0.06,0.06,0.33,0.30
910,Harrison Reed,Southampton,3,62,0,0,0,0.00,0.00,0.00,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.19,0.19
919,Duncan Watmore,Sunderland,14,1044,0,0,2,0.96,0.96,1.68,3.74,1.88,0.08,0.08,0.14,0.23,0.23,0.32,0.16
921,Darron Gibson,Sunderland,12,647,0,0,0,0.14,0.14,0.04,0.52,0.45,0.02,0.02,0.01,0.02,0.02,0.07,0.06
924,Steven Pienaar,Sunderland,15,815,0,0,0,0.75,0.75,0.17,2.17,1.42,0.08,0.08,0.02,0.10,0.10,0.24,0.16
934,Axel Tuanzebe,Manchester United,4,307,0,0,0,0.04,0.04,0.06,0.27,0.25,0.01,0.01,0.02,0.03,0.03,0.08,0.07
935,Kurt Zouma,Chelsea,9,241,0,0,1,0.04,0.04,0.57,0.00,0.00,0.02,0.02,0.21,0.23,0.23,0.00,0.00
938,Carl Jenkinson,Arsenal,1,84,0,0,0,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.01
939,Mauro Zárate,Watford,3,217,0,0,0,0.31,0.31,0.09,0.49,0.16,0.13,0.13,0.04,0.17,0.17,0.20,0.07
944,Glen Johnson,Stoke,23,1952,0,0,0,0.46,0.46,1.47,6.96,5.46,0.02,0.02,0.07,0.09,0.09,0.32,0.25
945,Marc Wilson,West Bromwich Albion,4,258,0,0,0,0.01,0.01,0.12,0.10,0.10,0.00,0.00,0.04,0.05,0.05,0.03,0.03
951,Phil Jones,Manchester United,18,1588,0,0,0,0.11,0.11,0.22,4.60,4.38,0.01,0.01,0.01,0.02,0.02,0.26,0.25
967,Mathieu Debuchy,Arsenal,1,15,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
972,Jerome Sinclair,Watford,5,110,0,0,0,0.06,0.06,0.02,0.02,0.00,0.05,0.05,0.02,0.07,0.07,0.02,0.00
974,Yohan Benalouane,Leicester,11,925,0,0,0,0.36,0.36,0.07,0.29,0.17,0.03,0.03,0.01,0.04,0.04,0.03,0.02
976,Baily Cargill,Bournemouth,1,8,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
985,Mason Holgate,Everton,18,1378,0,0,1,0.32,0.32,1.57,5.16,4.28,0.02,0.02,0.10,0.12,0.12,0.34,0.28
1006,Luke Shaw,Manchester United,11,702,0,0,1,0.19,0.19,1.01,3.49,3.07,0.02,0.02,0.13,0.15,0.15,0.45,0.39
1013,Sam Field,West Bromwich Albion,8,278,0,0,0,0.05,0.05,0.11,0.33,0.17,0.02,0.02,0.04,0.05,0.05,0.11,0.05
1017,Matej Vydra,Watford,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1024,Tyrone Mings,Bournemouth,7,511,0,0,0,0.03,0.03,0.26,0.85,0.59,0.01,0.01,0.05,0.05,0.05,0.15,0.10
1027,Lynden Gooch,Sunderland,11,357,0,0,0,0.33,0.33,0.26,0.71,0.38,0.08,0.08,0.06,0.15,0.15,0.18,0.10
1036,Jack Wilshere,Arsenal,29,1955,0,0,2,2.17,2.17,2.82,8.23,4.71,0.10,0.10,0.13,0.23,0.23,0.38,0.22
1039,Jason Denayer,Sunderland,24,1885,0,0,0,0.26,0.26,0.14,2.56,2.31,0.01,0.01,0.01,0.02,0.02,0.12,0.11
1046,George Honeyman,Sunderland,5,229,0,0,0,0.37,0.37,0.12,0.69,0.19,0.15,0.15,0.05,0.20,0.20,0.27,0.08
1047,Will Keane,Hull,5,282,0,0,0,0.24,0.24,0.14,0.35,0.08,0.08,0.08,0.04,0.12,0.12,0.11,0.03
1048,Donald Love,Sunderland,12,598,0,0,1,0.05,0.05,0.38,1.30,0.97,0.01,0.01,0.06,0.07,0.07,0.20,0.15
1050,Ryan Allsop,Bournemouth,1,90,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1055,Aleix García,Manchester City,4,72,0,0,0,0.00,0.00,0.01,1.43,1.43,0.00,0.00,0.02,0.02,0.02,1.79,1.79
1070,Sullay Kaikai,Crystal Palace,1,21,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1071,Papy Djilobodji,Sunderland,18,1579,0,0,0,0.38,0.38,0.08,0.94,0.86,0.02,0.02,0.00,0.03,0.03,0.05,0.05
1084,Jonjoe Kenny,Everton,1,11,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1642,Simone Zaza,West Ham,8,460,0,0,0,0.96,0.96,0.33,1.21,0.12,0.19,0.19,0.06,0.25,0.25,0.24,0.02
1651,Tom Heaton,Burnley,35,3150,0,0,0,0.00,0.00,0.14,0.80,0.74,0.00,0.00,0.00,0.00,0.00,0.02,0.02
1652,Matthew Lowton,Burnley,36,3240,0,0,2,0.51,0.51,1.82,4.56,2.78,0.01,0.01,0.05,0.06,0.06,0.13,0.08
1662,Aiden O'Neill,Burnley,3,83,0,0,0,0.06,0.06,0.00,0.06,0.00,0.06,0.06,0.00,0.06,0.06,0.06,0.00
1664,Lukas Jutkiewicz,Burnley,2,9,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1665,James Tarkowski,Burnley,19,536,0,0,0,0.61,0.61,0.37,0.64,0.43,0.10,0.10,0.06,0.17,0.17,0.11,0.07
1667,Paul Robinson,Burnley,3,270,0,0,0,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.02,0.02
1668,Michael Kightly,Burnley,5,96,0,0,0,0.08,0.08,0.00,0.00,0.00,0.08,0.08,0.00,0.08,0.08,0.00,0.00
1669,Marko Grujic,Liverpool,5,31,0,0,0,0.21,0.21,0.03,0.31,0.13,0.61,0.61,0.09,0.70,0.70,0.90,0.39
1670,Steve Mandanda,Crystal Palace,9,810,0,0,0,0.00,0.00,0.00,0.55,0.55,0.00,0.00,0.00,0.00,0.00,0.06,0.06
1671,Ezekiel Fryers,Crystal Palace,8,164,0,0,1,0.00,0.00,0.37,0.44,0.06,0.00,0.00,0.21,0.21,0.21,0.24,0.03
1673,Edimilson Fernandes,West Ham,28,948,0,0,0,0.64,0.64,0.29,3.28,2.65,0.06,0.06,0.03,0.09,0.09,0.31,0.25
1675,Ashley Fletcher,West Ham,16,329,0,0,0,1.04,1.04,0.34,1.52,0.23,0.28,0.28,0.09,0.38,0.38,0.42,0.06
1677,Nathaniel Chalobah,Chelsea,10,152,0,0,1,0.04,0.04,0.68,1.44,1.32,0.02,0.02,0.40,0.42,0.42,0.85,0.78
1680,Luis Hernández,Leicester,4,327,0,0,0,0.00,0.00,0.22,1.19,1.02,0.00,0.00,0.06,0.06,0.06,0.33,0.28
1684,David Marshall,Hull,16,1440,0,0,0,0.00,0.00,0.00,0.51,0.51,0.00,0.00,0.00,0.00,0.00,0.03,0.03
1685,Ahmed Elmohamady,Hull,33,2509,0,0,2,0.22,0.22,1.85,4.17,3.27,0.01,0.01,0.07,0.07,0.07,0.15,0.12
1686,Curtis Davies,Hull,26,2153,0,0,2,0.73,0.73,1.02,1.03,1.03,0.03,0.03,0.04,0.07,0.07,0.04,0.04
1696,Markus Henriksen,Hull,15,623,0,0,0,0.13,0.13,0.20,0.50,0.25,0.02,0.02,0.03,0.05,0.05,0.07,0.04
1697,Eldin Jakupovic,Hull,22,1980,0,0,0,0.00,0.00,0.00,0.65,0.65,0.00,0.00,0.00,0.00,0.00,0.03,0.03
1703,Gökhan Töre,West Ham,5,245,0,0,1,0.29,0.29,1.12,1.28,0.12,0.11,0.11,0.41,0.52,0.52,0.47,0.05
1704,Álvaro Arbeloa,West Ham,3,258,0,0,0,0.02,0.02,0.10,0.27,0.23,0.01,0.01,0.03,0.04,0.04,0.09,0.08
1705,Víctor Valdés,Middlesbrough,28,2520,0,0,0,0.00,0.00,0.00,2.23,2.23,0.00,0.00,0.00,0.00,0.00,0.08,0.08
1706,Antonio Barragán,Middlesbrough,26,2195,0,0,0,0.08,0.08,0.75,6.09,5.33,0.00,0.00,0.03,0.03,0.03,0.25,0.22
1708,George Friend,Middlesbrough,24,1956,0,0,2,0.62,0.62,1.15,5.09,4.46,0.03,0.03,0.05,0.08,0.08,0.23,0.21
1711,Adam Forshaw,Middlesbrough,34,2711,0,0,1,1.34,1.34,2.23,7.79,5.23,0.04,0.04,0.07,0.12,0.12,0.26,0.17
1713,Viktor Fischer,Middlesbrough,13,434,0,0,3,0.82,0.82,1.55,1.81,0.53,0.17,0.17,0.32,0.49,0.49,0.37,0.11
1714,Jordan Rhodes,Middlesbrough,6,207,0,0,0,0.65,0.65,0.09,0.74,0.04,0.28,0.28,0.04,0.32,0.32,0.32,0.02
1716,Bernardo,Middlesbrough,11,978,0,0,0,0.02,0.02,0.00,1.67,1.65,0.00,0.00,0.00,0.00,0.00,0.15,0.15
1717,Adam Clayton,Middlesbrough,34,2807,0,0,2,0.32,0.32,1.29,5.90,4.71,0.01,0.01,0.04,0.05,0.05,0.19,0.15
1729,Georges-Kévin Nkoudou,Tottenham,8,43,0,0,0,0.06,0.06,0.00,0.26,0.20,0.13,0.13,0.00,0.13,0.13,0.55,0.42
1731,Claudio Bravo,Manchester City,22,1970,0,0,0,0.00,0.00,0.00,3.07,3.07,0.00,0.00,0.00,0.00,0.00,0.14,0.14
1733,Sam McQueen,Southampton,13,599,0,0,0,0.03,0.03,0.53,1.41,1.34,0.00,0.00,0.08,0.08,0.08,0.21,0.20
1735,Jack Stephens,Southampton,17,1468,0,0,1,0.35,0.35,0.92,3.62,2.58,0.02,0.02,0.06,0.08,0.08,0.22,0.16
1736,Oliver McBurnie,Swansea,5,69,0,0,0,0.08,0.08,0.10,0.23,0.14,0.10,0.10,0.14,0.24,0.24,0.30,0.19
1739,Eric Bailly,Manchester United,25,2066,0,0,0,0.31,0.31,0.03,4.14,4.01,0.01,0.01,0.00,0.01,0.01,0.18,0.17
1742,Lee Grant,Stoke,28,2520,0,0,0,0.00,0.00,0.00,3.76,3.76,0.00,0.00,0.00,0.00,0.00,0.13,0.13
1745,Josh Tymon,Hull,5,331,0,0,0,0.00,0.00,0.01,0.78,0.76,0.00,0.00,0.00,0.00,0.00,0.21,0.21
1747,Kevin Long,Burnley,3,270,0,0,0,0.02,0.02,0.00,0.10,0.10,0.01,0.01,0.00,0.01,0.01,0.03,0.03
1748,Lys Mousset,Bournemouth,11,254,0,0,0,1.52,1.52,0.09,2.51,1.03,0.54,0.54,0.03,0.57,0.57,0.89,0.37
1749,Rob Holding,Arsenal,9,810,0,0,0,0.56,0.56,0.11,2.72,2.61,0.06,0.06,0.01,0.07,0.07,0.30,0.29
1750,Ainsley Maitland-Niles,Arsenal,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1752,Fabio,Middlesbrough,24,1856,0,0,0,0.15,0.15,0.73,3.59,3.01,0.01,0.01,0.04,0.04,0.04,0.17,0.15
1753,David Nugent,Middlesbrough,4,36,0,0,0,0.00,0.00,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.22,0.22
1754,Joel Asoro,Sunderland,1,7,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1757,Nsue,Middlesbrough,4,326,0,0,0,0.12,0.12,0.07,1.40,1.31,0.03,0.03,0.02,0.05,0.05,0.39,0.36
1760,Arthur Masuaku,West Ham,13,969,0,0,1,0.05,0.05,0.95,2.63,2.49,0.00,0.00,0.09,0.09,0.09,0.24,0.23
1762,Ovie Ejaria,Liverpool,2,3,0,0,0,0.00,0.00,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.00,3.40,3.40
1764,Ramadan Sobhi,Stoke,17,840,0,0,1,0.59,0.59,1.49,3.72,2.29,0.06,0.06,0.16,0.22,0.22,0.40,0.25
1765,Jonathan Benteke,Crystal Palace,1,5,0,0,0,0.02,0.02,0.00,0.02,0.00,0.40,0.40,0.00,0.40,0.40,0.40,0.00
1776,Jarrod Bowen,Hull,7,168,0,0,0,0.32,0.32,0.00,0.42,0.10,0.17,0.17,0.00,0.17,0.17,0.22,0.05
1777,Julien Ngoy,Stoke,5,39,0,0,0,0.13,0.13,0.09,0.22,0.00,0.29,0.29,0.21,0.51,0.51,0.51,0.00
1782,Albert Adomah,Middlesbrough,2,119,0,0,0,0.38,0.38,0.09,1.37,0.92,0.29,0.29,0.07,0.36,0.36,1.04,0.70
1784,Jérémy Pied,Southampton,4,119,0,0,0,0.10,0.10,0.07,0.51,0.42,0.07,0.07,0.05,0.13,0.13,0.39,0.32
1785,Nampalys Mendy,Leicester,4,277,0,0,0,0.00,0.00,0.13,0.17,0.11,0.00,0.00,0.04,0.04,0.04,0.05,0.04
1787,David Jones,Burnley,1,88,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1789,Lewis Cook,Bournemouth,6,432,0,0,2,0.10,0.10,0.47,2.26,1.77,0.02,0.02,0.10,0.12,0.12,0.47,0.37
1791,Trent Alexander-Arnold,Liverpool,7,165,0,0,0,0.20,0.20,0.03,0.28,0.04,0.11,0.11,0.02,0.13,0.13,0.15,0.02
1942,Martín Cáceres,Southampton,1,90,0,0,0,0.03,0.03,0.00,0.18,0.18,0.03,0.03,0.00,0.03,0.03,0.18,0.18
3231,Kamil Grosicki,Hull,15,1145,0,0,3,2.03,2.03,3.49,4.85,0.58,0.16,0.16,0.27,0.43,0.43,0.38,0.05
4401,Emiliano Martinez,Arsenal,2,180,0,0,0,0.00,0.00,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.08,0.08
4441,Matthew James,Leicester,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5548,Andrew Eleftheriou,Watford,1,52,0,0,0,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.08,0.08,0.08,0.00,0.00
5550,Evandro,Hull,11,581,0,0,0,0.12,0.12,0.70,0.63,0.36,0.02,0.02,0.11,0.13,0.13,0.10,0.06
5551,Omar Elabdellaoui,Hull,8,616,0,0,0,0.00,0.00,0.11,0.98,0.93,0.00,0.00,0.02,0.02,0.02,0.14,0.14
5553,Declan Rice,West Ham,1,1,0,0,0,0.00,0.00,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,6.96,6.96
5554,Luciano Narsingh,Swansea,13,400,0,0,3,0.18,0.18,0.70,1.52,0.78,0.04,0.04,0.16,0.20,0.20,0.34,0.18
5557,Ben Woodburn,Liverpool,5,83,0,0,0,0.07,0.07,0.00,0.08,0.02,0.08,0.08,0.00,0.08,0.08,0.09,0.02
5558,Brandon Mason,Watford,2,111,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5559,Dion Pereira,Watford,2,19,0,0,0,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.20,0.20,0.20,0.20,0.00
5560,Scott McTominay,Manchester United,2,94,0,0,0,0.04,0.04,0.15,0.27,0.11,0.03,0.03,0.15,0.18,0.18,0.25,0.11
5563,Daniel Agyei,Burnley,3,20,0,0,0,0.10,0.10,0.00,0.10,0.00,0.44,0.44,0.00,0.44,0.44,0.44,0.00
5565,Josh Sims,Southampton,7,199,0,0,1,0.56,0.56,0.86,1.81,0.77,0.25,0.25,0.39,0.64,0.64,0.82,0.35
5571,Filip Lesniak,Tottenham,1,3,0,0,1,0.00,0.00,0.08,0.27,0.18,0.00,0.00,2.54,2.54,2.54,7.98,5.44
5574,Demetri Mitchell,Manchester United,1,90,0,0,0,0.00,0.00,0.06,0.18,0.18,0.00,0.00,0.06,0.06,0.06,0.18,0.18
5575,Joel Pereira,Manchester United,1,90,0,0,0,0.00,0.00,0.00,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.21,0.21
5576,James Husband,Middlesbrough,1,62,0,0,0,0.00,0.00,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.23,0.23
5586,Michael Folivi,Watford,1,6,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5598,Angel Gomes,Manchester United,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5601,Matt Worthington,Bournemouth,1,14,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
