No,Player,Team,Apps,Min,G,NPG,A,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90
1299,Mario Lemina,Southampton,21,1617,1,1,1,0.90,0.90,1.32,4.55,3.37,0.05,0.05,0.07,0.12,0.12,0.25,0.19
1383,Manolo Gabbiadini,Southampton,12,459,1,1,0,1.76,1.76,0.24,1.70,0.65,0.34,0.34,0.05,0.39,0.39,0.33,0.13
1653,Michael Keane,Everton,33,2970,1,1,2,2.00,2.00,1.24,7.38,6.83,0.06,0.06,0.04,0.10,0.10,0.22,0.21
1707,Ben Gibson,Burnley,1,67,1,1,0,0.91,0.91,0.00,0.00,0.00,1.22,1.22,0.00,1.22,1.22,0.00,0.00
1724,Isaac Success,Watford,30,1015,1,1,1,3.29,3.29,3.01,6.46,2.01,0.29,0.29,0.27,0.56,0.56,0.57,0.18
1728,Fernando Llorente,Tottenham,20,674,1,1,4,3.50,3.50,2.01,4.55,0.34,0.47,0.47,0.27,0.74,0.74,0.61,0.05
1735,Jack Stephens,Southampton,24,1695,1,1,0,1.46,1.46,0.23,3.64,3.20,0.08,0.08,0.01,0.09,0.09,0.19,0.17
1748,Lys Mousset,Bournemouth,24,308,1,1,0,1.53,1.53,0.29,2.12,0.66,0.45,0.45,0.09,0.53,0.53,0.62,0.19
1750,Ainsley Maitland-Niles,Arsenal,16,976,1,1,1,1.02,1.02,1.06,4.29,2.37,0.09,0.09,0.10,0.19,0.19,0.40,0.22
1791,Trent Alexander-Arnold,Liverpool,29,2475,1,1,12,1.49,1.49,7.22,14.11,10.71,0.05,0.05,0.26,0.32,0.32,0.51,0.39
1822,Antonio Rüdiger,Chelsea,33,2875,1,1,0,2.66,2.66,0.90,8.75,7.82,0.08,0.08,0.03,0.11,0.11,0.27,0.24
2244,Danilo,Manchester City,11,806,1,1,0,0.42,0.42,0.13,8.11,7.76,0.05,0.05,0.01,0.06,0.06,0.91,0.87
2274,Luciano Vietto,Fulham,20,975,1,1,4,2.84,2.84,2.44,8.29,3.32,0.26,0.26,0.22,0.49,0.49,0.77,0.31
2280,Jonny,Wolverhampton Wanderers,33,2792,1,1,1,1.85,1.85,1.76,6.94,4.47,0.06,0.06,0.06,0.12,0.12,0.22,0.14
2344,Christian Atsu,Newcastle United,28,1464,1,1,0,2.15,2.15,1.76,5.76,2.52,0.13,0.13,0.11,0.24,0.24,0.35,0.15
2383,André Gomes,Everton,27,2001,1,1,1,1.39,1.39,0.66,6.85,5.69,0.06,0.06,0.03,0.09,0.09,0.31,0.26
2641,Jon Gorenc Stankovic,Huddersfield,11,728,1,1,0,1.46,1.46,0.12,1.22,0.46,0.18,0.18,0.01,0.19,0.19,0.15,0.06
3203,Issa Diop,West Ham,33,2970,1,1,0,1.26,1.26,0.18,4.40,4.14,0.04,0.04,0.01,0.04,0.04,0.13,0.13
3276,Rachid Ghezzal,Leicester,19,731,1,1,0,1.37,1.37,1.73,2.51,1.30,0.17,0.17,0.21,0.38,0.38,0.31,0.16
3312,Jean Michael Seri,Fulham,32,2274,1,1,2,0.82,0.82,4.04,9.21,8.06,0.03,0.03,0.16,0.19,0.19,0.36,0.32
3328,Floyd Ayité,Fulham,16,441,1,1,0,0.35,0.35,0.50,1.04,0.39,0.07,0.07,0.10,0.17,0.17,0.21,0.08
3420,Fabinho,Liverpool,28,2006,1,1,2,1.14,1.14,1.31,9.33,7.97,0.05,0.05,0.06,0.11,0.11,0.42,0.36
3422,João Moutinho,Wolverhampton Wanderers,38,3053,1,1,8,0.51,0.51,6.53,9.50,7.78,0.01,0.01,0.19,0.21,0.21,0.28,0.23
3428,Hélder Costa,Wolverhampton Wanderers,25,1345,1,1,2,2.66,2.66,2.01,5.64,1.74,0.18,0.18,0.13,0.31,0.31,0.38,0.12
5043,Kiko Femenía,Watford,29,2034,1,1,1,0.50,0.50,1.64,5.87,4.87,0.02,0.02,0.07,0.09,0.09,0.26,0.22
5573,Domingos Quina,Watford,8,328,1,1,0,0.20,0.20,0.09,2.34,2.18,0.05,0.05,0.03,0.08,0.08,0.64,0.60
5662,Isaac Mbenza,Huddersfield,22,956,1,1,1,0.90,0.90,0.98,2.19,0.63,0.08,0.08,0.09,0.18,0.18,0.21,0.06
6031,Christopher Schindler,Huddersfield,37,3266,1,1,0,1.04,1.04,0.40,3.20,2.52,0.03,0.03,0.01,0.04,0.04,0.09,0.07
6049,Solly March,Brighton,35,2480,1,1,5,2.20,2.20,5.21,7.27,2.91,0.08,0.08,0.19,0.27,0.27,0.26,0.11
6050,Davy Pröpper,Brighton,30,2554,1,1,1,0.95,0.95,1.22,5.61,4.95,0.03,0.03,0.04,0.08,0.08,0.20,0.17
6051,Dale Stephens,Brighton,30,2485,1,1,1,0.25,0.25,0.59,4.77,4.26,0.01,0.01,0.02,0.03,0.03,0.17,0.15
6055,Phil Foden,Manchester City,13,316,1,1,0,2.25,2.25,1.07,4.34,1.75,0.64,0.64,0.31,0.95,0.95,1.24,0.50
6062,Isaac Hayden,Newcastle United,25,1865,1,1,4,0.86,0.86,2.45,5.39,2.83,0.04,0.04,0.12,0.16,0.16,0.26,0.14
6067,Terence Kongolo,Huddersfield,32,2728,1,1,1,1.42,1.42,0.84,3.26,1.72,0.05,0.05,0.03,0.07,0.07,0.11,0.06
6080,Victor Lindelöf,Manchester United,30,2604,1,1,1,0.84,0.84,1.58,8.74,7.98,0.03,0.03,0.05,0.08,0.08,0.30,0.28
6249,Davinson Sánchez,Tottenham,23,1943,1,1,1,1.62,1.62,0.62,6.16,6.14,0.08,0.08,0.03,0.10,0.10,0.29,0.28
6306,Juan Foyth,Tottenham,12,889,1,1,0,0.70,0.70,0.79,3.58,3.26,0.07,0.07,0.08,0.15,0.15,0.36,0.33
6409,Beram Kayal,Brighton,18,937,1,1,1,0.29,0.29,1.18,1.93,1.19,0.03,0.03,0.11,0.14,0.14,0.19,0.11
6482,Eddie Nketiah,Arsenal,5,54,1,1,0,0.27,0.27,0.13,0.96,0.69,0.45,0.45,0.22,0.67,0.67,1.60,1.15
6504,Michael Obafemi,Southampton,6,131,1,1,1,1.89,1.89,0.34,2.33,0.38,1.30,1.30,0.23,1.53,1.53,1.60,0.26
6521,Yerry Mina,Everton,13,891,1,1,0,0.75,0.75,0.14,1.92,1.90,0.08,0.08,0.01,0.09,0.09,0.19,0.19
6681,Harvey Barnes,Leicester,16,1014,1,1,2,3.62,3.62,1.93,7.84,3.35,0.32,0.32,0.17,0.49,0.49,0.70,0.30
6817,Fred,Manchester United,17,1045,1,1,1,0.90,0.90,0.95,7.19,5.62,0.08,0.08,0.08,0.16,0.16,0.62,0.48
6823,Sean Morrison,Cardiff,34,3043,1,1,3,5.05,5.05,3.46,3.24,1.84,0.15,0.15,0.10,0.25,0.25,0.10,0.05
6830,Danny Ward,Cardiff,14,426,1,1,0,0.61,0.61,0.29,0.78,0.23,0.13,0.13,0.06,0.19,0.19,0.16,0.05
6835,Tom Cairney,Fulham,31,2207,1,1,1,1.15,1.15,3.00,8.62,6.14,0.05,0.05,0.12,0.17,0.17,0.35,0.25
6841,Ken Sema,Watford,17,772,1,1,2,0.87,0.87,0.77,3.24,1.64,0.10,0.10,0.09,0.19,0.19,0.38,0.19
6891,Ryan Fredericks,West Ham,15,1077,1,1,0,0.53,0.53,0.51,2.33,1.68,0.04,0.04,0.04,0.09,0.09,0.20,0.14
6892,Fabián Balbuena,West Ham,23,2013,1,1,0,2.52,2.52,0.15,3.73,3.71,0.11,0.11,0.01,0.12,0.12,0.17,0.17
6928,Kenneth Zohore,Cardiff,19,735,1,1,1,1.62,1.62,0.91,2.49,0.23,0.20,0.20,0.11,0.31,0.31,0.30,0.03
7063,Bernard,Everton,34,2146,1,1,3,2.69,2.69,3.24,9.93,4.96,0.11,0.11,0.14,0.25,0.25,0.42,0.21
7078,Sean Longstaff,Newcastle United,9,694,1,1,0,0.75,0.75,0.60,2.93,2.14,0.10,0.10,0.08,0.18,0.18,0.38,0.28
7120,Kadeem Harris,Cardiff,13,346,1,1,0,0.89,0.89,0.51,1.59,0.22,0.23,0.23,0.13,0.36,0.36,0.41,0.06
7199,Aron Gunnarsson,Cardiff,28,2296,1,1,1,2.36,2.36,1.74,3.35,1.70,0.09,0.09,0.07,0.16,0.16,0.13,0.07
7219,Juninho Bacuna,Huddersfield,21,1418,1,1,0,0.79,0.79,1.40,2.14,1.10,0.05,0.05,0.09,0.14,0.14,0.14,0.07
111,Jannik Vestergaard,Southampton,23,2033,0,0,0,0.68,0.68,0.53,4.75,4.32,0.03,0.03,0.02,0.05,0.05,0.21,0.19
181,Bernd Leno,Arsenal,32,2833,0,0,0,0.00,0.00,0.00,3.04,3.04,0.00,0.00,0.00,0.00,0.00,0.10,0.10
200,Andreas Christensen,Chelsea,8,614,0,0,0,0.00,0.00,0.00,2.41,2.41,0.00,0.00,0.00,0.00,0.00,0.35,0.35
202,Håvard Nordtveit,Fulham,5,361,0,0,1,0.00,0.00,0.12,0.71,0.61,0.00,0.00,0.03,0.03,0.03,0.18,0.15
248,Elias Kachunga,Huddersfield,20,1181,0,0,0,0.98,0.98,0.24,1.66,0.80,0.07,0.07,0.02,0.09,0.09,0.13,0.06
342,Sead Kolasinac,Arsenal,24,1897,0,0,5,0.41,0.41,6.74,11.89,9.12,0.02,0.02,0.32,0.34,0.34,0.56,0.43
455,Artur Boruc,Bournemouth,12,1080,0,0,0,0.00,0.00,0.00,1.50,1.50,0.00,0.00,0.00,0.00,0.00,0.13,0.13
456,Simon Francis,Bournemouth,17,1220,0,0,2,0.12,0.12,0.60,4.56,4.34,0.01,0.01,0.04,0.05,0.05,0.34,0.32
460,Andrew Surman,Bournemouth,18,1440,0,0,0,0.27,0.27,0.48,4.04,3.58,0.02,0.02,0.03,0.05,0.05,0.25,0.22
485,Mamadou Sakho,Crystal Palace,27,2418,0,0,0,0.83,0.83,0.19,5.20,5.18,0.03,0.03,0.01,0.04,0.04,0.19,0.19
486,Adam Lallana,Liverpool,13,459,0,0,0,0.30,0.30,0.54,1.74,1.26,0.06,0.06,0.11,0.17,0.17,0.34,0.25
491,Petr Cech,Arsenal,7,587,0,0,0,0.00,0.00,0.00,0.53,0.53,0.00,0.00,0.00,0.00,0.00,0.08,0.08
492,Héctor Bellerín,Arsenal,19,1539,0,0,5,0.96,0.96,2.46,8.64,5.91,0.06,0.06,0.14,0.20,0.20,0.51,0.35
496,Mohamed Elneny,Arsenal,8,383,0,0,0,0.45,0.45,0.22,2.37,1.88,0.11,0.11,0.05,0.16,0.16,0.56,0.44
509,Wayne Hennessey,Crystal Palace,18,1576,0,0,0,0.00,0.00,0.00,1.17,1.17,0.00,0.00,0.00,0.00,0.00,0.07,0.07
512,Scott Dann,Crystal Palace,10,658,0,0,1,0.20,0.20,1.16,0.64,0.64,0.03,0.03,0.16,0.19,0.19,0.09,0.09
513,Pape Souaré,Crystal Palace,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
514,Jason Puncheon,Crystal Palace,11,389,0,0,0,0.61,0.61,0.84,1.36,0.31,0.14,0.14,0.20,0.34,0.34,0.32,0.07
519,Connor Wickham,Crystal Palace,6,56,0,0,1,0.34,0.34,0.39,0.66,0.14,0.55,0.55,0.63,1.18,1.18,1.06,0.23
520,Bakary Sako,Crystal Palace,4,19,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
523,Julian Speroni,Crystal Palace,1,90,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
524,Adrian Mariappa,Watford,26,1921,0,0,0,1.39,1.39,0.70,3.52,3.41,0.06,0.06,0.03,0.10,0.10,0.16,0.16
525,Martin Kelly,Crystal Palace,13,1109,0,0,0,0.77,0.77,0.02,0.70,0.68,0.06,0.06,0.00,0.06,0.06,0.06,0.06
532,Cheikhou Kouyaté,Crystal Palace,31,1900,0,0,2,1.63,1.63,0.89,4.05,2.87,0.08,0.08,0.04,0.12,0.12,0.19,0.14
534,Aaron Cresswell,West Ham,20,1586,0,0,1,0.42,0.42,0.94,2.04,1.58,0.02,0.02,0.05,0.08,0.08,0.12,0.09
537,Andy Carroll,West Ham,12,438,0,0,0,1.98,1.98,0.28,2.81,1.07,0.41,0.41,0.06,0.46,0.46,0.58,0.22
541,Victor Moses,Chelsea,2,24,0,0,0,0.00,0.00,0.11,0.11,0.00,0.00,0.00,0.40,0.40,0.40,0.40,0.00
542,Pedro Obiang,West Ham,24,1112,0,0,1,0.56,0.56,1.14,4.14,3.12,0.05,0.05,0.09,0.14,0.14,0.33,0.25
546,David de Gea,Manchester United,38,3420,0,0,0,0.00,0.00,0.00,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.09,0.09
549,Timothy Fosu-Mensah,Fulham,12,797,0,0,0,0.08,0.08,0.37,2.70,2.28,0.01,0.01,0.04,0.05,0.05,0.30,0.26
550,Marcos Rojo,Manchester United,5,208,0,0,0,0.24,0.24,0.00,0.74,0.71,0.10,0.10,0.00,0.10,0.10,0.32,0.31
551,Morgan Schneiderlin,Everton,14,831,0,0,1,0.10,0.10,0.80,1.98,1.75,0.01,0.01,0.09,0.10,0.10,0.21,0.19
557,Matteo Darmian,Manchester United,6,447,0,0,0,0.03,0.03,0.05,0.58,0.53,0.01,0.01,0.01,0.02,0.02,0.12,0.11
566,Sebastian Prödl,Watford,1,13,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
567,Miguel Britos,Watford,3,185,0,0,0,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.05,0.05
586,John Stones,Manchester City,24,1763,0,0,0,0.16,0.16,0.22,10.33,10.24,0.01,0.01,0.01,0.02,0.02,0.53,0.52
588,Leighton Baines,Everton,6,375,0,0,0,0.08,0.08,0.08,0.81,0.79,0.02,0.02,0.02,0.04,0.04,0.19,0.19
589,James McCarthy,Everton,1,11,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
599,Oumar Niasse,Cardiff,18,1014,0,0,0,3.39,3.39,0.77,4.60,0.84,0.30,0.30,0.07,0.37,0.37,0.41,0.07
603,Nathaniel Clyne,Bournemouth,18,1259,0,0,1,0.26,0.26,0.10,3.33,3.05,0.02,0.02,0.01,0.03,0.03,0.24,0.22
608,Alberto Moreno,Liverpool,2,156,0,0,0,0.02,0.02,0.14,0.57,0.44,0.01,0.01,0.08,0.09,0.09,0.33,0.25
609,Joe Hart,Burnley,19,1710,0,0,0,0.00,0.00,0.02,0.28,0.26,0.00,0.00,0.00,0.00,0.00,0.01,0.01
610,Pablo Zabaleta,West Ham,26,2099,0,0,1,0.16,0.16,1.03,4.34,4.11,0.01,0.01,0.04,0.05,0.05,0.19,0.18
611,Nicolás Otamendi,Manchester City,18,1233,0,0,0,1.18,1.18,0.29,8.13,7.95,0.09,0.09,0.02,0.11,0.11,0.59,0.58
624,Willy Caballero,Chelsea,2,180,0,0,0,0.00,0.00,0.00,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.21,0.21
627,Antonio Valencia,Manchester United,6,465,0,0,0,0.04,0.04,0.53,1.73,1.38,0.01,0.01,0.10,0.11,0.11,0.33,0.27
630,Marouane Fellaini,Manchester United,14,728,0,0,1,0.73,0.73,0.20,2.00,1.28,0.09,0.09,0.03,0.12,0.12,0.25,0.16
635,Alex McCarthy,Southampton,25,2250,0,0,0,0.00,0.00,0.00,1.76,1.76,0.00,0.00,0.00,0.00,0.00,0.07,0.07
636,Luke Dreher,Crystal Palace,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
637,Hugo Lloris,Tottenham,33,2970,0,0,0,0.00,0.00,0.00,3.59,3.59,0.00,0.00,0.00,0.00,0.00,0.11,0.11
639,Toby Alderweireld,Tottenham,34,2926,0,0,0,0.99,0.99,0.49,9.22,8.77,0.03,0.03,0.02,0.05,0.05,0.28,0.27
641,Danny Rose,Tottenham,26,1798,0,0,3,0.80,0.80,2.59,4.89,3.09,0.04,0.04,0.13,0.17,0.17,0.24,0.15
642,Mousa Dembélé,Tottenham,10,518,0,0,0,0.03,0.03,0.00,1.99,1.96,0.01,0.01,0.00,0.01,0.01,0.35,0.34
651,Michel Vorm,Tottenham,2,180,0,0,0,0.00,0.00,0.00,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.08,0.08
660,Ben Davies,Tottenham,27,1831,0,0,0,0.57,0.57,2.25,9.46,7.86,0.03,0.03,0.11,0.14,0.14,0.47,0.39
667,Carlos Sánchez,West Ham,7,233,0,0,0,0.06,0.06,0.05,0.64,0.55,0.02,0.02,0.02,0.04,0.04,0.25,0.21
668,Idrissa Gueye,Everton,33,2828,0,0,2,0.59,0.59,0.93,11.31,10.31,0.02,0.02,0.03,0.05,0.05,0.36,0.33
674,Leandro Bacuna,Cardiff,11,543,0,0,0,0.08,0.08,0.03,0.67,0.58,0.01,0.01,0.00,0.02,0.02,0.11,0.10
686,Cesc Fàbregas,Chelsea,6,167,0,0,0,0.06,0.06,0.22,2.37,2.19,0.03,0.03,0.12,0.15,0.15,1.28,1.18
694,Asmir Begovic,Bournemouth,24,2160,0,0,0,0.00,0.00,0.00,2.49,2.49,0.00,0.00,0.00,0.00,0.00,0.10,0.10
699,Gary Cahill,Chelsea,2,22,0,0,0,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.06,0.06
706,Lukasz Fabianski,West Ham,38,3420,0,0,0,0.00,0.00,0.08,2.02,1.94,0.00,0.00,0.00,0.00,0.00,0.05,0.05
708,Federico Fernández,Newcastle United,19,1486,0,0,1,0.08,0.08,0.43,2.92,2.65,0.01,0.01,0.03,0.03,0.03,0.18,0.16
723,Ki Sung-yueng,Newcastle United,18,1302,0,0,1,0.15,0.15,1.08,3.22,3.06,0.01,0.01,0.07,0.09,0.09,0.22,0.21
735,Jermain Defoe,Bournemouth,4,13,0,0,0,0.13,0.13,0.00,0.13,0.00,0.91,0.91,0.00,0.91,0.91,0.91,0.00
741,Jordan Pickford,Everton,38,3420,0,0,0,0.00,0.00,0.04,2.38,2.34,0.00,0.00,0.00,0.00,0.00,0.06,0.06
745,Kasper Schmeichel,Leicester,38,3420,0,0,0,0.08,0.08,0.29,3.78,3.49,0.00,0.00,0.01,0.01,0.01,0.10,0.09
746,Danny Simpson,Leicester,6,288,0,0,0,0.00,0.00,0.03,0.33,0.31,0.00,0.00,0.01,0.01,0.01,0.10,0.10
749,Christian Fuchs,Leicester,3,204,0,0,0,0.06,0.06,0.20,0.44,0.24,0.03,0.03,0.09,0.12,0.12,0.19,0.11
754,Shinji Okazaki,Leicester,21,249,0,0,1,0.28,0.28,0.11,1.29,1.07,0.10,0.10,0.04,0.14,0.14,0.47,0.39
759,Daniel Amartey,Leicester,9,637,0,0,0,0.47,0.47,0.11,1.17,1.10,0.07,0.07,0.02,0.08,0.08,0.17,0.16
764,Daryl Janmaat,Watford,18,1524,0,0,2,0.47,0.47,0.58,3.36,2.50,0.03,0.03,0.03,0.06,0.06,0.20,0.15
766,Jamaal Lascelles,Newcastle United,32,2751,0,0,1,0.40,0.40,1.20,3.30,3.29,0.01,0.01,0.04,0.05,0.05,0.11,0.11
772,Moussa Sissoko,Tottenham,29,2344,0,0,3,0.96,0.96,2.79,10.87,8.83,0.04,0.04,0.11,0.14,0.14,0.42,0.34
782,Ben Chilwell,Leicester,36,3240,0,0,4,0.97,0.97,3.07,9.10,7.06,0.03,0.03,0.09,0.11,0.11,0.25,0.20
785,John Ruddy,Wolverhampton Wanderers,1,90,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
789,Robbie Brady,Burnley,16,701,0,0,1,0.68,0.68,1.03,1.19,0.51,0.09,0.09,0.13,0.22,0.22,0.15,0.07
803,Ben Foster,Watford,38,3420,0,0,0,0.02,0.02,0.21,2.52,2.36,0.00,0.00,0.01,0.01,0.01,0.07,0.06
831,Fraser Forster,Southampton,1,90,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
845,Maya Yoshida,Southampton,17,1520,0,0,1,1.83,1.83,1.07,3.02,2.96,0.11,0.11,0.06,0.17,0.17,0.18,0.18
853,Paul Dummett,Newcastle United,26,1976,0,0,0,0.28,0.28,0.35,3.78,3.46,0.01,0.01,0.02,0.03,0.03,0.17,0.16
857,Phil Bardsley,Burnley,19,1677,0,0,0,0.25,0.25,1.29,3.91,2.85,0.01,0.01,0.07,0.08,0.08,0.21,0.15
872,Peter Crouch,Burnley,6,73,0,0,0,0.61,0.61,0.00,0.95,0.47,0.75,0.75,0.00,0.75,0.75,1.17,0.58
876,Fabian Delph,Manchester City,11,723,0,0,1,0.07,0.07,0.39,4.90,4.83,0.01,0.01,0.05,0.06,0.06,0.61,0.60
877,Samir Nasri,West Ham,5,244,0,0,2,0.13,0.13,0.55,0.61,0.40,0.05,0.05,0.20,0.25,0.25,0.23,0.15
881,Harry Arter,Cardiff,25,2033,0,0,1,0.80,0.80,0.72,3.28,2.35,0.04,0.04,0.03,0.07,0.07,0.15,0.10
883,Steven Davis,Southampton,3,96,0,0,1,0.00,0.00,0.45,0.53,0.13,0.00,0.00,0.42,0.42,0.42,0.50,0.12
885,Kyle Walker-Peters,Tottenham,6,372,0,0,3,0.35,0.35,0.48,2.07,1.43,0.08,0.08,0.12,0.20,0.20,0.50,0.34
938,Carl Jenkinson,Arsenal,3,166,0,0,0,0.00,0.00,0.06,1.23,1.23,0.00,0.00,0.03,0.03,0.03,0.67,0.67
951,Phil Jones,Manchester United,18,1266,0,0,1,0.55,0.55,0.82,3.82,3.56,0.04,0.04,0.06,0.10,0.10,0.27,0.25
959,Joe Bennett,Cardiff,30,2648,0,0,1,0.52,0.52,0.80,1.59,0.76,0.02,0.02,0.03,0.04,0.04,0.05,0.03
966,Alex Oxlade-Chamberlain,Liverpool,2,17,0,0,0,0.47,0.47,0.12,1.37,1.26,2.47,2.47,0.61,3.08,3.08,7.27,6.65
973,Paulo Gazzaniga,Tottenham,3,270,0,0,0,0.00,0.00,0.00,0.44,0.44,0.00,0.00,0.00,0.00,0.00,0.15,0.15
985,Mason Holgate,Everton,5,407,0,0,0,0.00,0.00,0.00,0.68,0.68,0.00,0.00,0.00,0.00,0.00,0.15,0.15
987,Joseph Gomez,Liverpool,16,1052,0,0,0,0.23,0.23,0.42,5.06,4.75,0.02,0.02,0.04,0.06,0.06,0.43,0.41
1024,Tyrone Mings,Bournemouth,5,137,0,0,0,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.04,0.04,0.04,0.04,0.04
1036,Jack Wilshere,West Ham,8,384,0,0,1,0.18,0.18,0.53,1.10,0.63,0.04,0.04,0.13,0.17,0.17,0.26,0.15
1042,Tom Davies,Everton,16,973,0,0,0,0.31,0.31,0.59,3.37,2.66,0.03,0.03,0.05,0.08,0.08,0.31,0.25
1084,Jonjoe Kenny,Everton,10,791,0,0,1,0.09,0.09,0.84,2.84,1.96,0.01,0.01,0.10,0.11,0.11,0.32,0.22
