No,Player,Team,Apps,Min,G,NPG,A,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90
5584,Aaron Wan-Bissaka,Manchester United,19,1436,0,0,0,1.17,1.17,1.15,7.76,6.90,0.07,0.07,0.07,0.15,0.15,0.49,0.43
5603,Aaron Ramsdale,Arsenal,38,3420,0,0,0,0.00,0.00,0.00,5.10,5.10,0.00,0.00,0.00,0.00,0.00,0.13,0.13
5609,Yves Bissouma,Tottenham,23,988,0,0,0,0.13,0.13,0.44,4.44,4.14,0.01,0.01,0.04,0.05,0.05,0.40,0.38
5646,Cafú,Nottingham Forest,1,3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5712,Diego Carlos,Aston Villa,3,203,0,0,0,0.74,0.74,0.03,0.34,0.32,0.33,0.33,0.02,0.34,0.34,0.15,0.14
5789,Boubacar Kamara,Aston Villa,24,1790,0,0,1,0.08,0.08,0.69,4.05,3.76,0.00,0.00,0.03,0.04,0.04,0.20,0.19
5989,Moussa Niakhate,Nottingham Forest,14,1170,0,0,0,1.25,1.25,0.07,1.22,1.22,0.10,0.10,0.01,0.10,0.10,0.09,0.09
6027,Jairo Riedewald,Crystal Palace,6,50,0,0,0,0.05,0.05,0.00,0.05,0.05,0.10,0.10,0.00,0.10,0.10,0.10,0.10
6030,Zanka,Brentford,18,1082,0,0,0,0.40,0.40,0.24,2.81,2.58,0.03,0.03,0.02,0.05,0.05,0.23,0.21
6042,Jan Bednarek,Aston Villa,23,1772,0,0,0,0.34,0.34,0.15,1.48,1.47,0.02,0.02,0.01,0.02,0.02,0.08,0.07
6047,Shane Duffy,Fulham,5,16,0,0,0,0.02,0.02,0.00,0.00,0.00,0.13,0.13,0.00,0.13,0.13,0.00,0.00
6054,Ederson,Manchester City,35,3150,0,0,1,0.00,0.00,0.29,10.67,10.67,0.00,0.00,0.01,0.01,0.01,0.30,0.30
6080,Victor Lindelöf,Manchester United,20,1350,0,0,0,0.23,0.23,0.08,7.24,7.15,0.02,0.02,0.01,0.02,0.02,0.48,0.48
6083,Ludwig Augustinsson,Aston Villa,3,74,0,0,0,0.07,0.07,0.00,0.08,0.03,0.09,0.09,0.00,0.09,0.09,0.10,0.03
6147,Denis Zakaria,Chelsea,7,417,0,0,0,0.24,0.24,0.02,1.32,1.05,0.05,0.05,0.00,0.06,0.06,0.28,0.23
6163,Nélson Semedo,Wolverhampton Wanderers,36,2646,0,0,1,0.79,0.79,0.65,3.59,2.27,0.03,0.03,0.02,0.05,0.05,0.12,0.08
6249,Davinson Sánchez,Tottenham,18,845,0,0,0,0.30,0.30,0.14,2.79,2.64,0.03,0.03,0.02,0.05,0.05,0.30,0.28
6273,Robin Koch,Leeds,36,3186,0,0,0,1.06,1.06,0.27,4.46,3.88,0.03,0.03,0.01,0.04,0.04,0.13,0.11
6310,Boubakary Soumare,Leicester,26,1640,0,0,0,0.02,0.02,0.29,3.21,3.01,0.00,0.00,0.02,0.02,0.02,0.18,0.16
6326,Ibrahima Konaté,Liverpool,18,1545,0,0,0,1.56,1.56,0.27,4.78,4.11,0.09,0.09,0.02,0.11,0.11,0.28,0.24
6329,Harry Souttar,Leicester,12,991,0,0,1,1.31,1.31,0.15,2.29,2.09,0.12,0.12,0.01,0.13,0.13,0.21,0.19
6382,Pedro Neto,Wolverhampton Wanderers,18,993,0,0,0,1.11,1.11,2.71,4.89,2.71,0.10,0.10,0.25,0.35,0.35,0.44,0.25
6424,Ben Johnson,West Ham,17,845,0,0,0,0.08,0.08,0.24,2.52,2.20,0.01,0.01,0.03,0.03,0.03,0.27,0.23
6490,Manuel Akanji,Manchester City,29,2272,0,0,1,1.07,1.07,0.28,12.95,12.82,0.04,0.04,0.01,0.05,0.05,0.51,0.51
6532,Martin Dubravka,Newcastle United,2,157,0,0,0,0.00,0.00,0.00,0.64,0.64,0.00,0.00,0.00,0.00,0.00,0.37,0.37
6615,Trevoh Chalobah,Chelsea,25,1598,0,0,0,0.79,0.79,0.20,7.10,7.02,0.04,0.04,0.01,0.06,0.06,0.40,0.40
6656,Sergio Gómez,Manchester City,12,326,0,0,1,0.31,0.31,0.45,2.07,1.65,0.09,0.09,0.12,0.21,0.21,0.57,0.46
6736,Ibrahima Diallo,Southampton,18,821,0,0,0,0.14,0.14,0.10,1.53,1.36,0.02,0.02,0.01,0.03,0.03,0.17,0.15
6820,David Brooks,Bournemouth,6,166,0,0,0,0.24,0.24,0.18,0.52,0.21,0.13,0.13,0.10,0.23,0.23,0.28,0.12
6840,Neeskens Kebano,Fulham,17,770,0,0,3,0.76,0.76,1.57,2.50,0.72,0.09,0.09,0.18,0.27,0.27,0.29,0.08
6850,Willy Boly,Nottingham Forest,11,687,0,0,1,0.07,0.07,0.12,0.64,0.64,0.01,0.01,0.02,0.02,0.02,0.08,0.08
6856,Rúben Vinagre,Everton,2,13,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6880,Edouard Mendy,Chelsea,10,853,0,0,0,0.00,0.00,0.00,1.14,1.14,0.00,0.00,0.00,0.00,0.00,0.12,0.12
6891,Ryan Fredericks,Bournemouth,12,524,0,0,0,0.00,0.00,0.10,0.63,0.53,0.00,0.00,0.02,0.02,0.02,0.11,0.09
6923,Mohammed Salisu,Southampton,22,1973,0,0,1,1.61,1.61,0.61,5.88,5.38,0.07,0.07,0.03,0.10,0.10,0.27,0.25
6937,Georginio Rutter,Leeds,11,238,0,0,1,0.25,0.25,0.42,0.48,0.00,0.09,0.09,0.16,0.25,0.25,0.18,0.00
6962,Robin Olsen,Aston Villa,4,277,0,0,0,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.01,0.01
6986,Hamed Junior Traore,Bournemouth,7,435,0,0,0,0.74,0.74,0.84,2.77,1.67,0.15,0.15,0.17,0.33,0.33,0.57,0.35
7052,Wout Weghorst,Manchester United,17,798,0,0,1,2.22,2.22,1.13,4.88,2.34,0.25,0.25,0.13,0.38,0.38,0.55,0.26
7069,Saman Ghoddos,Brentford,15,93,0,0,0,0.06,0.06,0.26,0.96,0.93,0.05,0.05,0.26,0.31,0.31,0.93,0.90
7134,Marc Cucurella,Chelsea,24,1682,0,0,2,0.35,0.35,1.02,7.76,7.26,0.02,0.02,0.05,0.07,0.07,0.42,0.39
7218,Cristian Romero,Tottenham,27,2367,0,0,1,0.86,0.86,0.89,11.60,11.20,0.03,0.03,0.03,0.07,0.07,0.44,0.43
7230,Emile Smith-Rowe,Arsenal,12,132,0,0,2,0.33,0.33,1.04,0.77,0.17,0.22,0.22,0.71,0.94,0.94,0.52,0.12
7235,Jason Steele,Brighton,15,1350,0,0,1,0.00,0.00,0.19,2.54,2.35,0.00,0.00,0.01,0.01,0.01,0.17,0.16
7236,Leander Dendoncker,Aston Villa,24,888,0,0,0,0.59,0.59,0.67,3.38,2.80,0.06,0.06,0.07,0.13,0.13,0.34,0.28
7239,Conor Coventry,West Ham,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7280,Yan Valery,Southampton,1,48,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7282,Giulian Biancone,Nottingham Forest,2,13,0,0,0,0.00,0.00,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.48,0.48
7332,Max Kilman,Wolverhampton Wanderers,37,3310,0,0,0,1.49,1.49,0.19,5.13,4.98,0.04,0.04,0.01,0.05,0.05,0.14,0.14
7338,Bryan Gil Salvatierra,Tottenham,4,148,0,0,1,0.07,0.07,0.27,0.90,0.55,0.04,0.04,0.17,0.21,0.21,0.55,0.34
7352,Tyler Adams,Leeds,24,2159,0,0,0,0.07,0.07,1.37,6.95,5.70,0.00,0.00,0.06,0.06,0.06,0.29,0.24
7366,Maximilian Wöber,Leeds,16,1263,0,0,0,0.46,0.46,0.74,2.02,1.43,0.03,0.03,0.05,0.09,0.09,0.14,0.10
7384,Chris Mepham,Bournemouth,26,2197,0,0,0,0.50,0.50,0.20,1.92,1.74,0.02,0.02,0.01,0.03,0.03,0.08,0.07
7438,James Garner,Everton,16,777,0,0,1,0.83,0.83,0.45,1.72,0.91,0.10,0.10,0.05,0.15,0.15,0.20,0.10
7582,Mark Travers,Bournemouth,12,1030,0,0,0,0.00,0.00,0.00,0.76,0.76,0.00,0.00,0.00,0.00,0.00,0.07,0.07
7689,Ben Godfrey,Everton,13,799,0,0,1,0.72,0.72,0.15,0.38,0.12,0.08,0.08,0.02,0.10,0.10,0.04,0.01
7691,Jamal Lewis,Newcastle United,2,4,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7699,Adam Webster,Brighton,27,2000,0,0,0,1.53,1.53,0.52,9.72,9.19,0.07,0.07,0.02,0.09,0.09,0.44,0.41
7701,Moussa Djenepo,Southampton,16,695,0,0,2,0.24,0.24,0.56,1.89,1.26,0.03,0.03,0.07,0.10,0.10,0.24,0.16
7702,Dean Henderson,Nottingham Forest,18,1620,0,0,0,0.00,0.00,0.00,1.23,1.23,0.00,0.00,0.00,0.00,0.00,0.07,0.07
7726,Ezri Konsa Ngoyo,Aston Villa,38,3325,0,0,0,0.81,0.81,1.45,10.92,10.35,0.02,0.02,0.04,0.06,0.06,0.30,0.28
7753,James Justin,Leicester,14,1257,0,0,0,0.14,0.14,0.31,3.27,2.89,0.01,0.01,0.02,0.03,0.03,0.23,0.21
7823,Jack Stacey,Bournemouth,10,288,0,0,0,0.05,0.05,0.00,0.19,0.15,0.01,0.01,0.00,0.01,0.01,0.06,0.05
7891,Renan Lodi,Nottingham Forest,28,2236,0,0,1,0.75,0.75,1.32,2.76,1.81,0.03,0.03,0.05,0.08,0.08,0.11,0.07
7904,Caoimhin Kelleher,Liverpool,1,90,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7921,Felipe,Nottingham Forest,16,1427,0,0,1,1.25,1.25,1.50,2.32,2.18,0.08,0.08,0.09,0.17,0.17,0.15,0.14
7931,Takehiro Tomiyasu,Arsenal,21,632,0,0,1,0.14,0.14,0.60,2.29,2.12,0.02,0.02,0.09,0.11,0.11,0.33,0.30
7988,Billy Gilmour,Brighton,14,515,0,0,1,0.36,0.36,0.36,4.02,3.34,0.06,0.06,0.06,0.13,0.13,0.70,0.58
8089,Kieran Tierney,Arsenal,27,733,0,0,1,0.30,0.30,0.29,3.40,2.85,0.04,0.04,0.04,0.07,0.07,0.42,0.35
8090,Lloyd Kelly,Bournemouth,23,2044,0,0,2,0.12,0.12,0.39,2.42,2.34,0.01,0.01,0.02,0.02,0.02,0.11,0.10
8119,Boubacar Traore,Wolverhampton Wanderers,10,399,0,0,1,0.05,0.05,0.33,1.04,0.67,0.01,0.01,0.08,0.09,0.09,0.23,0.15
8214,Tyrick Mitchell,Crystal Palace,36,2903,0,0,2,0.90,0.90,1.55,8.26,6.36,0.03,0.03,0.05,0.08,0.08,0.26,0.20
8222,Japhet Tanganga,Tottenham,4,153,0,0,0,0.00,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.03,0.03
8226,Tariq Lamptey,Brighton,20,414,0,0,0,0.21,0.21,0.20,2.68,2.47,0.05,0.05,0.04,0.09,0.09,0.58,0.54
8228,Nathaniel Phillips,Liverpool,2,67,0,0,0,0.03,0.03,0.00,0.39,0.39,0.04,0.04,0.00,0.04,0.04,0.52,0.52
8430,Chris Richards,Crystal Palace,9,432,0,0,0,0.69,0.69,0.45,0.33,0.33,0.14,0.14,0.09,0.24,0.24,0.07,0.07
8458,Harvey White,Tottenham,1,3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8497,Cole Palmer,Manchester City,14,336,0,0,1,0.91,0.91,0.63,2.08,0.82,0.24,0.24,0.17,0.41,0.41,0.56,0.22
8562,Luke Thomas,Leicester,17,1064,0,0,0,0.08,0.08,0.60,3.17,2.78,0.01,0.01,0.05,0.06,0.06,0.27,0.24
8635,Sven Botman,Newcastle United,36,3141,0,0,0,2.45,2.45,0.94,6.93,6.86,0.07,0.07,0.03,0.10,0.10,0.20,0.20
8666,Cheick Oumar Doucoure,Crystal Palace,34,2825,0,0,3,1.00,1.00,2.03,8.90,7.78,0.03,0.03,0.06,0.10,0.10,0.28,0.25
8704,Marek Rodák,Fulham,2,180,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8715,Illan Meslier,Leeds,34,3060,0,0,0,0.06,0.06,0.00,1.50,1.50,0.00,0.00,0.00,0.00,0.00,0.04,0.04
8719,Kalvin Phillips,Manchester City,12,275,0,0,0,0.24,0.24,0.14,1.35,1.12,0.08,0.08,0.04,0.12,0.12,0.44,0.37
8786,Stefan Ortega Moreno,Manchester City,3,270,0,0,0,0.00,0.00,0.00,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.14,0.14
8812,Sasa Kalajdzic,Wolverhampton Wanderers,1,48,0,0,0,0.52,0.52,0.00,0.00,0.00,0.97,0.97,0.00,0.97,0.97,0.00,0.00
8821,Donny van de Beek,Manchester United,7,157,0,0,0,0.08,0.08,0.13,1.02,0.87,0.05,0.05,0.07,0.12,0.12,0.59,0.50
8852,Konstantinos Tsimikas,Liverpool,20,754,0,0,4,0.61,0.61,1.40,3.38,2.68,0.07,0.07,0.17,0.24,0.24,0.40,0.32
8859,Mikkel Damsgaard,Brentford,26,963,0,0,0,2.66,2.66,1.74,5.64,2.28,0.25,0.25,0.16,0.41,0.41,0.53,0.21
8864,Matthew Cash,Aston Villa,26,1822,0,0,1,0.17,0.17,0.47,5.99,5.53,0.01,0.01,0.02,0.03,0.03,0.30,0.27
8940,Antonee Robinson,Fulham,35,3088,0,0,1,0.06,0.06,1.02,8.39,7.64,0.00,0.00,0.03,0.03,0.03,0.24,0.22
8942,Aaron Hickey,Brentford,26,1958,0,0,1,0.32,0.32,0.62,2.55,2.00,0.01,0.01,0.03,0.04,0.04,0.12,0.09
8961,Rúben Dias,Manchester City,26,2006,0,0,0,1.94,1.94,0.39,12.85,12.49,0.09,0.09,0.02,0.10,0.10,0.58,0.56
8965,Vladimir Coufal,West Ham,27,2148,0,0,1,0.18,0.18,2.28,4.77,3.44,0.01,0.01,0.10,0.10,0.10,0.20,0.14
8992,Hakim Ziyech,Chelsea,18,630,0,0,3,0.59,0.59,2.55,3.10,1.55,0.08,0.08,0.36,0.45,0.45,0.44,0.22
9021,Pape Sarr,Tottenham,11,200,0,0,1,0.06,0.06,0.57,1.86,1.25,0.03,0.03,0.25,0.28,0.28,0.84,0.56
9098,Robert Sánchez,Brighton,23,2070,0,0,0,0.00,0.00,0.00,2.59,2.59,0.00,0.00,0.00,0.00,0.00,0.11,0.11
9154,Elliot Anderson,Newcastle United,22,353,0,0,1,1.13,1.13,1.56,3.59,1.60,0.29,0.29,0.40,0.69,0.69,0.92,0.41
9156,Kevin Schade,Brentford,18,720,0,0,1,1.38,1.38,1.55,3.83,1.18,0.17,0.17,0.19,0.37,0.37,0.48,0.15
9274,Naouirou Ahamada,Crystal Palace,8,73,0,0,0,0.18,0.18,0.09,0.22,0.03,0.22,0.22,0.11,0.34,0.34,0.27,0.03
9324,Facundo Pellistri,Manchester United,4,48,0,0,0,0.00,0.00,0.00,0.56,0.56,0.00,0.00,0.00,0.00,0.00,1.05,1.05
9339,Joe Gelhardt,Leeds,15,177,0,0,2,0.98,0.98,0.73,1.79,0.89,0.50,0.50,0.37,0.87,0.87,0.91,0.45
9356,Carney Chukwuemeka,Chelsea,14,323,0,0,0,0.28,0.28,0.52,2.45,1.89,0.08,0.08,0.14,0.22,0.22,0.68,0.53
9470,Isaac Price,Everton,1,30,0,0,0,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.10,0.10,0.10,0.10,0.00
9499,Cody Drameh,Leeds,1,74,0,0,0,0.00,0.00,0.00,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.16,0.16
9512,Valentino Livramento,Southampton,2,19,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9524,Anthony Elanga,Manchester United,16,408,0,0,1,1.21,1.21,1.14,3.72,1.80,0.27,0.27,0.25,0.52,0.52,0.82,0.40
9552,Tyrese Francois,Fulham,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9676,David Raya,Brentford,38,3420,0,0,0,0.10,0.10,0.16,2.43,2.27,0.00,0.00,0.00,0.01,0.01,0.06,0.06
9677,Kristoffer Ajer,Brentford,9,781,0,0,0,0.02,0.02,0.02,1.53,1.53,0.00,0.00,0.00,0.00,0.00,0.18,0.18
9679,Rico Henry,Brentford,37,3260,0,0,2,1.95,1.95,3.06,9.58,5.40,0.05,0.05,0.08,0.14,0.14,0.26,0.15
9681,Frank Onyeka,Brentford,21,823,0,0,2,1.30,1.30,0.90,3.75,1.78,0.14,0.14,0.10,0.24,0.24,0.41,0.19
9683,Mads Bech Sørensen,Brentford,4,13,0,0,0,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.10,0.10
9685,Mads Roerslev,Brentford,20,1089,0,0,0,0.39,0.39,1.85,2.64,1.45,0.03,0.03,0.15,0.19,0.19,0.22,0.12
9686,Halil Dervisoglu,Brentford,1,5,0,0,0,0.07,0.07,0.00,0.07,0.00,1.20,1.20,0.00,1.20,1.20,1.20,0.00
9689,Albert Sambi Lokonga,Arsenal,15,732,0,0,0,0.13,0.13,0.05,0.75,0.60,0.02,0.02,0.01,0.02,0.02,0.09,0.07
9710,Armel Bella Kotchap,Southampton,24,1890,0,0,2,1.27,1.27,1.46,4.84,3.90,0.06,0.06,0.07,0.13,0.13,0.23,0.19
9733,Nathan Collins,Wolverhampton Wanderers,26,1788,0,0,0,0.12,0.12,0.07,3.11,3.04,0.01,0.01,0.00,0.01,0.01,0.16,0.15
9734,Enock Mwepu,Brighton,6,205,0,0,1,0.08,0.08,0.45,1.03,0.65,0.03,0.03,0.20,0.23,0.23,0.45,0.29
9740,José Sá,Wolverhampton Wanderers,36,3240,0,0,0,0.00,0.00,0.00,1.55,1.55,0.00,0.00,0.00,0.00,0.00,0.04,0.04
9741,Chem Campbell,Wolverhampton Wanderers,5,55,0,0,0,0.06,0.06,0.00,0.07,0.03,0.10,0.10,0.00,0.10,0.10,0.12,0.05
9912,Cameron Archer,Aston Villa,6,31,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9914,Shandon Baptiste,Brentford,23,568,0,0,1,0.18,0.18,1.08,1.53,0.89,0.03,0.03,0.17,0.20,0.20,0.24,0.14
10036,Jeremy Sarmiento,Brighton,9,156,0,0,1,0.27,0.27,0.20,1.29,0.81,0.16,0.16,0.12,0.27,0.27,0.74,0.47
10072,Samuel Edozie,Southampton,17,540,0,0,0,1.09,1.09,0.32,2.75,1.46,0.18,0.18,0.05,0.23,0.23,0.46,0.24
10140,Hugo Bueno,Wolverhampton Wanderers,21,1320,0,0,1,0.11,0.11,1.07,2.26,1.60,0.01,0.01,0.07,0.08,0.08,0.15,0.11
10168,Lewis Brunt,Leicester,1,21,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10216,Lewis Hall,Chelsea,9,669,0,0,0,0.96,0.96,2.48,4.24,2.15,0.13,0.13,0.33,0.46,0.46,0.57,0.29
10291,Vitalii Mykolenko,Everton,34,2651,0,0,0,0.70,0.70,1.04,5.12,3.67,0.02,0.02,0.04,0.06,0.06,0.17,0.12
10292,Nathan Patterson,Everton,19,1272,0,0,0,0.83,0.83,0.71,3.07,2.22,0.06,0.06,0.05,0.11,0.11,0.22,0.16
10348,Omari Hutchinson,Chelsea,1,20,0,0,0,0.00,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.27,0.27
10453,Odeluga Offiah,Brighton,2,17,0,0,0,0.00,0.00,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.42,0.42
10579,Matthew Craig,Tottenham,1,11,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10698,Malcolm Ebiowei,Crystal Palace,3,26,0,0,0,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.13,0.13
10718,Jay Stansfield,Fulham,3,85,0,0,0,0.17,0.17,0.06,0.23,0.00,0.18,0.18,0.06,0.25,0.25,0.25,0.00
10719,Luke Harris,Fulham,3,6,0,0,0,0.00,0.00,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.00,1.32,1.32
10740,Jordan Zemura,Bournemouth,19,1465,0,0,1,0.35,0.35,2.14,3.51,1.21,0.02,0.02,0.13,0.15,0.15,0.22,0.07
10742,Ben Pearson,Bournemouth,7,285,0,0,0,0.06,0.06,0.00,0.19,0.13,0.02,0.02,0.00,0.02,0.02,0.06,0.04
10745,Emiliano Marcondes,Bournemouth,1,6,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10749,Siriki Dembélé,Bournemouth,6,93,0,0,0,0.11,0.11,0.26,0.40,0.16,0.10,0.10,0.25,0.36,0.36,0.39,0.16
10752,Darko Gyabi,Leeds,1,5,0,0,0,0.07,0.07,0.00,0.07,0.00,1.18,1.18,0.00,1.18,1.18,1.18,0.00
10753,Connor Ronan,Wolverhampton Wanderers,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10755,Joseph Hodge,Wolverhampton Wanderers,6,162,0,0,0,0.23,0.23,0.07,0.41,0.24,0.13,0.13,0.04,0.17,0.17,0.23,0.14
10757,Scott McKenna,Nottingham Forest,20,1568,0,0,0,0.07,0.07,0.86,3.31,2.50,0.00,0.00,0.05,0.05,0.05,0.19,0.14
10758,Harry Toffolo,Nottingham Forest,19,922,0,0,0,0.22,0.22,0.49,2.41,1.95,0.02,0.02,0.05,0.07,0.07,0.24,0.19
10761,Alex Mighten,Nottingham Forest,1,5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10764,Djed Spence,Tottenham,4,4,0,0,0,0.11,0.11,0.00,0.11,0.00,2.57,2.57,0.00,2.57,2.57,2.57,0.00
10765,Gavin Bazunu,Southampton,32,2880,0,0,0,0.00,0.00,0.04,3.42,3.38,0.00,0.00,0.00,0.00,0.00,0.11,0.11
10803,Tyrell Malacia,Manchester United,22,1376,0,0,0,0.17,0.17,0.75,6.35,5.69,0.01,0.01,0.05,0.06,0.06,0.42,0.37
10805,Levi Colwill,Brighton,17,1213,0,0,2,1.58,1.58,0.61,5.23,4.79,0.12,0.12,0.05,0.16,0.16,0.39,0.36
10807,Jan Paul van Hecke,Brighton,8,288,0,0,0,0.55,0.55,0.00,0.30,0.28,0.17,0.17,0.00,0.17,0.17,0.09,0.09
10808,Daniel Iversen,Leicester,12,1080,0,0,0,0.00,0.00,0.00,1.56,1.56,0.00,0.00,0.00,0.00,0.00,0.13,0.13
10809,Keane Lewis-Potter,Brentford,10,307,0,0,1,0.68,0.68,1.43,1.17,0.05,0.20,0.20,0.42,0.62,0.62,0.34,0.01
10845,Flynn Downes,West Ham,21,738,0,0,0,0.32,0.32,0.05,1.10,0.85,0.04,0.04,0.01,0.05,0.05,0.13,0.10
10847,Rico Lewis,Manchester City,14,904,0,0,0,0.20,0.20,1.38,6.51,5.57,0.02,0.02,0.14,0.16,0.16,0.65,0.55
10865,Jamal Lowe,Bournemouth,2,9,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10997,Bobby Clark,Liverpool,1,5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11003,Ryan Yates,Nottingham Forest,26,1842,0,0,2,1.74,1.74,1.06,3.50,1.54,0.09,0.09,0.05,0.14,0.14,0.17,0.08
11005,Joseph Whitworth,Crystal Palace,2,180,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11034,Owen Bevan,Bournemouth,1,6,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11035,Marquinhos,Arsenal,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11078,Juan Larios,Southampton,5,144,0,0,0,0.00,0.00,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.05,0.05
11132,Ethan Nwaneri,Arsenal,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11174,Kobbie Mainoo,Manchester United,1,7,0,0,0,0.00,0.00,0.00,0.17,0.17,0.00,0.00,0.00,0.00,0.00,2.14,2.14
11193,Andrew Moran,Brighton,1,9,0,0,0,0.00,0.00,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.75,0.75
11208,Mateo Joseph,Leeds,3,23,0,0,0,0.07,0.07,0.00,0.00,0.00,0.29,0.29,0.00,0.29,0.29,0.00,0.00
11231,Ben Doak,Liverpool,2,20,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11232,Thomas Cannon,Everton,2,15,0,0,0,0.05,0.05,0.07,0.05,0.00,0.30,0.30,0.42,0.73,0.73,0.30,0.00
11233,Dexter Lembikisa,Wolverhampton Wanderers,1,20,0,0,0,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.07,0.07
11242,Divin Mubama,West Ham,3,30,0,0,0,0.00,0.00,0.06,0.40,0.34,0.00,0.00,0.18,0.18,0.18,1.19,1.01
11268,David Ozoh,Crystal Palace,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11269,Jack Hinshelwood,Brighton,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11284,Gustavo Scarpa,Nottingham Forest,6,173,0,0,0,0.21,0.21,0.03,0.50,0.30,0.11,0.11,0.01,0.12,0.12,0.26,0.16
11295,David Datro Fofana,Chelsea,3,65,0,0,0,0.33,0.33,0.09,0.39,0.00,0.45,0.45,0.12,0.57,0.57,0.53,0.00
11298,Mislav Orsic,Southampton,1,3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11305,Mykhailo Mudryk,Chelsea,15,654,0,0,2,1.90,1.90,0.73,3.89,1.97,0.26,0.26,0.10,0.36,0.36,0.54,0.27
11356,Enzo Fernández,Chelsea,18,1559,0,0,2,0.62,0.62,2.13,8.82,7.62,0.04,0.04,0.12,0.16,0.16,0.51,0.44
11359,James Bree,Southampton,5,373,0,0,0,0.01,0.01,0.18,0.40,0.23,0.00,0.00,0.04,0.05,0.05,0.10,0.06
11360,Paul Onuachu,Southampton,11,390,0,0,0,0.94,0.94,0.32,1.35,0.10,0.22,0.22,0.07,0.29,0.29,0.31,0.02
11361,Daniel Bentley,Wolverhampton Wanderers,2,180,0,0,0,0.00,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.03,0.03
